,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,updated_github_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
10,Matplotlib,matplotlib/matplotlib,data-viz,,https://github.com/matplotlib/matplotlib,https://github.com/matplotlib/matplotlib,Python-2.0,2011-02-19 03:17:12.000,2022-12-01 14:24:13.000000,2022-12-01 00:28:35,45050.0,786.0,6578,586.0,15476.0,1893.0,7518.0,16485,matplotlib: plotting with Python.,1435.0,49,True,2022-11-03 01:53:13.000,3.6.2,96.0,matplotlib,conda-forge/matplotlib,,,,723754.0,668694.0,https://pypi.org/project/matplotlib,2022-10-08 09:47:16.868,55060.0,32183050.0,32352350.0,https://anaconda.org/conda-forge/matplotlib,2022-11-04 00:12:43.022,14729164.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11,scipy,scipy/scipy,others,,https://github.com/scipy/scipy,https://github.com/scipy/scipy,BSD-3-Clause,2011-03-09 18:52:03.000,2022-12-01 13:43:56.000000,2022-11-30 20:53:36,29110.0,477.0,4468,340.0,8821.0,1699.0,7264.0,10532,"Ecosystem of open-source software for mathematics, science, and engineering.",1398.0,49,True,2022-10-20 02:34:14.000,1.9.3,85.0,scipy,conda-forge/scipy,,,,660595.0,602376.0,https://pypi.org/project/scipy,2022-10-20 00:45:22.690,58219.0,44904502.0,45292266.0,https://anaconda.org/conda-forge/scipy,2022-11-09 07:11:47.295,30312324.0,,,,,1.0,361723.0,,,,,,,,,,,,,,,,,,,
12,Pillow,python-pillow/Pillow,image,,https://github.com/python-pillow/Pillow,https://github.com/python-pillow/Pillow,PIL,2012-07-24 21:38:39.000,2022-12-01 05:20:50.000000,2022-12-01 05:20:50,14044.0,356.0,1929,217.0,4000.0,111.0,2581.0,10339,The friendly PIL fork (Python Imaging Library).,419.0,47,True,2022-10-29 15:26:51.013,9.3.0,90.0,Pillow,conda-forge/pillow,,,,983156.0,920009.0,https://pypi.org/project/Pillow,2022-10-29 15:26:51.013,63147.0,50896255.0,51159777.0,https://anaconda.org/conda-forge/pillow,2022-10-28 02:28:04.632,21081832.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
13,SymPy,sympy/sympy,others,,https://github.com/sympy/sympy,https://github.com/sympy/sympy,BSD-3-Clause,2010-04-30 20:37:14.000,2022-12-01 05:03:16.000000,2022-11-30 00:11:09,52550.0,486.0,3769,281.0,11916.0,4549.0,8188.0,9843,A computer algebra system written in pure Python.,1183.0,46,True,2022-08-30 17:34:08.040,1.11.1,48.0,sympy,conda-forge/sympy,,,,52903.0,48693.0,https://pypi.org/project/sympy,2022-03-20 12:00:44.000,4210.0,3145830.0,3183557.0,https://anaconda.org/conda-forge/sympy,2022-10-27 02:25:19.270,2648163.0,,,,,1.0,475323.0,-1.0,,,,,,,,,,,,,,,,,,
14,Keras,keras-team/keras,ml-frameworks,,https://github.com/keras-team/keras,https://github.com/keras-team/keras,Apache-2.0,2015-03-28 00:35:42.000,2022-12-01 13:03:14.000000,2022-12-01 03:05:38,7540.0,233.0,19199,1939.0,5718.0,335.0,11280.0,56762,Deep Learning for humans.,1128.0,45,True,2022-11-14 18:10:37.000,2.11.0,73.0,keras,conda-forge/keras,,https://keras.io,['tensorflow'],330.0,,https://pypi.org/project/keras,2022-05-13 18:15:03.000,330.0,9611731.0,9647581.0,https://anaconda.org/conda-forge/keras,2022-11-21 08:56:09.864,2724657.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
15,PySpark,apache/spark,ml-frameworks,,https://github.com/apache/spark,https://github.com/apache/spark,Apache-2.0,2014-02-25 08:00:08.000,2022-12-01 14:00:45.000000,2022-12-01 11:44:53,34886.0,862.0,26360,2069.0,38835.0,222.0,,34479,Apache Spark Python API.,2770.0,44,True,2022-11-28 18:27:04.218,3.2.3,32.0,pyspark,conda-forge/pyspark,,,['spark'],845.0,,https://pypi.org/project/pyspark,2022-06-15 08:58:01.000,845.0,27393963.0,27425449.0,https://anaconda.org/conda-forge/pyspark,2022-10-25 13:22:53.684,2172539.0,,,,,1.0,,1.0,stable/spark,,,,,,,,,,,,,,,,,
16,spaCy,explosion/spaCy,nlp,,https://github.com/explosion/spaCy,https://github.com/explosion/spaCy,MIT,2014-07-03 15:15:40.000,2022-12-01 14:11:00.000000,2022-12-01 12:30:27,15726.0,127.0,3971,547.0,3446.0,102.0,5212.0,24680,Industrial-strength Natural Language Processing (NLP) in Python.,708.0,44,True,2022-11-10 13:42:15.000,3.4.3,199.0,spacy,conda-forge/spacy,,,,48604.0,46229.0,https://pypi.org/project/spacy,2022-04-05 12:33:50.000,2375.0,4459465.0,4500492.0,https://anaconda.org/conda-forge/spacy,2022-11-16 19:33:53.065,2868943.0,,,,,1.0,3148.0,,,,,,,,,,,,,,,,,,,
17,XGBoost,dmlc/xgboost,ml-frameworks,,https://github.com/dmlc/xgboost,https://github.com/dmlc/xgboost,Apache-2.0,2014-02-06 17:28:03.000,2022-12-01 09:17:10.000000,2022-12-01 07:04:08,6047.0,133.0,8503,932.0,3868.0,328.0,4345.0,23517,"Scalable, Portable and Distributed Gradient Boosting (GBDT, GBRT or GBM) Library, for Python, R, Java, Scala, C++ and..",584.0,44,True,2022-11-03 23:39:57.000,1.7.1,69.0,xgboost,conda-forge/xgboost,,https://xgboost.readthedocs.io/en/latest/,,40946.0,39576.0,https://pypi.org/project/xgboost,2022-05-09 09:32:28.000,1370.0,8604401.0,8653672.0,https://anaconda.org/conda-forge/xgboost,2022-11-07 20:50:22.110,3396116.0,,,,,1.0,5481.0,,,,,,,,,,,,,,,,,,,
18,Ray,ray-project/ray,distributed-ml,,https://github.com/ray-project/ray,https://github.com/ray-project/ray,Apache-2.0,2016-10-25 19:38:30.000,2022-12-01 13:46:06.000000,2022-12-01 09:03:16,15244.0,1118.0,3989,434.0,18400.0,2728.0,9696.0,22886,Ray is a unified framework for scaling AI and Python applications. Ray consists of a core distributed runtime and a..,785.0,44,True,2022-11-08 01:55:02.000,ray-2.1.0,78.0,ray,conda-forge/ray-tune,,,,6770.0,6491.0,https://pypi.org/project/ray,2022-06-09 17:13:59.000,279.0,2128644.0,2132016.0,https://anaconda.org/conda-forge/ray-tune,2022-11-18 12:43:40.531,80947.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
19,jax,google/jax,ml-frameworks,,https://github.com/google/jax,https://github.com/google/jax,Apache-2.0,2018-10-25 21:25:02.000,2022-12-01 14:14:17.000000,2022-12-01 07:22:24,13956.0,1022.0,1964,288.0,8206.0,1214.0,2754.0,21043,"Composable transformations of Python+NumPy programs: differentiate, vectorize, JIT to GPU/TPU, and more.",479.0,44,True,2022-11-15 15:35:37.526,0.3.25,132.0,jax,conda-forge/jaxlib,,,,6539.0,6218.0,https://pypi.org/project/jax,2022-06-28 20:01:20.000,321.0,641102.0,654193.0,https://anaconda.org/conda-forge/jaxlib,2022-11-16 06:34:38.190,536748.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
20,networkx,networkx/networkx,graph,,https://github.com/networkx/networkx,https://github.com/networkx/networkx,BSD-3-Clause,2010-09-06 00:53:44.000,2022-12-01 13:02:55.000000,2022-11-22 20:08:04,7113.0,92.0,2773,276.0,3020.0,394.0,2681.0,11900,Network Analysis in Python.,634.0,44,True,2022-11-01 20:33:20.972,2.8.8,84.0,networkx,conda-forge/networkx,,,,139090.0,125631.0,https://pypi.org/project/networkx,2022-06-14 04:04:30.000,13459.0,20237744.0,20359760.0,https://anaconda.org/conda-forge/networkx,2022-11-02 12:22:18.460,9029256.0,,,,,1.0,60.0,,,,,,,,,,,,,,,,,,,
21,StatsModels,statsmodels/statsmodels,ml-frameworks,,https://github.com/statsmodels/statsmodels,https://github.com/statsmodels/statsmodels,BSD-3-Clause,2011-06-12 17:04:50.000,2022-11-30 22:05:38.000000,2022-11-30 22:05:38,14807.0,96.0,2602,271.0,3658.0,2457.0,2581.0,7959,Statsmodels: statistical modeling and econometrics in Python.,396.0,44,True,2022-11-02 17:40:09.913,0.13.5,33.0,statsmodels,conda-forge/statsmodels,,,,78995.0,74330.0,https://pypi.org/project/statsmodels,2022-02-08 18:11:09.000,4665.0,9505990.0,9608194.0,https://anaconda.org/conda-forge/statsmodels,2022-11-04 18:55:06.900,7971929.0,,,,,1.0,26.0,,,,,,,,,,,,,,,,,,,
22,Bokeh,bokeh/bokeh,data-viz,,https://github.com/bokeh/bokeh,https://github.com/bokeh/bokeh,BSD-3-Clause,2012-03-26 15:40:01.000,2022-11-30 20:53:42.000000,2022-11-29 20:12:59,19884.0,193.0,4004,451.0,5439.0,692.0,6408.0,16951,"Interactive Data Visualization in the browser, from Python.",623.0,43,True,2022-11-14 19:55:38.548,3.0.2,149.0,bokeh,conda-forge/bokeh,,,,3726.0,174.0,https://pypi.org/project/bokeh,2022-07-05 19:06:24.000,3552.0,3579693.0,3717468.0,https://anaconda.org/conda-forge/bokeh,2022-11-15 00:21:46.763,9368746.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
23,LightGBM,microsoft/LightGBM,ml-frameworks,,https://github.com/microsoft/LightGBM,https://github.com/microsoft/LightGBM,MIT,2016-08-05 05:45:50.000,2022-12-01 09:27:35.000000,2022-12-01 01:17:22,3131.0,58.0,3640,452.0,2746.0,245.0,2638.0,14442,"A fast, distributed, high performance gradient boosting (GBT, GBDT, GBRT, GBM or MART) framework based on decision..",275.0,43,True,2022-10-10 21:18:04.234,3.3.3,30.0,lightgbm,conda-forge/lightgbm,,,,17301.0,16658.0,https://pypi.org/project/lightgbm,2022-01-07 15:20:18.000,643.0,6624463.0,6647786.0,https://anaconda.org/conda-forge/lightgbm,2022-10-28 00:50:18.967,1351521.0,,,,,2.0,172166.0,1.0,,,,,,,,,,,,,,,,,,
24,nltk,nltk/nltk,nlp,,https://github.com/nltk/nltk,https://github.com/nltk/nltk,Apache-2.0,2009-09-07 10:53:58.000,2022-11-30 09:34:20.000000,2022-11-30 09:32:49,14379.0,34.0,2663,469.0,1387.0,237.0,1435.0,11266,Suite of libraries and programs for symbolic and statistical natural language processing for English.,434.0,43,True,2021-12-28 23:28:57.000,3.6.7,50.0,nltk,conda-forge/nltk,,,,176154.0,164196.0,https://pypi.org/project/nltk,2022-02-09 12:40:48.000,11958.0,11788294.0,11809561.0,https://anaconda.org/conda-forge/nltk,2022-11-17 15:09:05.364,1616304.0,,,,,1.0,,-1.0,,,,,,,,,,,,,,,,,,
25,dask,dask/dask,distributed-ml,,https://github.com/dask/dask,https://github.com/dask/dask,BSD-3-Clause,2015-01-04 18:50:00.000,2022-12-01 12:16:26.000000,2022-12-01 09:54:32,7456.0,116.0,1559,219.0,4951.0,827.0,3837.0,10525,Parallel computing with task scheduling.,568.0,43,True,2022-11-18 19:30:43.041,2022.11.1,158.0,dask,conda-forge/dask,,,,44520.0,41855.0,https://pypi.org/project/dask,2022-06-24 16:00:12.000,2665.0,7383283.0,7475837.0,https://anaconda.org/conda-forge/dask,2022-11-18 23:51:30.253,7311771.0,,,,,1.0,,,stable/dask,,,,,,,,,,,,,,,,,
26,Tensorboard,tensorflow/tensorboard,ml-experiments,,https://github.com/tensorflow/tensorboard,https://github.com/tensorflow/tensorboard,Apache-2.0,2017-05-15 20:08:07.000,2022-11-30 18:44:47.000000,2022-11-30 18:44:47,5286.0,109.0,1553,192.0,4360.0,607.0,1148.0,6041,TensorFlows Visualization Toolkit.,290.0,43,True,2022-11-09 01:43:55.758,2.11.0,45.0,tensorboard,conda-forge/tensorboard,,,['tensorflow'],136278.0,133859.0,https://pypi.org/project/tensorboard,2022-06-08 16:31:57.000,2419.0,17467746.0,17525092.0,https://anaconda.org/conda-forge/tensorboard,2022-11-09 05:16:36.975,3498160.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
27,scikit-image,scikit-image/scikit-image,image,,https://github.com/scikit-image/scikit-image,https://github.com/scikit-image/scikit-image,BSD-2-Clause,2011-07-07 22:07:20.000,2022-12-01 07:49:48.000000,2022-12-01 07:49:48,13337.0,77.0,2067,187.0,3898.0,641.0,1899.0,5143,Image processing in Python.,583.0,43,True,2022-06-12 18:12:41.000,0.19.3,45.0,scikit-image,conda-forge/scikit-image,,,,128470.0,119104.0,https://pypi.org/project/scikit-image,2022-06-12 18:11:12.000,9366.0,5707442.0,5761501.0,https://anaconda.org/conda-forge/scikit-image,2022-10-30 12:02:37.338,4270714.0,,,,,1.0,,-1.0,,,,,,,,,,,,,,,,,,
28,PaddlePaddle,PaddlePaddle/Paddle,ml-frameworks,,https://github.com/PaddlePaddle/Paddle,https://github.com/PaddlePaddle/Paddle,Apache-2.0,2016-08-15 06:59:08.000,2022-12-01 14:14:13.000000,2022-12-01 13:40:42,38825.0,1523.0,4794,735.0,32797.0,3034.0,13685.0,19244,PArallel Distributed Deep LEarning: Machine Learning Framework from Industrial Practice &.,875.0,42,True,2022-11-28 01:45:58.000,2.4.0,58.0,paddlepaddle,,,,['paddle'],220.0,170.0,https://pypi.org/project/paddlepaddle,2022-07-05 06:35:15.000,50.0,95307.0,95508.0,,,,,,,,2.0,15324.0,,,,,,,,,,,,,,,,,,,
29,torchvision,pytorch/vision,image,,https://github.com/pytorch/vision,https://github.com/pytorch/vision,BSD-3-Clause,2016-11-09 23:11:43.000,2022-12-01 14:27:18.000000,2022-12-01 14:27:18,3219.0,267.0,6335,379.0,4358.0,819.0,1980.0,12906,"Datasets, Transforms and Models specific to Computer Vision.",512.0,42,True,2022-10-28 16:48:51.000,0.14.0,33.0,torchvision,conda-forge/torchvision,,,['pytorch'],3719.0,,https://pypi.org/project/torchvision,2022-06-28 16:31:05.000,3719.0,7053608.0,7061256.0,https://anaconda.org/conda-forge/torchvision,2022-07-24 12:57:15.567,444975.0,,,,,1.0,15837.0,,,,,,,,,,,,,,,,,,,
30,pydeck,visgl/deck.gl,geospatial-data,,https://github.com/visgl/deck.gl,https://github.com/visgl/deck.gl,MIT,2015-12-15 08:38:29.000,2022-11-30 16:13:40.000000,2022-11-23 21:48:50,4262.0,63.0,1872,1729.0,4033.0,182.0,2391.0,10444,WebGL2 powered visualization framework.,208.0,42,True,2022-11-15 10:22:32.162,8.8.20,568.0,pydeck,conda-forge/pydeck,,,['jupyter'],5422.0,4979.0,https://pypi.org/project/pydeck,2021-10-25 17:38:40.000,24.0,949282.0,1309760.0,https://anaconda.org/conda-forge/pydeck,2022-11-04 19:21:00.914,239610.0,,,,,1.0,,,,deck.gl,https://www.npmjs.com/package/deck.gl,2022-11-15 10:22:32.162,419.0,353431.0,,,,,,,,,,,,
31,Seaborn,mwaskom/seaborn,data-viz,,https://github.com/mwaskom/seaborn,https://github.com/mwaskom/seaborn,BSD-3-Clause,2012-06-18 18:41:19.000,2022-11-26 18:49:32.000000,2022-11-26 18:49:31,3084.0,67.0,1677,251.0,942.0,115.0,2091.0,10127,Statistical data visualization in Python.,180.0,42,True,2022-10-18 13:02:16.355,0.12.1,32.0,seaborn,conda-forge/seaborn,,,,9410.0,,https://pypi.org/project/seaborn,2022-06-27 10:51:34.000,9410.0,8397010.0,8466696.0,https://anaconda.org/conda-forge/seaborn,2022-10-18 18:26:52.529,5296035.0,,,,,1.0,238.0,,,,,,,,,,,,,,,,,,,
32,OpenAI Gym,openai/gym,reinforcement-learning,,https://github.com/openai/gym,https://github.com/openai/gym,MIT,2016-04-27 14:59:16.000,2022-11-23 06:34:20.000000,2022-10-25 17:01:14,1755.0,26.0,8036,990.0,1433.0,29.0,1690.0,29108,A toolkit for developing and comparing reinforcement learning algorithms.,384.0,41,True,2022-10-04 23:58:42.348,0.26.2,107.0,gym,conda-forge/gym,,,,36755.0,34284.0,https://pypi.org/project/gym,2022-06-07 21:55:01.000,2471.0,1103088.0,1108261.0,https://anaconda.org/conda-forge/gym,2022-07-10 13:48:52.471,165537.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
33,Streamlit,streamlit/streamlit,others,,https://github.com/streamlit/streamlit,https://github.com/streamlit/streamlit,Apache-2.0,2019-08-24 00:14:52.000,2022-12-01 12:41:19.000000,2022-11-30 13:24:21,5127.0,213.0,1946,284.0,2830.0,565.0,2327.0,21642,Streamlit The fastest way to build data apps in Python.,159.0,41,True,2022-11-21 21:59:02.070,1.15.1,189.0,streamlit,,,,,931.0,510.0,https://pypi.org/project/streamlit,2022-07-27 21:22:03.770,421.0,1012288.0,1012288.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
34,mlflow,mlflow/mlflow,ml-experiments,,https://github.com/mlflow/mlflow,https://github.com/mlflow/mlflow,Apache-2.0,2018-06-05 16:05:58.000,2022-12-01 12:28:49.000000,2022-12-01 04:35:15,3525.0,413.0,3047,288.0,4716.0,982.0,1755.0,13128,Open source platform for the machine learning lifecycle.,515.0,41,True,2022-11-15 04:58:02.747,2.0.1,66.0,mlflow,conda-forge/mlflow,,,,329.0,,https://pypi.org/project/mlflow,2022-06-29 03:41:27.000,329.0,10863620.0,10888147.0,https://anaconda.org/conda-forge/mlflow,2022-11-16 15:38:48.827,1079228.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
35,Plotly,plotly/plotly.py,data-viz,,https://github.com/plotly/plotly.py,https://github.com/plotly/plotly.py,MIT,2013-11-21 05:53:08.000,2022-11-30 23:19:55.000000,2022-10-27 20:14:12,5643.0,39.0,2234,275.0,1425.0,1289.0,1230.0,12522,The interactive graphing library for Python (includes Plotly Express).,201.0,41,True,2022-10-27 17:34:35.000,5.11.0,284.0,plotly,conda-forge/plotly,,,,4159.0,13.0,https://pypi.org/project/plotly,2022-06-24 01:07:53.000,4142.0,8518959.0,8608718.0,https://anaconda.org/conda-forge/plotly,2022-10-29 16:17:19.513,3443517.0,,,,,1.0,,,,plotlywidget,https://www.npmjs.com/package/plotlywidget,2021-01-12 16:09:46.133,4.0,44450.0,,,,,,,,,,,,
36,DVC,iterative/dvc,ml-experiments,,https://github.com/iterative/dvc,https://github.com/iterative/dvc,Apache-2.0,2017-03-04 08:16:33.000,2022-12-01 14:11:53.000000,2022-12-01 07:02:59,8199.0,306.0,1000,136.0,4386.0,654.0,3387.0,10726,Data Version Control | Git for Data & Models | ML Experiments Management.,276.0,41,True,2022-11-24 21:29:00.974,2.35.2,393.0,dvc,conda-forge/dvc,,,,5555.0,5508.0,https://pypi.org/project/dvc,2022-07-05 20:50:17.000,47.0,1445224.0,1483084.0,https://anaconda.org/conda-forge/dvc,2022-11-25 01:11:19.033,1330183.0,,,,,1.0,113769.0,,,,,,,,dvc,dvc,dvc,,,,,,,,,
37,Fastai,fastai/fastai,ml-frameworks,,https://github.com/fastai/fastai,https://github.com/fastai/fastai,Apache-2.0,2017-09-09 17:43:36.000,2022-11-27 06:25:24.000000,2022-11-02 03:58:23,2592.0,80.0,7313,610.0,2144.0,118.0,1562.0,23030,The fastai deep learning library.,647.0,40,True,2022-11-02 03:05:36.811,2.7.10,144.0,fastai,,,,['pytorch'],11977.0,11676.0,https://pypi.org/project/fastai,2022-07-04 04:05:22.000,301.0,348575.0,348575.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
38,pytorch-lightning,Lightning-AI/lightning,ml-frameworks,,https://github.com/Lightning-AI/lightning,https://github.com/Lightning-AI/lightning,Apache-2.0,2019-03-31 00:45:57.000,2022-12-01 13:43:23.000000,2022-12-01 13:39:19,8254.0,715.0,2652,229.0,7767.0,632.0,5090.0,20810,"Build and train PyTorch models and connect them to the ML lifecycle using Lightning App templates, without handling..",804.0,40,True,2022-11-25 19:20:31.000,1.8.3.post1,231.0,pytorch-lightning,conda-forge/pytorch-lightning,,,['pytorch'],520.0,125.0,https://pypi.org/project/pytorch-lightning,2022-06-01 14:43:53.000,395.0,3047444.0,3068412.0,https://anaconda.org/conda-forge/pytorch-lightning,2022-09-23 22:18:39.548,619534.0,,,,,2.0,9532.0,,,,,,,,,,,,,,,,,,,
