,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,updated_github_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
10,transformers,huggingface/transformers,nlp,,https://github.com/huggingface/transformers,https://github.com/huggingface/transformers,Apache-2.0,2018-10-29 13:56:00.000,2023-02-16 14:23:45.000000,2023-02-16 14:23:43,12068,693.0,17916,894.0,10697.0,552.0,10456.0,81028,"Transformers: State-of-the-art Machine Learning for Pytorch, TensorFlow, and JAX.",1736.0,49,True,2023-02-09 19:30:35.000,4.26.1,100.0,transformers,conda-forge/transformers,,,"['pytorch', 'tensorflow']",57097.0,55715.0,https://pypi.org/project/transformers,2023-01-24 17:05:59.598,1382.0,9792340.0,9813363.0,https://anaconda.org/conda-forge/transformers,2023-02-11 04:54:51.229,840577.0,,,,,1.0,399.0,,,,,,,,,,,,,,,,,,,
11,scipy,scipy/scipy,others,,https://github.com/scipy/scipy,https://github.com/scipy/scipy,BSD-3-Clause,2011-03-09 18:52:03.000,2023-02-16 14:49:18.000000,2023-02-16 14:49:18,29561,492.0,4570,344.0,9104.0,1698.0,7482.0,10842,"Ecosystem of open-source software for mathematics, science, and engineering.",1424.0,49,True,2023-01-03 22:48:32.000,1.10.0,88.0,scipy,conda-forge/scipy,,,,729339.0,670730.0,https://pypi.org/project/scipy,2023-01-03 22:36:58.305,58609.0,48797176.0,49207315.0,https://anaconda.org/conda-forge/scipy,2023-02-06 03:01:40.926,32895923.0,,,,,1.0,365594.0,,,,,,,,,,,,,,,,,,,
12,Pillow,python-pillow/Pillow,image,,https://github.com/python-pillow/Pillow,https://github.com/python-pillow/Pillow,PIL,2012-07-24 21:38:39.000,2023-02-16 11:47:02.000000,2023-02-15 08:19:01,14376,358.0,1973,217.0,4126.0,118.0,2635.0,10521,Python Imaging Library (Fork).,427.0,47,True,2023-01-02 21:32:51.909,9.4.0,91.0,Pillow,conda-forge/pillow,,,,1106718.0,1043273.0,https://pypi.org/project/Pillow,2023-01-02 21:32:51.909,63445.0,52139132.0,52424709.0,https://anaconda.org/conda-forge/pillow,2023-02-04 06:06:48.806,23417391.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
13,Keras,keras-team/keras,ml-frameworks,,https://github.com/keras-team/keras,https://github.com/keras-team/keras,Apache-2.0,2015-03-28 00:35:42.000,2023-02-16 07:00:02.000000,2023-02-15 23:16:16,7773,246.0,19261,1928.0,5906.0,369.0,11356.0,57318,Deep Learning for humans.,1157.0,45,True,2022-11-14 18:10:37.000,2.11.0,74.0,keras,conda-forge/keras,,https://keras.io,['tensorflow'],345.0,,https://pypi.org/project/keras,2022-11-14 17:20:05.792,345.0,10203203.0,10240199.0,https://anaconda.org/conda-forge/keras,2022-11-21 08:56:09.864,2885722.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14,PySpark,apache/spark,ml-frameworks,,https://github.com/apache/spark,https://github.com/apache/spark,Apache-2.0,2014-02-25 08:00:08.000,2023-02-16 14:18:28.000000,2023-02-16 07:02:04,35859,1109.0,26589,2063.0,40025.0,191.0,,35007,Apache Spark Python API.,2821.0,45,True,2023-02-15 22:45:09.199,3.3.2,34.0,pyspark,conda-forge/pyspark,,,['spark'],972.0,,https://pypi.org/project/pyspark,2022-11-28 18:27:04.218,972.0,25103106.0,25135974.0,https://anaconda.org/conda-forge/pyspark,2022-12-20 19:29:42.235,2333671.0,,,,,1.0,,stable/spark,,,,,,,,,,,,,,,,,,
15,Ray,ray-project/ray,distributed-ml,,https://github.com/ray-project/ray,https://github.com/ray-project/ray,Apache-2.0,2016-10-25 19:38:30.000,2023-02-16 12:10:30.000000,2023-02-16 08:14:12,16067,974.0,4168,443.0,19505.0,2681.0,10322.0,24106,Ray is a unified framework for scaling AI and Python applications. Ray consists of a core distributed runtime and a..,815.0,45,True,2022-12-13 19:58:35.871,2.2.0,79.0,ray,conda-forge/ray-tune,,,,8640.0,8277.0,https://pypi.org/project/ray,2022-12-13 19:58:35.871,363.0,1985271.0,1989040.0,https://anaconda.org/conda-forge/ray-tune,2023-01-25 00:30:28.229,98005.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
16,SymPy,sympy/sympy,others,,https://github.com/sympy/sympy,https://github.com/sympy/sympy,BSD-3-Clause,2010-04-30 20:37:14.000,2023-02-16 12:49:10.000000,2023-02-16 06:25:02,53296,782.0,3844,286.0,12126.0,4646.0,8291.0,10053,A computer algebra system written in pure Python.,1200.0,45,True,2022-08-30 17:34:08.040,1.11.1,48.0,sympy,conda-forge/sympy,,,,58179.0,53764.0,https://pypi.org/project/sympy,2022-08-30 17:34:08.040,4415.0,2975563.0,3015463.0,https://anaconda.org/conda-forge/sympy,2022-10-27 02:25:19.270,2888574.0,,,,,1.0,487586.0,,-1.0,,,,,,,,,,,,,,,,,
17,StatsModels,statsmodels/statsmodels,ml-frameworks,,https://github.com/statsmodels/statsmodels,https://github.com/statsmodels/statsmodels,BSD-3-Clause,2011-06-12 17:04:50.000,2023-02-16 03:29:04.000000,2023-02-15 20:07:24,14919,132.0,2640,276.0,3703.0,2493.0,2621.0,8194,Statsmodels: statistical modeling and econometrics in Python.,405.0,45,True,2022-11-02 17:40:09.913,0.13.5,33.0,statsmodels,conda-forge/statsmodels,,,,89950.0,85244.0,https://pypi.org/project/statsmodels,2022-11-02 17:40:09.913,4706.0,9179433.0,9288195.0,https://anaconda.org/conda-forge/statsmodels,2022-11-04 18:55:06.900,8700980.0,,,,,1.0,26.0,,,,,,,,,,,,,,,,,,,
18,spaCy,explosion/spaCy,nlp,,https://github.com/explosion/spaCy,https://github.com/explosion/spaCy,MIT,2014-07-03 15:15:40.000,2023-02-16 11:46:44.000000,2023-02-15 11:32:53,15825,129.0,4021,547.0,3616.0,96.0,5275.0,25250,Industrial-strength Natural Language Processing (NLP) in Python.,715.0,44,True,2023-01-20 09:56:12.000,3.5.0,211.0,spacy,conda-forge/spacy,,,,56597.0,54193.0,https://pypi.org/project/spacy,2023-01-20 09:51:09.566,2404.0,4439012.0,4479811.0,https://anaconda.org/conda-forge/spacy,2023-01-24 11:09:43.687,2937575.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
19,XGBoost,dmlc/xgboost,ml-frameworks,,https://github.com/dmlc/xgboost,https://github.com/dmlc/xgboost,Apache-2.0,2014-02-06 17:28:03.000,2023-02-16 11:31:57.000000,2023-02-15 20:20:34,6207,175.0,8542,926.0,4104.0,352.0,4402.0,23765,"Scalable, Portable and Distributed Gradient Boosting (GBDT, GBRT or GBM) Library, for Python, R, Java, Scala, C++ and..",593.0,44,True,2023-01-06 19:21:10.487,1.7.3,71.0,xgboost,conda-forge/xgboost,,https://xgboost.readthedocs.io/en/latest/,,49662.0,48145.0,https://pypi.org/project/xgboost,2023-01-06 19:21:10.487,1517.0,9106720.0,9157429.0,https://anaconda.org/conda-forge/xgboost,2022-11-07 20:50:22.110,3596405.0,,,,,2.0,6011.0,,,,,,,,,,,,,,,,,,,
20,jax,google/jax,ml-frameworks,,https://github.com/google/jax,https://github.com/google/jax,Apache-2.0,2018-10-25 21:25:02.000,2023-02-16 07:54:34.000000,2023-02-16 07:51:23,14856,991.0,2044,302.0,8898.0,1310.0,2860.0,21889,"Composable transformations of Python+NumPy programs: differentiate, vectorize, JIT to GPU/TPU, and more.",504.0,44,True,2023-02-08 18:01:20.944,0.4.3,137.0,jax,conda-forge/jaxlib,,,,8891.0,8390.0,https://pypi.org/project/jax,2023-01-25 19:22:32.273,501.0,913154.0,927332.0,https://anaconda.org/conda-forge/jaxlib,2023-02-09 14:52:25.629,609677.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
21,nltk,nltk/nltk,nlp,,https://github.com/nltk/nltk,https://github.com/nltk/nltk,Apache-2.0,2009-09-07 10:53:58.000,2023-02-10 08:28:39.000000,2023-02-02 11:26:44,14427,41.0,2681,469.0,1407.0,221.0,1469.0,11517,Suite of libraries and programs for symbolic and statistical natural language processing for English.,438.0,44,True,2023-01-02 22:02:43.849,3.8.1,52.0,nltk,conda-forge/nltk,,,,190866.0,178881.0,https://pypi.org/project/nltk,2023-01-02 22:02:43.849,11985.0,10511610.0,10534207.0,https://anaconda.org/conda-forge/nltk,2023-01-02 21:54:06.351,1762639.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
22,Bokeh,bokeh/bokeh,data-viz,,https://github.com/bokeh/bokeh,https://github.com/bokeh/bokeh,BSD-3-Clause,2012-03-26 15:40:01.000,2023-02-16 13:40:05.000000,2023-02-15 18:44:38,19950,81.0,4034,449.0,5509.0,713.0,6461.0,17228,"Interactive Data Visualization in the browser, from Python.",634.0,43,True,2022-12-09 18:39:04.000,3.0.3,154.0,bokeh,conda-forge/bokeh,,,,3846.0,193.0,https://pypi.org/project/bokeh,2022-12-20 09:06:57.840,3653.0,3586894.0,3730790.0,https://anaconda.org/conda-forge/bokeh,2022-12-12 20:33:04.197,10072761.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
23,LightGBM,microsoft/LightGBM,ml-frameworks,,https://github.com/microsoft/LightGBM,https://github.com/microsoft/LightGBM,MIT,2016-08-05 05:45:50.000,2023-02-16 05:44:39.000000,2023-02-15 19:20:47,3186,69.0,3678,447.0,2805.0,238.0,2691.0,14633,"A fast, distributed, high performance gradient boosting (GBT, GBDT, GBRT, GBM or MART) framework based on decision..",279.0,43,True,2023-01-24 03:35:51.144,3.3.5,32.0,lightgbm,conda-forge/lightgbm,,,,19900.0,19244.0,https://pypi.org/project/lightgbm,2023-01-24 03:35:51.144,656.0,6222739.0,6247679.0,https://anaconda.org/conda-forge/lightgbm,2023-01-24 13:04:34.282,1499243.0,,,,,2.0,179523.0,,,,,,,,,,,,,,,,,,,
24,networkx,networkx/networkx,graph,,https://github.com/networkx/networkx,https://github.com/networkx/networkx,BSD-3-Clause,2010-09-06 00:53:44.000,2023-02-16 12:52:50.000000,2023-02-15 20:06:54,7190,81.0,2830,279.0,3130.0,406.0,2735.0,12229,Network Analysis in Python.,641.0,43,True,2023-01-08 00:03:20.000,networkx-3.0,87.0,networkx,conda-forge/networkx,,,,155805.0,142257.0,https://pypi.org/project/networkx,2023-01-08 00:03:30.177,13548.0,22629756.0,22760701.0,https://anaconda.org/conda-forge/networkx,2023-01-08 04:17:56.857,9951859.0,,,,,1.0,63.0,,,,,,,,,,,,,,,,,,,
25,dask,dask/dask,distributed-ml,,https://github.com/dask/dask,https://github.com/dask/dask,BSD-3-Clause,2015-01-04 18:50:00.000,2023-02-16 10:52:43.000000,2023-02-15 23:57:54,7562,122.0,1590,213.0,5104.0,896.0,3890.0,10743,Parallel computing with task scheduling.,577.0,43,True,2023-02-10 19:47:13.524,2023.2.0,163.0,dask,conda-forge/dask,,,,49063.0,46098.0,https://pypi.org/project/dask,2023-01-27 23:29:03.513,2965.0,7419893.0,7517447.0,https://anaconda.org/conda-forge/dask,2023-02-10 21:20:29.792,7901914.0,,,,,1.0,,stable/dask,,,,,,,,,,,,,,,,,,
26,Seaborn,mwaskom/seaborn,data-viz,,https://github.com/mwaskom/seaborn,https://github.com/mwaskom/seaborn,BSD-3-Clause,2012-06-18 18:41:19.000,2023-02-16 13:36:37.000000,2023-02-15 13:52:10,3114,34.0,1691,254.0,968.0,112.0,2148.0,10356,Statistical data visualization in Python.,185.0,43,True,2023-01-02 17:36:07.692,0.12.2,33.0,seaborn,conda-forge/seaborn,,,,236133.0,226629.0,https://pypi.org/project/seaborn,2023-01-02 17:36:07.692,9504.0,9538666.0,9614343.0,https://anaconda.org/conda-forge/seaborn,2022-12-31 14:43:52.040,5902679.0,,,,,1.0,238.0,,,,,,,,,,,,,,,,,,,
27,Tensorboard,tensorflow/tensorboard,ml-experiments,,https://github.com/tensorflow/tensorboard,https://github.com/tensorflow/tensorboard,Apache-2.0,2017-05-15 20:08:07.000,2023-02-15 23:33:05.000000,2023-02-13 22:40:24,5364,96.0,1575,192.0,4449.0,618.0,1171.0,6109,TensorFlows Visualization Toolkit.,296.0,43,True,2023-02-09 23:06:04.060,2.12.0,48.0,tensorboard,conda-forge/tensorboard,,,['tensorflow'],151832.0,149258.0,https://pypi.org/project/tensorboard,2023-01-13 22:24:05.115,2574.0,17196519.0,17255428.0,https://anaconda.org/conda-forge/tensorboard,2023-02-13 14:15:05.263,3711301.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
28,scikit-image,scikit-image/scikit-image,image,,https://github.com/scikit-image/scikit-image,https://github.com/scikit-image/scikit-image,BSD-2-Clause,2011-07-07 22:07:20.000,2023-02-16 13:39:39.000000,2023-02-16 06:31:23,13412,85.0,2098,185.0,3972.0,666.0,1921.0,5242,Image processing in Python.,590.0,43,True,2022-06-12 18:12:41.000,0.19.3,50.0,scikit-image,conda-forge/scikit-image,,,,140031.0,130223.0,https://pypi.org/project/scikit-image,2022-06-12 18:11:12.000,9808.0,5300096.0,5356543.0,https://anaconda.org/conda-forge/scikit-image,2022-10-30 12:02:37.338,4572227.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
29,PaddlePaddle,PaddlePaddle/Paddle,ml-frameworks,,https://github.com/PaddlePaddle/Paddle,https://github.com/PaddlePaddle/Paddle,Apache-2.0,2016-08-15 06:59:08.000,2023-02-16 14:13:57.000000,2023-02-16 13:58:51,39965,1397.0,4893,731.0,34385.0,1823.0,15133.0,19581,PArallel Distributed Deep LEarning: Machine Learning Framework from Industrial Practice &.,919.0,42,True,2022-12-13 09:22:18.000,2.4.1,59.0,paddlepaddle,,,,['paddle'],243.0,193.0,https://pypi.org/project/paddlepaddle,2022-12-08 09:39:02.811,50.0,74601.0,74797.0,,,,,,,,2.0,15340.0,,,,,,,,,,,,,,,,,,,
30,Plotly,plotly/plotly.py,data-viz,,https://github.com/plotly/plotly.py,https://github.com/plotly/plotly.py,MIT,2013-11-21 05:53:08.000,2023-02-09 10:44:42.000000,2023-01-31 19:58:03,5765,103.0,2287,277.0,1458.0,1317.0,1273.0,12927,The interactive graphing library for Python (includes Plotly Express).,219.0,42,True,2023-01-23 19:05:38.000,5.13.0,286.0,plotly,conda-forge/plotly,,,,4239.0,18.0,https://pypi.org/project/plotly,2023-01-23 19:05:16.751,4216.0,7666258.0,7756858.0,https://anaconda.org/conda-forge/plotly,2023-01-24 02:53:10.309,3747447.0,,,,,1.0,,,,plotlywidget,https://www.npmjs.com/package/plotlywidget,2021-01-12 16:09:46.133,5.0,42556.0,,,,,,,,,,,,
31,pydeck,visgl/deck.gl,geospatial-data,,https://github.com/visgl/deck.gl,https://github.com/visgl/deck.gl,MIT,2015-12-15 08:38:29.000,2023-02-16 06:01:05.000000,2023-02-15 19:45:37,4323,63.0,1926,1724.0,4121.0,196.0,2422.0,10601,WebGL2 powered visualization framework.,216.0,42,True,2023-02-10 22:53:38.924,8.8.24,573.0,pydeck,conda-forge/pydeck,,,['jupyter'],5870.0,5405.0,https://pypi.org/project/pydeck,2022-11-04 14:23:59.154,35.0,1068579.0,1450076.0,https://anaconda.org/conda-forge/pydeck,2022-11-04 19:21:00.914,293427.0,,,,,1.0,,,,deck.gl,https://www.npmjs.com/package/deck.gl,2023-02-15 18:02:47.089,430.0,373347.0,,,,,,,,,,,,
32,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2023-02-16 12:00:02.000000,2023-02-16 09:32:45,45365,20777.0,1072,192.0,324.0,479.0,1521.0,6947,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1063.0,42,True,2022-11-01 19:55:14.000,1.1.1,105.0,catboost,conda-forge/catboost,,,,246.0,,https://pypi.org/project/catboost,2022-11-01 14:25:39.961,246.0,1943318.0,1966766.0,https://anaconda.org/conda-forge/catboost,2023-01-30 08:58:16.542,1230380.0,,,,,2.0,121135.0,,,,,,,,,,,,,,,,,,,
33,pytorch-lightning,Lightning-AI/lightning,ml-frameworks,,https://github.com/Lightning-AI/lightning,https://github.com/Lightning-AI/lightning,Apache-2.0,2019-03-31 00:45:57.000,2023-02-16 14:18:51.000000,2023-02-16 14:10:16,8801,616.0,2745,228.0,8396.0,646.0,5259.0,21555,"Deep learning framework to train, deploy, and ship AI products Lightning fast.",830.0,41,True,2023-02-15 16:29:05.216,1.9.2,241.0,pytorch-lightning,conda-forge/pytorch-lightning,,,['pytorch'],554.0,,https://pypi.org/project/pytorch-lightning,2023-01-18 02:35:00.780,554.0,3111481.0,3133668.0,https://anaconda.org/conda-forge/pytorch-lightning,2023-02-16 09:18:27.858,697957.0,,,,,2.0,10532.0,,,,,,,,,,,,,,,,,,,
34,Rasa,RasaHQ/rasa,nlp,,https://github.com/RasaHQ/rasa,https://github.com/RasaHQ/rasa,Apache-2.0,2016-10-14 12:27:49.000,2023-02-16 12:06:40.000000,2023-02-15 15:37:52,31181,356.0,4234,346.0,5388.0,109.0,6640.0,15590,"Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management,..",575.0,41,True,2023-02-15 12:16:07.494,3.3.4,290.0,rasa,,,,['tensorflow'],3112.0,3047.0,https://pypi.org/project/rasa,2023-01-27 12:09:01.783,65.0,104864.0,104864.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
35,onnx,onnx/onnx,model-serialisation,,https://github.com/onnx/onnx,https://github.com/onnx/onnx,Apache-2.0,2017-09-07 04:53:45.000,2023-02-16 13:13:41.000000,2023-02-16 11:21:09,2190,81.0,3319,427.0,2556.0,361.0,1942.0,14078,Open standard for machine learning interoperability.,268.0,41,True,2022-12-12 14:38:36.000,1.13.0,27.0,onnx,conda-forge/onnx,,,,13465.0,13004.0,https://pypi.org/project/onnx,2022-12-12 13:26:02.139,461.0,2124210.0,2134735.0,https://anaconda.org/conda-forge/onnx,2022-12-15 14:09:08.911,644989.0,,,,,1.0,18453.0,,,,,,,,,,,,,,,,,,,
36,gensim,RaRe-Technologies/gensim,nlp,,https://github.com/RaRe-Technologies/gensim,https://github.com/RaRe-Technologies/gensim,LGPL-2.1,2011-02-10 07:43:04.000,2023-02-08 13:09:44.000000,2022-12-21 00:41:18,4427,34.0,4311,430.0,1650.0,391.0,1424.0,13956,Topic Modelling for Humans.,440.0,41,True,2022-12-21 00:42:57.000,4.3.0,91.0,gensim,conda-forge/gensim,,,,45246.0,42272.0,https://pypi.org/project/gensim,2022-12-21 00:21:03.066,2974.0,4507022.0,4522096.0,https://anaconda.org/conda-forge/gensim,2022-12-21 13:44:44.543,976691.0,,,,,1.0,4254.0,,,,,,,,,,,,,,,,,,,
37,mlflow,mlflow/mlflow,ml-experiments,,https://github.com/mlflow/mlflow,https://github.com/mlflow/mlflow,Apache-2.0,2018-06-05 16:05:58.000,2023-02-16 09:42:47.000000,2023-02-16 08:39:57,3726,235.0,3182,287.0,4975.0,1021.0,1860.0,13655,Open source platform for the machine learning lifecycle.,546.0,41,True,2022-12-26 09:02:40.000,2.1.1,68.0,mlflow,conda-forge/mlflow,,,,410.0,,https://pypi.org/project/mlflow,2022-12-26 08:02:59.626,410.0,10335398.0,10361041.0,https://anaconda.org/conda-forge/mlflow,2023-01-19 00:29:16.131,1179585.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
38,torchvision,pytorch/vision,image,,https://github.com/pytorch/vision,https://github.com/pytorch/vision,BSD-3-Clause,2016-11-09 23:11:43.000,2023-02-16 14:12:58.000000,2023-02-16 10:20:58,3343,142.0,6485,382.0,4524.0,852.0,2048.0,13281,"Datasets, Transforms and Models specific to Computer Vision.",519.0,41,True,2022-12-16 00:34:17.000,0.14.1,34.0,torchvision,conda-forge/torchvision,,,['pytorch'],3786.0,,https://pypi.org/project/torchvision,2022-12-15 20:19:32.655,3786.0,6192467.0,6201279.0,https://anaconda.org/conda-forge/torchvision,2023-01-22 01:20:59.830,529514.0,,,,,1.0,19050.0,,,,,,,,,,,,,,,,,,,
