,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
10,scipy,scipy/scipy,others,,https://github.com/scipy/scipy,https://github.com/scipy/scipy,BSD-3-Clause,2011-03-09 18:52:03.000,2024-05-23 14:56:28.000000,2024-05-23 08:33:03,32511.0,857.0,5034.0,346.0,10778.0,1821.0,8463.0,12539.0,"Ecosystem of open-source software for mathematics, science, and engineering.",1634.0,51,True,2024-05-23 04:06:33.000,1.13.1,102.0,scipy,conda-forge/scipy,,,,1042382.0,1001211.0,https://pypi.org/project/scipy,2024-05-23 03:19:01.000,41171.0,106550796.0,107700771.0,https://anaconda.org/conda-forge/scipy,2024-05-23 14:29:41.561,48139573.0,,,,,1.0,402355.0,1.0,,,,,,,,,,,,,,,,,,
11,Keras,keras-team/keras,ml-frameworks,,https://github.com/keras-team/keras,https://github.com/keras-team/keras,Apache-2.0,2015-03-28 00:35:42.000,2024-05-23 07:35:34.000000,2024-05-22 21:24:34,10691.0,350.0,19347.0,1909.0,7194.0,190.0,11687.0,61072.0,Deep Learning for humans.,1299.0,48,True,2024-04-26 23:21:04.000,3.3.3,98.0,keras,conda-forge/keras,,https://keras.io,['tensorflow'],1322.0,,https://pypi.org/project/keras,2024-04-22 23:37:45.000,1322.0,18200753.0,18275084.0,https://anaconda.org/conda-forge/keras,2024-04-27 08:28:33.749,3493590.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12,Matplotlib,matplotlib/matplotlib,data-viz,,https://github.com/matplotlib/matplotlib,https://github.com/matplotlib/matplotlib,,2011-02-19 03:17:12.000,2024-05-23 09:58:21.000000,2024-05-23 08:33:21,50373.0,585.0,7424.0,594.0,18003.0,1546.0,9072.0,19423.0,matplotlib: plotting with Python.,1675.0,48,True,2024-05-15 23:51:33.000,3.9.0,124.0,matplotlib,conda-forge/matplotlib,,,,1243639.0,1199450.0,https://pypi.org/project/matplotlib,2024-05-15 23:37:04.000,44189.0,64889662.0,65393024.0,https://anaconda.org/conda-forge/matplotlib,2024-05-17 21:11:33.658,23658048.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
13,Pillow,python-pillow/Pillow,image,,https://github.com/python-pillow/Pillow,https://github.com/python-pillow/Pillow,PIL,2012-07-24 21:38:39.000,2024-05-23 14:08:58.000000,2024-05-23 14:08:58,17812.0,566.0,2123.0,220.0,4836.0,117.0,3000.0,11776.0,Python Imaging Library (Fork).,468.0,48,True,2024-04-01 12:34:53.000,10.3.0,97.0,Pillow,conda-forge/pillow,,,,1673095.0,1668848.0,https://pypi.org/project/Pillow,2024-04-01 12:17:01.000,4247.0,97879031.0,98737143.0,https://anaconda.org/conda-forge/pillow,2024-04-03 15:56:48.771,39473158.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14,SymPy,sympy/sympy,others,,https://github.com/sympy/sympy,https://github.com/sympy/sympy,BSD-3-Clause,2010-04-30 20:37:14.000,2024-05-23 13:20:44.000000,2024-05-20 21:27:44,57657.0,486.0,4307.0,295.0,13153.0,5028.0,8744.0,12475.0,A computer algebra system written in pure Python.,1304.0,47,True,2024-03-31 22:49:13.000,1.12.1rc1,55.0,sympy,conda-forge/sympy,,,,140540.0,137498.0,https://pypi.org/project/sympy,2024-03-31 22:48:43.000,3042.0,22102375.0,22164363.0,https://anaconda.org/conda-forge/sympy,2023-06-16 13:17:18.981,5550749.0,,,,,1.0,541863.0,,,,,,,,,,,,,,,,,,,
15,Streamlit,streamlit/streamlit,others,,https://github.com/streamlit/streamlit,https://github.com/streamlit/streamlit,Apache-2.0,2019-08-24 00:14:52.000,2024-05-23 14:54:15.000000,2024-05-23 11:38:12,6342.0,211.0,2815.0,315.0,4496.0,823.0,3351.0,32313.0,Streamlit A faster way to build and share data apps.,230.0,46,True,2024-05-02 17:44:20.000,1.34.0,221.0,streamlit,,,,,388383.0,386104.0,https://pypi.org/project/streamlit,2024-05-02 17:44:12.000,2279.0,4648513.0,4648513.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
16,PySpark,apache/spark,ml-frameworks,,https://github.com/apache/spark,https://github.com/apache/spark,Apache-2.0,2014-02-25 08:00:08.000,2024-05-23 13:47:51.000000,2024-05-23 11:46:46,41103.0,1163.0,27972.0,2030.0,46688.0,199.0,,38557.0,Apache Spark Python API.,3067.0,45,True,2024-04-18 08:17:20.000,3.4.3,44.0,pyspark,conda-forge/pyspark,,,['spark'],1389.0,,https://pypi.org/project/pyspark,2024-04-18 08:17:20.000,1389.0,29032122.0,29099253.0,https://anaconda.org/conda-forge/pyspark,2024-03-03 13:07:40.821,3155193.0,,,,,1.0,,,stable/spark,,,,,,,,,,,,,,,,,
17,Ray,ray-project/ray,distributed-ml,,https://github.com/ray-project/ray,https://github.com/ray-project/ray,Apache-2.0,2016-10-25 19:38:30.000,2024-05-23 14:44:26.000000,2024-05-23 07:30:57,21694.0,940.0,5311.0,471.0,27701.0,3723.0,14291.0,31481.0,Ray is a unified framework for scaling AI and Python applications. Ray consists of a core distributed runtime and a..,1020.0,45,True,2024-05-22 23:37:00.000,ray-2.23.0,106.0,ray,conda-forge/ray-tune,,,,16262.0,15574.0,https://pypi.org/project/ray,2024-05-22 22:51:23.000,688.0,4535791.0,4541221.0,https://anaconda.org/conda-forge/ray-tune,2024-05-23 14:37:18.453,222575.0,,,,,1.0,213.0,,,,,,,,,,,,,,,,,,,
18,jax,google/jax,ml-frameworks,,https://github.com/google/jax,https://github.com/google/jax,Apache-2.0,2018-10-25 21:25:02.000,2024-05-23 14:14:04.000000,2024-05-23 13:40:34,20845.0,1325.0,2572.0,323.0,13601.0,1596.0,3863.0,28267.0,"Composable transformations of Python+NumPy programs: differentiate, vectorize, JIT to GPU/TPU, and more.",695.0,45,True,2024-05-09 23:28:46.000,jax-v0.4.28,162.0,jax,conda-forge/jaxlib,,,,27041.0,25509.0,https://pypi.org/project/jax,2024-05-09 23:23:10.000,1532.0,6782293.0,6807951.0,https://anaconda.org/conda-forge/jaxlib,2024-05-22 17:25:16.028,1205970.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
19,XGBoost,dmlc/xgboost,ml-frameworks,,https://github.com/dmlc/xgboost,https://github.com/dmlc/xgboost,Apache-2.0,2014-02-06 17:28:03.000,2024-05-23 10:20:56.000000,2024-05-23 10:11:25,6861.0,95.0,8665.0,911.0,5157.0,443.0,4778.0,25653.0,"Scalable, Portable and Distributed Gradient Boosting (GBDT, GBRT or GBM) Library, for Python, R, Java, Scala, C++ and..",640.0,45,True,2023-12-19 21:59:17.000,2.0.3,80.0,xgboost,conda-forge/xgboost,,https://xgboost.readthedocs.io/en/latest/,,94041.0,92268.0,https://pypi.org/project/xgboost,2023-12-19 21:59:17.000,1773.0,19393250.0,19497988.0,https://anaconda.org/conda-forge/xgboost,2024-04-18 01:21:37.436,4814747.0,,,,,1.0,8589.0,,,,,,,,,,,,,,,,,,,
20,PaddlePaddle,PaddlePaddle/Paddle,ml-frameworks,,https://github.com/PaddlePaddle/Paddle,https://github.com/PaddlePaddle/Paddle,Apache-2.0,2016-08-15 06:59:08.000,2024-05-23 14:00:25.000000,2024-05-23 13:32:26,48489.0,1614.0,5439.0,722.0,46342.0,1859.0,17027.0,21663.0,PArallel Distributed Deep LEarning: Machine Learning Framework from Industrial Practice &.,1200.0,45,True,2024-04-09 11:19:43.000,2.6.1,67.0,paddlepaddle,,,,['paddle'],5257.0,5151.0,https://pypi.org/project/paddlepaddle,2024-03-19 06:55:39.000,106.0,208724.0,208889.0,,,,,,,,1.0,15374.0,,,,,,,,,,,,,,,,,,,
21,Bokeh,bokeh/bokeh,data-viz,,https://github.com/bokeh/bokeh,https://github.com/bokeh/bokeh,BSD-3-Clause,2012-03-26 15:40:01.000,2024-05-23 14:37:59.000000,2024-05-21 08:44:05,20497.0,103.0,4161.0,443.0,6077.0,777.0,6892.0,18897.0,"Interactive Data Visualization in the browser, from Python.",693.0,45,True,2024-04-11 21:02:24.000,3.4.1,202.0,bokeh,conda-forge/bokeh,,,,89558.0,87979.0,https://pypi.org/project/bokeh,2024-05-21 08:47:33.000,1579.0,4943530.0,5239955.0,https://anaconda.org/conda-forge/bokeh,2024-04-12 05:55:15.282,13931996.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
22,Gradio,gradio-app/gradio,others,,https://github.com/gradio-app/gradio,https://github.com/gradio-app/gradio,Apache-2.0,2018-12-19 08:24:04.000,2024-05-23 14:35:11.000000,2024-05-23 14:21:19,6646.0,319.0,2196.0,158.0,3751.0,503.0,3742.0,29640.0,"Wrap UIs around any model, share with anyone.",327.0,44,True,2024-05-21 21:10:16.000,4.31.5,568.0,gradio,,,,,31215.0,30655.0,https://pypi.org/project/gradio,2024-05-21 21:10:16.000,560.0,7271910.0,7271910.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
23,spaCy,explosion/spaCy,nlp,,https://github.com/explosion/spaCy,https://github.com/explosion/spaCy,MIT,2014-07-03 15:15:40.000,2024-05-17 07:12:06.000000,2024-05-15 10:11:33,16131.0,14.0,4295.0,556.0,4001.0,117.0,5503.0,28916.0,Industrial-strength Natural Language Processing (NLP) in Python.,751.0,44,True,2024-02-15 19:16:59.000,3.7.4,230.0,spacy,conda-forge/spacy,,,,91176.0,88779.0,https://pypi.org/project/spacy,2024-04-22 09:55:45.000,2397.0,12871309.0,12944861.0,https://anaconda.org/conda-forge/spacy,2024-04-04 16:04:13.461,3456964.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
24,pytorch-lightning,Lightning-AI/lightning,ml-frameworks,,https://github.com/Lightning-AI/pytorch-lightning,https://github.com/Lightning-AI/pytorch-lightning,Apache-2.0,2019-03-31 00:45:57.000,2024-05-23 14:08:59.000000,2024-05-23 12:55:52,10300.0,125.0,3267.0,246.0,10117.0,739.0,6186.0,27115.0,"Pretrain, finetune and deploy AI models on multiple GPUs, TPUs with zero code changes.",946.0,44,True,2024-05-22 17:36:29.000,2.2.5,272.0,pytorch-lightning,conda-forge/pytorch-lightning,,,['pytorch'],33907.0,32549.0,https://pypi.org/project/pytorch-lightning,2024-05-22 17:36:29.000,1358.0,5244002.0,5268320.0,https://anaconda.org/conda-forge/pytorch-lightning,2024-04-12 18:53:30.868,1133159.0,,,,,2.0,7536.0,,,Lightning-AI/pytorch-lightning,,,,,,,,,,,,,,,,
25,mlflow,mlflow/mlflow,ml-experiments,,https://github.com/mlflow/mlflow,https://github.com/mlflow/mlflow,Apache-2.0,2018-06-05 16:05:58.000,2024-05-23 14:20:18.000000,2024-05-23 11:51:40,5917.0,461.0,3959.0,289.0,8244.0,1472.0,2433.0,17454.0,Open source platform for the machine learning lifecycle.,728.0,44,True,2024-05-20 07:17:17.000,2.13.0,99.0,mlflow,conda-forge/mlflow,,,,36365.0,35590.0,https://pypi.org/project/mlflow,2024-05-20 00:48:19.000,775.0,14526638.0,14568125.0,https://anaconda.org/conda-forge/mlflow,2024-05-21 13:49:18.783,1949895.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
26,Plotly,plotly/plotly.py,data-viz,,https://github.com/plotly/plotly.py,https://github.com/plotly/plotly.py,MIT,2013-11-21 05:53:08.000,2024-05-17 15:59:53.000000,2024-05-13 19:25:31,6490.0,111.0,2487.0,278.0,1639.0,1509.0,1413.0,15411.0,The interactive graphing library for Python This project now includes Plotly Express!.,263.0,44,True,2024-05-01 14:04:11.000,5.22.0,298.0,plotly,conda-forge/plotly,,,,273093.0,267600.0,https://pypi.org/project/plotly,2024-05-01 14:00:07.000,5484.0,16293214.0,16425540.0,https://anaconda.org/conda-forge/plotly,2024-05-04 13:44:40.868,5848100.0,,,,,1.0,,,,,plotlywidget,https://www.npmjs.com/package/plotlywidget,2021-01-12 16:09:46.133,9.0,10491.0,,,,,,,,,,,
27,networkx,networkx/networkx,graph,,https://github.com/networkx/networkx,https://github.com/networkx/networkx,BSD-3-Clause,2010-09-06 00:53:44.000,2024-05-23 04:28:02.000000,2024-05-22 18:01:42,7689.0,85.0,3141.0,282.0,3765.0,331.0,2990.0,14278.0,Network Analysis in Python.,718.0,44,True,2024-04-06 13:09:07.000,networkx-3.3,94.0,networkx,conda-forge/networkx,,,,263480.0,255084.0,https://pypi.org/project/networkx,2024-04-06 12:59:44.000,8396.0,54098628.0,54450670.0,https://anaconda.org/conda-forge/networkx,2024-04-08 01:42:36.044,15841911.0,,,,,1.0,71.0,,,,,,,,,,,,,,,,,,,
28,dask,dask/dask,distributed-ml,,https://github.com/dask/dask,https://github.com/dask/dask,BSD-3-Clause,2015-01-04 18:50:00.000,2024-05-23 08:15:23.000000,2024-05-22 09:02:20,8203.0,94.0,1674.0,211.0,5835.0,1066.0,4170.0,12076.0,Parallel computing with task scheduling.,600.0,44,True,2024-05-17 20:18:01.000,2024.5.1,197.0,dask,conda-forge/dask,,,,62554.0,60446.0,https://pypi.org/project/dask,2024-05-17 20:12:49.000,2108.0,8466180.0,8698451.0,https://anaconda.org/conda-forge/dask,2024-05-18 02:42:15.720,11149032.0,,,,,1.0,,,stable/dask,,,,,,,,,,,,,,,,,
29,pydeck,visgl/deck.gl,geospatial-data,,https://github.com/visgl/deck.gl,https://github.com/visgl/deck.gl,MIT,2015-12-15 08:38:29.000,2024-05-23 07:54:30.000000,2024-05-22 21:35:20,4894.0,222.0,2044.0,1683.0,4747.0,294.0,2689.0,11789.0,WebGL2 powered visualization framework.,263.0,44,True,2024-05-10 15:36:17.000,0.9.1,655.0,pydeck,conda-forge/pydeck,,,['jupyter'],7983.0,7607.0,https://pypi.org/project/pydeck,2024-05-10 15:36:17.000,87.0,3686796.0,4152298.0,https://anaconda.org/conda-forge/pydeck,2023-06-16 19:17:51.392,522218.0,,,,,1.0,,,,,deck.gl,https://www.npmjs.com/package/deck.gl,2024-05-06 07:39:07.905,289.0,455263.0,,,,,,,,,,,
30,StatsModels,statsmodels/statsmodels,ml-frameworks,,https://github.com/statsmodels/statsmodels,https://github.com/statsmodels/statsmodels,BSD-3-Clause,2011-06-12 17:04:50.000,2024-05-21 00:51:24.000000,2024-05-14 16:08:22,15325.0,38.0,2824.0,280.0,3884.0,2780.0,2755.0,9617.0,Statsmodels: statistical modeling and econometrics in Python.,426.0,44,True,2024-04-17 08:41:57.000,0.14.2,37.0,statsmodels,conda-forge/statsmodels,,,,128304.0,124342.0,https://pypi.org/project/statsmodels,2024-04-17 08:41:57.000,3962.0,16744170.0,17024154.0,https://anaconda.org/conda-forge/statsmodels,2024-05-17 10:41:00.825,13159279.0,,,,,2.0,31.0,-1.0,,,,,,,,,,,,,,,,,,
31,Tensorboard,tensorflow/tensorboard,ml-experiments,,https://github.com/tensorflow/tensorboard,https://github.com/tensorflow/tensorboard,Apache-2.0,2017-05-15 20:08:07.000,2024-05-21 23:34:27.000000,2024-05-21 23:34:27,5833.0,62.0,1629.0,192.0,4999.0,663.0,1231.0,6570.0,TensorFlows Visualization Toolkit.,320.0,44,True,2024-02-16 19:56:55.000,2.16.2,60.0,tensorboard,conda-forge/tensorboard,,,['tensorflow'],237726.0,235742.0,https://pypi.org/project/tensorboard,2024-02-16 19:56:55.000,1984.0,28629949.0,28729531.0,https://anaconda.org/conda-forge/tensorboard,2024-02-18 19:53:36.212,4680377.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
32,shap,slundberg/shap,interpretability,,https://github.com/shap/shap,https://github.com/shap/shap,MIT,2016-11-22 19:17:08.000,2024-05-22 13:41:57.000000,2024-05-14 18:39:29,2657.0,45.0,3172.0,240.0,865.0,818.0,1640.0,21798.0,A game theoretic approach to explain the output of any machine learning model.,239.0,43,True,2024-05-07 11:40:34.000,0.45.1,103.0,shap,conda-forge/shap,,,,18285.0,17610.0,https://pypi.org/project/shap,2024-05-07 11:40:34.000,675.0,6861614.0,6930639.0,https://anaconda.org/conda-forge/shap,2024-05-08 21:55:59.406,2830059.0,,,,,1.0,,,,shap/shap,,,,,,,,,,,,,,,,
33,onnx,onnx/onnx,model-serialisation,,https://github.com/onnx/onnx,https://github.com/onnx/onnx,Apache-2.0,2017-09-07 04:53:45.000,2024-05-23 12:48:10.000000,2024-05-23 05:41:30,2734.0,70.0,3607.0,437.0,3217.0,316.0,2425.0,16987.0,Open standard for machine learning interoperability.,317.0,43,True,2024-03-25 15:40:18.000,1.16.0,32.0,onnx,conda-forge/onnx,,,,28882.0,27962.0,https://pypi.org/project/onnx,2024-03-25 15:25:07.000,920.0,5663273.0,5684854.0,https://anaconda.org/conda-forge/onnx,2024-05-17 14:14:18.371,1002097.0,,,,,1.0,20610.0,,,,,,,,,,,,,,,,,,,
34,LightGBM,microsoft/LightGBM,ml-frameworks,,https://github.com/microsoft/LightGBM,https://github.com/microsoft/LightGBM,MIT,2016-08-05 05:45:50.000,2024-05-23 03:03:55.000000,2024-05-23 02:03:55,3472.0,43.0,3773.0,435.0,3138.0,383.0,2969.0,16142.0,"A fast, distributed, high performance gradient boosting (GBT, GBDT, GBRT, GBM or MART) framework based on decision..",302.0,43,True,2024-01-26 03:29:02.000,4.3.0,36.0,lightgbm,conda-forge/lightgbm,,,,34103.0,33095.0,https://pypi.org/project/lightgbm,2024-01-26 03:29:02.000,1008.0,7681382.0,7736549.0,https://anaconda.org/conda-forge/lightgbm,2024-01-26 13:26:41.503,2312080.0,,,,,2.0,222764.0,,,,,,,,,,,,,,,,,,,
35,Seaborn,mwaskom/seaborn,data-viz,,https://github.com/mwaskom/seaborn,https://github.com/mwaskom/seaborn,BSD-3-Clause,2012-06-18 18:41:19.000,2024-05-20 19:20:08.000000,2024-04-25 14:36:49,3234.0,5.0,1862.0,260.0,1107.0,150.0,2368.0,12018.0,Statistical data visualization in Python.,212.0,43,True,2024-01-25 13:21:49.000,0.13.2,37.0,seaborn,conda-forge/seaborn,,,,419266.0,409756.0,https://pypi.org/project/seaborn,2024-01-25 13:21:49.000,9510.0,17476263.0,17663359.0,https://anaconda.org/conda-forge/seaborn,2024-04-30 16:33:12.611,8793373.0,,,,,1.0,392.0,,,,,,,,,,,,,,,,,,,
36,triton,openai/triton,model-serialisation,,https://github.com/triton-lang/triton,https://github.com/triton-lang/triton,MIT,2014-08-30 17:07:16.000,2024-05-23 15:09:24.000000,2024-05-23 15:09:24,2277.0,518.0,1303.0,182.0,2641.0,545.0,690.0,11397.0,Development repository for the Triton language and compiler.,263.0,43,True,2024-04-05 02:47:42.000,2.3.0,193.0,triton,,,,,26272.0,26100.0,https://pypi.org/project/triton,2024-04-05 02:47:42.000,172.0,12254415.0,12254415.0,,,,,,,,1.0,,,,triton-lang/triton,,,,,,,,,,,,,,,,
37,dash,plotly/dash,data-viz,,https://github.com/plotly/dash,https://github.com/plotly/dash,MIT,2015-04-10 01:53:08.000,2024-05-15 19:22:03.000000,2024-05-15 19:22:03,7479.0,192.0,1991.0,419.0,1065.0,829.0,918.0,20638.0,Data Apps & Dashboards for Python. No JavaScript Required.,154.0,42,True,2024-05-03 17:00:38.000,2.17.0,178.0,dash,conda-forge/dash,,,,64435.0,63282.0,https://pypi.org/project/dash,2024-05-03 16:56:05.000,1153.0,2926935.0,2954484.0,https://anaconda.org/conda-forge/dash,2024-05-04 04:54:12.137,1294762.0,,,,,1.0,72.0,,,,,,,,,,,,,,,,,,,
