,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,updated_github_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
21,scikit-image,scikit-image/scikit-image,image,,https://github.com/scikit-image/scikit-image,https://github.com/scikit-image/scikit-image,BSD-2-Clause,2011-07-07 22:07:20.000,2023-03-30 07:27:42.000000,2023-03-27 18:33:19,13480.0,134.0,2125,186.0,4054.0,691.0,1945.0,5322,Image processing in Python.,603.0,44,True,2023-02-28 23:32:35.000,0.20.0,54.0,scikit-image,conda-forge/scikit-image,,,,143978.0,134091.0,https://pypi.org/project/scikit-image,2022-06-12 18:11:12.000,9887.0,7238053.0,7296360.0,https://anaconda.org/conda-forge/scikit-image,2022-10-30 12:02:37.338,4781239.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
22,jax,google/jax,ml-frameworks,,https://github.com/google/jax,https://github.com/google/jax,Apache-2.0,2018-10-25 21:25:02.000,2023-03-30 14:13:54.000000,2023-03-30 13:12:45,15493.0,1215.0,2103,305.0,9438.0,1351.0,2944.0,22387,"Composable transformations of Python+NumPy programs: differentiate, vectorize, JIT to GPU/TPU, and more.",523.0,43,True,2023-03-29 21:23:10.000,jax-v0.4.8,142.0,jax,conda-forge/jaxlib,,,,9853.0,9289.0,https://pypi.org/project/jax,2023-01-25 19:22:32.273,564.0,2605709.0,2620655.0,https://anaconda.org/conda-forge/jaxlib,2023-03-12 05:57:04.563,657624.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
23,Bokeh,bokeh/bokeh,data-viz,,https://github.com/bokeh/bokeh,https://github.com/bokeh/bokeh,BSD-3-Clause,2012-03-26 15:40:01.000,2023-03-30 10:16:23.000000,2023-03-29 16:23:21,20066.0,166.0,4080,447.0,5651.0,700.0,6558.0,17418,"Interactive Data Visualization in the browser, from Python.",649.0,43,True,2023-03-10 15:54:05.466,3.1.0,160.0,bokeh,conda-forge/bokeh,,,,3883.0,204.0,https://pypi.org/project/bokeh,2022-12-20 09:06:57.840,3679.0,3505729.0,3654792.0,https://anaconda.org/conda-forge/bokeh,2023-03-14 12:50:41.968,10583534.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
24,LightGBM,microsoft/LightGBM,ml-frameworks,,https://github.com/microsoft/LightGBM,https://github.com/microsoft/LightGBM,MIT,2016-08-05 05:45:50.000,2023-03-30 13:13:15.000000,2023-03-30 13:13:13,3236.0,82.0,3696,441.0,2860.0,265.0,2705.0,14796,"A fast, distributed, high performance gradient boosting (GBT, GBDT, GBRT, GBM or MART) framework based on decision..",281.0,43,True,2023-01-24 03:35:51.144,3.3.5,32.0,lightgbm,conda-forge/lightgbm,,,,20865.0,20134.0,https://pypi.org/project/lightgbm,2023-01-24 03:35:51.144,731.0,6232206.0,6258346.0,https://anaconda.org/conda-forge/lightgbm,2023-01-24 13:04:34.282,1600977.0,,,,,2.0,184401.0,,,,,,,,,,,,,,,,,,,
25,torchvision,pytorch/vision,image,,https://github.com/pytorch/vision,https://github.com/pytorch/vision,BSD-3-Clause,2016-11-09 23:11:43.000,2023-03-30 14:28:56.000000,2023-03-27 18:09:03,3436.0,195.0,6605,386.0,4671.0,894.0,2081.0,13612,"Datasets, Transforms and Models specific to Computer Vision.",523.0,43,True,2023-03-15 19:37:56.000,0.15.1,36.0,torchvision,conda-forge/torchvision,,,['pytorch'],4179.0,,https://pypi.org/project/torchvision,2022-12-15 20:19:32.655,4179.0,6038703.0,6048279.0,https://anaconda.org/conda-forge/torchvision,2023-03-09 00:59:08.061,584146.0,,,,,1.0,21584.0,1.0,,,,,,,,,,,,,,,,,,
26,networkx,networkx/networkx,graph,,https://github.com/networkx/networkx,https://github.com/networkx/networkx,BSD-3-Clause,2010-09-06 00:53:44.000,2023-03-30 08:32:50.000000,2023-03-29 16:31:30,7236.0,100.0,2875,281.0,3213.0,396.0,2760.0,12412,Network Analysis in Python.,647.0,43,True,2023-01-08 00:03:20.000,networkx-3.0,87.0,networkx,conda-forge/networkx,,,,161499.0,147348.0,https://pypi.org/project/networkx,2023-01-08 00:03:30.177,14151.0,23612614.0,23750258.0,https://anaconda.org/conda-forge/networkx,2023-01-08 04:17:56.857,10598598.0,,,,,1.0,64.0,,,,,,,,,,,,,,,,,,,
27,dask,dask/dask,distributed-ml,,https://github.com/dask/dask,https://github.com/dask/dask,BSD-3-Clause,2015-01-04 18:50:00.000,2023-03-30 14:45:21.000000,2023-03-30 14:45:21,7654.0,164.0,1605,215.0,5206.0,918.0,3934.0,10853,Parallel computing with task scheduling.,579.0,43,True,2023-03-24 20:51:04.301,2023.3.2,167.0,dask,conda-forge/dask,,,,50293.0,47222.0,https://pypi.org/project/dask,2023-03-01 21:19:05.337,3071.0,7170956.0,7272659.0,https://anaconda.org/conda-forge/dask,2023-03-24 23:56:59.204,8339720.0,,,,,1.0,,,stable/dask,,,,,,,,,,,,,,,,,
28,Seaborn,mwaskom/seaborn,data-viz,,https://github.com/mwaskom/seaborn,https://github.com/mwaskom/seaborn,BSD-3-Clause,2012-06-18 18:41:19.000,2023-03-22 15:57:28.000000,2023-03-20 01:19:53,3125.0,28.0,1712,256.0,980.0,119.0,2173.0,10525,Statistical data visualization in Python.,189.0,43,True,2023-01-02 17:36:07.692,0.12.2,33.0,seaborn,conda-forge/seaborn,,,,248690.0,238424.0,https://pypi.org/project/seaborn,2023-01-02 17:36:07.692,10266.0,9347704.0,9427522.0,https://anaconda.org/conda-forge/seaborn,2022-12-31 14:43:52.040,6305489.0,,,,,1.0,240.0,,,,,,,,,,,,,,,,,,,
29,Tensorboard,tensorflow/tensorboard,ml-experiments,,https://github.com/tensorflow/tensorboard,https://github.com/tensorflow/tensorboard,Apache-2.0,2017-05-15 20:08:07.000,2023-03-30 10:38:26.000000,2023-03-30 10:38:25,5420.0,109.0,1584,191.0,4509.0,618.0,1177.0,6169,TensorFlows Visualization Toolkit.,297.0,43,True,2023-02-09 23:06:04.060,2.12.0,48.0,tensorboard,conda-forge/tensorboard,,,['tensorflow'],158161.0,155536.0,https://pypi.org/project/tensorboard,2023-01-13 22:24:05.115,2625.0,19035369.0,19095106.0,https://anaconda.org/conda-forge/tensorboard,2023-02-13 14:15:05.263,3823222.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
30,pytorch-lightning,Lightning-AI/lightning,ml-frameworks,,https://github.com/Lightning-AI/lightning,https://github.com/Lightning-AI/lightning,Apache-2.0,2019-03-31 00:45:57.000,2023-03-30 13:24:28.000000,2023-03-29 22:07:37,9061.0,628.0,2799,231.0,8682.0,665.0,5353.0,22138,"Deep learning framework to train, deploy, and ship AI products Lightning fast.",847.0,42,True,2023-03-15 14:16:28.938,2.0.0,245.0,pytorch-lightning,conda-forge/pytorch-lightning,,,['pytorch'],604.0,,https://pypi.org/project/pytorch-lightning,2023-01-18 02:35:00.780,604.0,4385531.0,4408488.0,https://anaconda.org/conda-forge/pytorch-lightning,2023-03-16 23:02:19.234,744597.0,,,,,2.0,11049.0,,,,,,,,,,,,,,,,,,,
31,PaddlePaddle,PaddlePaddle/Paddle,ml-frameworks,,https://github.com/PaddlePaddle/Paddle,https://github.com/PaddlePaddle/Paddle,Apache-2.0,2016-08-15 06:59:08.000,2023-03-30 14:17:49.000000,2023-03-30 13:11:00,40917.0,1583.0,5048,731.0,35813.0,1986.0,15406.0,19940,PArallel Distributed Deep LEarning: Machine Learning Framework from Industrial Practice &.,994.0,42,True,2023-02-17 11:58:01.010,2.4.2,60.0,paddlepaddle,,,,['paddle'],283.0,213.0,https://pypi.org/project/paddlepaddle,2023-02-17 11:58:01.010,70.0,133050.0,133244.0,,,,,,,,2.0,15342.0,,,,,,,,,,,,,,,,,,,
32,Plotly,plotly/plotly.py,data-viz,,https://github.com/plotly/plotly.py,https://github.com/plotly/plotly.py,MIT,2013-11-21 05:53:08.000,2023-03-30 14:03:11.000000,2023-03-29 20:25:07,5836.0,141.0,2320,277.0,1476.0,1338.0,1297.0,13168,The interactive graphing library for Python This project now includes Plotly Express!.,223.0,42,True,2023-03-29 19:58:35.000,5.14.0,288.0,plotly,conda-forge/plotly,,,,4767.0,18.0,https://pypi.org/project/plotly,2023-01-23 19:05:16.751,4743.0,8290437.0,8387381.0,https://anaconda.org/conda-forge/plotly,2023-03-30 06:47:57.204,3954657.0,,,,,1.0,,,,plotlywidget,https://www.npmjs.com/package/plotlywidget,2021-01-12 16:09:46.133,6.0,46886.0,,,,,,,,,,,,
33,pydeck,visgl/deck.gl,geospatial-data,,https://github.com/visgl/deck.gl,https://github.com/visgl/deck.gl,MIT,2015-12-15 08:38:29.000,2023-03-29 20:16:56.000000,2023-03-29 20:16:22,4412.0,129.0,1954,1717.0,4213.0,206.0,2454.0,10735,WebGL2 powered visualization framework.,223.0,42,True,2023-03-22 16:45:12.000,8.9.4,585.0,pydeck,conda-forge/pydeck,,,['jupyter'],6075.0,5600.0,https://pypi.org/project/pydeck,2022-11-04 14:23:59.154,38.0,1197070.0,1675756.0,https://anaconda.org/conda-forge/pydeck,2022-11-04 19:21:00.914,318884.0,,,,,1.0,,,,deck.gl,https://www.npmjs.com/package/deck.gl,2023-03-22 16:44:40.512,437.0,470068.0,,,,,,,,,,,,
34,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2023-03-30 10:59:54.000000,2023-03-30 10:22:55,45612.0,18164.0,1095,194.0,329.0,503.0,1529.0,7039,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1089.0,42,True,2022-11-01 19:55:14.000,1.1.1,105.0,catboost,conda-forge/catboost,,,,288.0,,https://pypi.org/project/catboost,2022-11-01 14:25:39.961,288.0,1874971.0,1898649.0,https://anaconda.org/conda-forge/catboost,2023-01-30 08:58:16.542,1256303.0,,,,,2.0,133231.0,,,,,,,,,,,,,,,,,,,
35,Streamlit,streamlit/streamlit,others,,https://github.com/streamlit/streamlit,https://github.com/streamlit/streamlit,Apache-2.0,2019-08-24 00:14:52.000,2023-03-30 14:47:03.000000,2023-03-29 21:40:37,5392.0,224.0,2093,286.0,3141.0,637.0,2547.0,23592,Streamlit The fastest way to build data apps in Python.,172.0,41,True,2023-03-09 21:00:47.459,1.20.0,197.0,streamlit,,,,,1363.0,645.0,https://pypi.org/project/streamlit,2023-03-09 21:00:47.459,718.0,1488052.0,1488052.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
36,dash,plotly/dash,data-viz,,https://github.com/plotly/dash,https://github.com/plotly/dash,MIT,2015-04-10 01:53:08.000,2023-03-30 00:07:54.401000,2023-03-29 17:58:50,6733.0,194.0,1860,408.0,924.0,721.0,783.0,18394,Data Apps & Dashboards for Python. No JavaScript Required.,133.0,41,True,2023-03-29 18:52:50.000,2.9.2,162.0,dash,conda-forge/dash,,,,45002.0,43660.0,https://pypi.org/project/dash,2023-01-30 17:00:04.941,1342.0,1414644.0,1429817.0,https://anaconda.org/conda-forge/dash,2023-03-30 00:07:54.401,880043.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
37,Rasa,RasaHQ/rasa,nlp,,https://github.com/RasaHQ/rasa,https://github.com/RasaHQ/rasa,Apache-2.0,2016-10-14 12:27:49.000,2023-03-30 13:49:08.000000,2023-03-30 13:17:23,31411.0,376.0,4281,345.0,5541.0,114.0,6639.0,15876,"Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management,..",578.0,41,True,2023-03-30 10:03:11.000,3.5.2,302.0,rasa,,,,['tensorflow'],3217.0,3152.0,https://pypi.org/project/rasa,2023-01-27 12:09:01.783,65.0,159767.0,159767.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
38,onnx,onnx/onnx,model-serialisation,,https://github.com/onnx/onnx,https://github.com/onnx/onnx,Apache-2.0,2017-09-07 04:53:45.000,2023-03-30 14:08:05.000000,2023-03-30 04:20:55,2272.0,155.0,3410,433.0,2657.0,370.0,1975.0,14354,Open standard for machine learning interoperability.,272.0,41,True,2023-02-22 18:47:36.000,1.13.1,28.0,onnx,conda-forge/onnx,,,,14319.0,13822.0,https://pypi.org/project/onnx,2022-12-12 13:26:02.139,497.0,2975224.0,2986125.0,https://anaconda.org/conda-forge/onnx,2023-03-21 10:27:00.271,679417.0,,,,,1.0,18601.0,,,,,,,,,,,,,,,,,,,
