,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,updated_github_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
11,scipy,scipy/scipy,others,,https://github.com/scipy/scipy,https://github.com/scipy/scipy,BSD-3-Clause,2011-03-09 18:52:03.000,2023-03-23 11:51:23.000000,2023-03-22 23:17:29,29772.0,526.0,4639,345.0,9230.0,1685.0,7563.0,10976,"Ecosystem of open-source software for mathematics, science, and engineering.",1436.0,49,True,2023-02-19 21:46:42.000,1.10.1,89.0,scipy,conda-forge/scipy,,,,750681.0,689068.0,https://pypi.org/project/scipy,2023-01-03 22:36:58.305,61613.0,55614421.0,56042764.0,https://anaconda.org/conda-forge/scipy,2023-02-26 14:29:14.610,34796004.0,,,,,1.0,368249.0,,,,,,,,,,,,,,,,,,,
12,Pillow,python-pillow/Pillow,image,,https://github.com/python-pillow/Pillow,https://github.com/python-pillow/Pillow,PIL,2012-07-24 21:38:39.000,2023-03-23 12:56:47.000000,2023-03-23 12:56:47,14541.0,379.0,2004,219.0,4179.0,129.0,2657.0,10646,Python Imaging Library (Fork).,433.0,47,True,2023-01-02 21:32:51.909,9.4.0,91.0,Pillow,conda-forge/pillow,,,,1147157.0,1082180.0,https://pypi.org/project/Pillow,2023-01-02 21:32:51.909,64977.0,55333651.0,55640809.0,https://anaconda.org/conda-forge/pillow,2023-03-08 11:59:44.515,25494146.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
13,SymPy,sympy/sympy,others,,https://github.com/sympy/sympy,https://github.com/sympy/sympy,BSD-3-Clause,2010-04-30 20:37:14.000,2023-03-23 14:55:28.000000,2023-03-23 10:55:04,53737.0,991.0,3909,289.0,12270.0,4697.0,8340.0,10435,A computer algebra system written in pure Python.,1205.0,47,True,2022-08-30 17:34:08.040,1.11.1,49.0,sympy,conda-forge/sympy,,,,59863.0,55400.0,https://pypi.org/project/sympy,2022-08-30 17:34:08.040,4463.0,3697368.0,3738499.0,https://anaconda.org/conda-forge/sympy,2023-03-20 20:07:58.909,3024440.0,,,,,1.0,492855.0,1.0,,,,,,,,,,,,,,,,,,
14,Keras,keras-team/keras,ml-frameworks,,https://github.com/keras-team/keras,https://github.com/keras-team/keras,Apache-2.0,2015-03-28 00:35:42.000,2023-03-22 22:22:22.000000,2023-03-22 22:20:30,7884.0,272.0,19312,1921.0,5998.0,371.0,11395.0,57684,Deep Learning for humans.,1170.0,45,True,2023-03-21 20:12:17.000,2.12.0,76.0,keras,conda-forge/keras,,https://keras.io,['tensorflow'],553.0,,https://pypi.org/project/keras,2023-02-23 18:53:01.699,553.0,11105945.0,11143191.0,https://anaconda.org/conda-forge/keras,2022-11-21 08:56:09.864,2942439.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
15,PySpark,apache/spark,ml-frameworks,,https://github.com/apache/spark,https://github.com/apache/spark,Apache-2.0,2014-02-25 08:00:08.000,2023-03-23 14:10:17.000000,2023-03-23 13:01:23,36244.0,1094.0,26683,2050.0,40508.0,207.0,,35291,Apache Spark Python API.,2839.0,45,True,2023-02-15 22:45:09.199,3.3.2,34.0,pyspark,conda-forge/pyspark,,,['spark'],995.0,,https://pypi.org/project/pyspark,2022-11-28 18:27:04.218,995.0,25745025.0,25778574.0,https://anaconda.org/conda-forge/pyspark,2023-02-19 18:08:45.517,2415575.0,,,,,1.0,,,stable/spark,,,,,,,,,,,,,,,,,
16,StatsModels,statsmodels/statsmodels,ml-frameworks,,https://github.com/statsmodels/statsmodels,https://github.com/statsmodels/statsmodels,BSD-3-Clause,2011-06-12 17:04:50.000,2023-03-20 18:00:45.000000,2023-03-19 13:42:30,14941.0,89.0,2673,276.0,3719.0,2556.0,2634.0,8309,Statsmodels: statistical modeling and econometrics in Python.,409.0,45,True,2022-11-02 17:40:09.913,0.13.5,33.0,statsmodels,conda-forge/statsmodels,,,,92683.0,87656.0,https://pypi.org/project/statsmodels,2022-11-02 17:40:09.913,5027.0,9270679.0,9383267.0,https://anaconda.org/conda-forge/statsmodels,2022-11-04 18:55:06.900,9119683.0,,,,,1.0,27.0,,,,,,,,,,,,,,,,,,,
17,spaCy,explosion/spaCy,nlp,,https://github.com/explosion/spaCy,https://github.com/explosion/spaCy,MIT,2014-07-03 15:15:40.000,2023-03-23 14:12:45.000000,2023-03-22 11:17:56,15860.0,108.0,4045,550.0,3675.0,99.0,5299.0,25570,Industrial-strength Natural Language Processing (NLP) in Python.,719.0,44,True,2023-03-10 09:02:56.000,3.5.1,212.0,spacy,conda-forge/spacy,,,,58469.0,55854.0,https://pypi.org/project/spacy,2023-01-20 09:51:09.566,2615.0,5189947.0,5230670.0,https://anaconda.org/conda-forge/spacy,2023-03-13 22:57:38.972,2972800.0,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,
18,Ray,ray-project/ray,distributed-ml,,https://github.com/ray-project/ray,https://github.com/ray-project/ray,Apache-2.0,2016-10-25 19:38:30.000,2023-03-23 14:55:15.000000,2023-03-23 13:14:23,16493.0,1019.0,4301,445.0,20134.0,2968.0,10522.0,24695,Ray is a unified framework for scaling AI and Python applications. Ray consists of a core distributed runtime and a..,833.0,44,True,2023-02-24 15:34:15.000,ray-2.3.0,81.0,ray,conda-forge/ray-tune,,,,9076.0,8617.0,https://pypi.org/project/ray,2023-02-24 06:15:04.778,459.0,2294730.0,2298602.0,https://anaconda.org/conda-forge/ray-tune,2023-02-26 10:20:09.550,104561.0,,,,,1.0,40.0,,,,,,,,,,,,,,,,,,,
19,XGBoost,dmlc/xgboost,ml-frameworks,,https://github.com/dmlc/xgboost,https://github.com/dmlc/xgboost,Apache-2.0,2014-02-06 17:28:03.000,2023-03-23 13:21:34.000000,2023-03-23 08:12:04,6276.0,162.0,8555,920.0,4205.0,367.0,4440.0,23886,"Scalable, Portable and Distributed Gradient Boosting (GBDT, GBRT or GBM) Library, for Python, R, Java, Scala, C++ and..",597.0,44,True,2023-02-16 17:21:58.847,1.7.4,72.0,xgboost,conda-forge/xgboost,,https://xgboost.readthedocs.io/en/latest/,,51996.0,50449.0,https://pypi.org/project/xgboost,2023-01-06 19:21:10.487,1547.0,9147321.0,9198960.0,https://anaconda.org/conda-forge/xgboost,2023-03-17 07:46:42.740,3713936.0,,,,,2.0,6209.0,,,,,,,,,,,,,,,,,,,
20,nltk,nltk/nltk,nlp,,https://github.com/nltk/nltk,https://github.com/nltk/nltk,Apache-2.0,2009-09-07 10:53:58.000,2023-03-19 10:42:08.000000,2023-03-13 06:42:52,14438.0,23.0,2694,468.0,1411.0,229.0,1474.0,11681,Suite of libraries and programs for symbolic and statistical natural language processing for English.,439.0,44,True,2023-01-02 22:02:43.849,3.8.1,52.0,nltk,conda-forge/nltk,,,,195394.0,183123.0,https://pypi.org/project/nltk,2023-01-02 22:02:43.849,12271.0,10850250.0,10873506.0,https://anaconda.org/conda-forge/nltk,2023-01-02 21:54:06.351,1837240.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
21,scikit-image,scikit-image/scikit-image,image,,https://github.com/scikit-image/scikit-image,https://github.com/scikit-image/scikit-image,BSD-2-Clause,2011-07-07 22:07:20.000,2023-03-23 14:36:25.000000,2023-03-17 23:26:17,13473.0,127.0,2125,186.0,4043.0,691.0,1941.0,5316,Image processing in Python.,601.0,44,True,2023-02-28 23:32:35.000,0.20.0,54.0,scikit-image,conda-forge/scikit-image,,,,143232.0,133345.0,https://pypi.org/project/scikit-image,2022-06-12 18:11:12.000,9887.0,7040343.0,7098224.0,https://anaconda.org/conda-forge/scikit-image,2022-10-30 12:02:37.338,4746323.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
22,jax,google/jax,ml-frameworks,,https://github.com/google/jax,https://github.com/google/jax,Apache-2.0,2018-10-25 21:25:02.000,2023-03-23 14:23:25.000000,2023-03-23 14:23:20,15373.0,1135.0,2092,308.0,9340.0,1343.0,2920.0,22309,"Composable transformations of Python+NumPy programs: differentiate, vectorize, JIT to GPU/TPU, and more.",521.0,43,True,2023-03-09 22:41:44.000,jaxlib-v0.4.6,140.0,jax,conda-forge/jaxlib,,,,9575.0,9018.0,https://pypi.org/project/jax,2023-01-25 19:22:32.273,557.0,1932319.0,1946982.0,https://anaconda.org/conda-forge/jaxlib,2023-03-12 05:57:04.563,645173.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
23,Bokeh,bokeh/bokeh,data-viz,,https://github.com/bokeh/bokeh,https://github.com/bokeh/bokeh,BSD-3-Clause,2012-03-26 15:40:01.000,2023-03-23 13:37:23.000000,2023-03-23 04:39:27,20052.0,155.0,4080,447.0,5639.0,703.0,6551.0,17391,"Interactive Data Visualization in the browser, from Python.",645.0,43,True,2023-03-10 15:54:05.466,3.1.0,160.0,bokeh,conda-forge/bokeh,,,,3882.0,203.0,https://pypi.org/project/bokeh,2022-12-20 09:06:57.840,3679.0,3463516.0,3611290.0,https://anaconda.org/conda-forge/bokeh,2023-03-14 12:50:41.968,10491978.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
24,LightGBM,microsoft/LightGBM,ml-frameworks,,https://github.com/microsoft/LightGBM,https://github.com/microsoft/LightGBM,MIT,2016-08-05 05:45:50.000,2023-03-23 12:12:19.000000,2023-03-23 04:51:28,3229.0,91.0,3687,443.0,2853.0,256.0,2702.0,14769,"A fast, distributed, high performance gradient boosting (GBT, GBDT, GBRT, GBM or MART) framework based on decision..",281.0,43,True,2023-01-24 03:35:51.144,3.3.5,32.0,lightgbm,conda-forge/lightgbm,,,,20684.0,19954.0,https://pypi.org/project/lightgbm,2023-01-24 03:35:51.144,730.0,6240492.0,6266354.0,https://anaconda.org/conda-forge/lightgbm,2023-01-24 13:04:34.282,1582827.0,,,,,2.0,183634.0,,,,,,,,,,,,,,,,,,,
25,networkx,networkx/networkx,graph,,https://github.com/networkx/networkx,https://github.com/networkx/networkx,BSD-3-Clause,2010-09-06 00:53:44.000,2023-03-23 09:48:38.000000,2023-03-21 08:51:00,7219.0,85.0,2869,280.0,3185.0,379.0,2755.0,12376,Network Analysis in Python.,643.0,43,True,2023-01-08 00:03:20.000,networkx-3.0,87.0,networkx,conda-forge/networkx,,,,160337.0,146198.0,https://pypi.org/project/networkx,2023-01-08 00:03:30.177,14139.0,23386493.0,23522745.0,https://anaconda.org/conda-forge/networkx,2023-01-08 04:17:56.857,10491407.0,,,,,1.0,64.0,,,,,,,,,,,,,,,,,,,
26,dask,dask/dask,distributed-ml,,https://github.com/dask/dask,https://github.com/dask/dask,BSD-3-Clause,2015-01-04 18:50:00.000,2023-03-23 12:06:06.000000,2023-03-22 21:21:45,7634.0,146.0,1605,215.0,5195.0,923.0,3930.0,10845,Parallel computing with task scheduling.,579.0,43,True,2023-03-10 21:25:47.003,2023.3.1,166.0,dask,conda-forge/dask,,,,50074.0,47024.0,https://pypi.org/project/dask,2023-03-01 21:19:05.337,3050.0,7186413.0,7287124.0,https://anaconda.org/conda-forge/dask,2023-03-10 22:43:30.370,8258312.0,,,,,1.0,,,stable/dask,,,,,,,,,,,,,,,,,
27,Seaborn,mwaskom/seaborn,data-viz,,https://github.com/mwaskom/seaborn,https://github.com/mwaskom/seaborn,BSD-3-Clause,2012-06-18 18:41:19.000,2023-03-22 15:57:28.000000,2023-03-20 01:19:53,3125.0,35.0,1712,254.0,980.0,119.0,2171.0,10499,Statistical data visualization in Python.,189.0,43,True,2023-01-02 17:36:07.692,0.12.2,33.0,seaborn,conda-forge/seaborn,,,,246491.0,236225.0,https://pypi.org/project/seaborn,2023-01-02 17:36:07.692,10266.0,9357337.0,9436296.0,https://anaconda.org/conda-forge/seaborn,2022-12-31 14:43:52.040,6237678.0,,,,,1.0,240.0,,,,,,,,,,,,,,,,,,,
28,Tensorboard,tensorflow/tensorboard,ml-experiments,,https://github.com/tensorflow/tensorboard,https://github.com/tensorflow/tensorboard,Apache-2.0,2017-05-15 20:08:07.000,2023-03-23 11:29:05.000000,2023-03-23 10:52:15,5412.0,105.0,1582,190.0,4500.0,616.0,1177.0,6157,TensorFlows Visualization Toolkit.,297.0,43,True,2023-02-09 23:06:04.060,2.12.0,48.0,tensorboard,conda-forge/tensorboard,,,['tensorflow'],156844.0,154228.0,https://pypi.org/project/tensorboard,2023-01-13 22:24:05.115,2616.0,18972807.0,19032246.0,https://anaconda.org/conda-forge/tensorboard,2023-02-13 14:15:05.263,3804130.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
29,pytorch-lightning,Lightning-AI/lightning,ml-frameworks,,https://github.com/Lightning-AI/lightning,https://github.com/Lightning-AI/lightning,Apache-2.0,2019-03-31 00:45:57.000,2023-03-23 13:46:46.000000,2023-03-21 21:29:23,9038.0,615.0,2775,231.0,8657.0,661.0,5338.0,22046,"Deep learning framework to train, deploy, and ship AI products Lightning fast.",843.0,42,True,2023-03-15 14:16:28.938,2.0.0,245.0,pytorch-lightning,conda-forge/pytorch-lightning,,,['pytorch'],586.0,,https://pypi.org/project/pytorch-lightning,2023-01-18 02:35:00.780,586.0,4231165.0,4253867.0,https://anaconda.org/conda-forge/pytorch-lightning,2023-03-16 23:02:19.234,736236.0,,,,,2.0,10985.0,,,,,,,,,,,,,,,,,,,
30,PaddlePaddle,PaddlePaddle/Paddle,ml-frameworks,,https://github.com/PaddlePaddle/Paddle,https://github.com/PaddlePaddle/Paddle,Apache-2.0,2016-08-15 06:59:08.000,2023-03-23 14:15:53.000000,2023-03-23 11:45:10,40728.0,1476.0,5048,732.0,35552.0,1986.0,15320.0,19875,PArallel Distributed Deep LEarning: Machine Learning Framework from Industrial Practice &.,981.0,42,True,2023-02-17 11:58:01.010,2.4.2,60.0,paddlepaddle,,,,['paddle'],281.0,211.0,https://pypi.org/project/paddlepaddle,2023-02-17 11:58:01.010,70.0,108694.0,108888.0,,,,,,,,2.0,15342.0,,,,,,,,,,,,,,,,,,,
31,torchvision,pytorch/vision,image,,https://github.com/pytorch/vision,https://github.com/pytorch/vision,BSD-3-Clause,2016-11-09 23:11:43.000,2023-03-23 13:05:28.000000,2023-03-23 10:35:16,3428.0,187.0,6577,386.0,4660.0,883.0,2078.0,13553,"Datasets, Transforms and Models specific to Computer Vision.",523.0,42,True,2023-03-15 19:37:56.000,0.15.1,36.0,torchvision,conda-forge/torchvision,,,['pytorch'],4146.0,,https://pypi.org/project/torchvision,2022-12-15 20:19:32.655,4146.0,6104553.0,6113948.0,https://anaconda.org/conda-forge/torchvision,2023-03-09 00:59:08.061,573202.0,,,,,1.0,21099.0,,,,,,,,,,,,,,,,,,,
32,Plotly,plotly/plotly.py,data-viz,,https://github.com/plotly/plotly.py,https://github.com/plotly/plotly.py,MIT,2013-11-21 05:53:08.000,2023-03-21 17:52:18.000000,2023-03-17 02:28:37,5803.0,111.0,2313,277.0,1472.0,1332.0,1291.0,13127,The interactive graphing library for Python This project now includes Plotly Express!.,222.0,42,True,2023-02-24 16:34:40.000,5.13.1,287.0,plotly,conda-forge/plotly,,,,4666.0,18.0,https://pypi.org/project/plotly,2023-01-23 19:05:16.751,4642.0,8229039.0,8325622.0,https://anaconda.org/conda-forge/plotly,2023-02-24 20:56:07.021,3918463.0,,,,,1.0,,,,plotlywidget,https://www.npmjs.com/package/plotlywidget,2021-01-12 16:09:46.133,6.0,46983.0,,,,,,,,,,,,
33,pydeck,visgl/deck.gl,geospatial-data,,https://github.com/visgl/deck.gl,https://github.com/visgl/deck.gl,MIT,2015-12-15 08:38:29.000,2023-03-23 00:37:18.000000,2023-03-22 16:29:04,4404.0,131.0,1953,1716.0,4204.0,203.0,2453.0,10697,WebGL2 powered visualization framework.,222.0,42,True,2023-03-22 16:45:12.000,8.9.4,585.0,pydeck,conda-forge/pydeck,,,['jupyter'],6047.0,5573.0,https://pypi.org/project/pydeck,2022-11-04 14:23:59.154,38.0,1205525.0,1655522.0,https://anaconda.org/conda-forge/pydeck,2022-11-04 19:21:00.914,315053.0,,,,,1.0,,,,deck.gl,https://www.npmjs.com/package/deck.gl,2023-03-22 16:44:40.512,436.0,441483.0,,,,,,,,,,,,
34,Altair,altair-viz/altair,data-viz,,https://github.com/altair-viz/altair,https://github.com/altair-viz/altair,BSD-3-Clause,2015-09-19 03:14:04.000,2023-03-23 03:28:36.000000,2023-03-22 10:59:16,3445.0,113.0,695,150.0,1166.0,253.0,1557.0,8122,Declarative statistical visualization library for Python.,151.0,42,True,2023-01-27 23:10:18.000,4.2.2,31.0,altair,conda-forge/altair,,,,49476.0,48931.0,https://pypi.org/project/altair,2023-03-01 22:49:04.725,545.0,10859868.0,10880736.0,https://anaconda.org/conda-forge/altair,2023-01-31 16:04:09.212,1669485.0,,,,,1.0,21.0,,,,,,,,,,,,,,,,,,,
35,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2023-03-23 13:12:05.000000,2023-03-23 12:39:23,45546.0,19026.0,1095,192.0,329.0,503.0,1529.0,7018,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1084.0,42,True,2022-11-01 19:55:14.000,1.1.1,105.0,catboost,conda-forge/catboost,,,,288.0,,https://pypi.org/project/catboost,2022-11-01 14:25:39.961,288.0,1910399.0,1933936.0,https://anaconda.org/conda-forge/catboost,2023-01-30 08:58:16.542,1249875.0,,,,,2.0,131250.0,,,,,,,,,,,,,,,,,,,
36,Streamlit,streamlit/streamlit,others,,https://github.com/streamlit/streamlit,https://github.com/streamlit/streamlit,Apache-2.0,2019-08-24 00:14:52.000,2023-03-23 09:52:20.000000,2023-03-23 09:52:19,5377.0,210.0,2075,286.0,3112.0,626.0,2538.0,23444,Streamlit The fastest way to build data apps in Python.,171.0,41,True,2023-03-09 21:00:47.459,1.20.0,197.0,streamlit,,,,,1342.0,635.0,https://pypi.org/project/streamlit,2023-03-09 21:00:47.459,707.0,1485000.0,1485000.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
37,Rasa,RasaHQ/rasa,nlp,,https://github.com/RasaHQ/rasa,https://github.com/RasaHQ/rasa,Apache-2.0,2016-10-14 12:27:49.000,2023-03-23 14:25:55.000000,2023-03-23 14:25:52,31381.0,348.0,4275,347.0,5505.0,112.0,6639.0,15829,"Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management,..",578.0,41,True,2023-03-22 11:45:54.481,3.5.0,300.0,rasa,,,,['tensorflow'],3189.0,3124.0,https://pypi.org/project/rasa,2023-01-27 12:09:01.783,65.0,148868.0,148868.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
38,onnx,onnx/onnx,model-serialisation,,https://github.com/onnx/onnx,https://github.com/onnx/onnx,Apache-2.0,2017-09-07 04:53:45.000,2023-03-23 11:01:30.000000,2023-03-22 21:51:44,2257.0,140.0,3391,432.0,2632.0,370.0,1966.0,14315,Open standard for machine learning interoperability.,271.0,41,True,2023-02-22 18:47:36.000,1.13.1,28.0,onnx,conda-forge/onnx,,,,14174.0,13685.0,https://pypi.org/project/onnx,2022-12-12 13:26:02.139,489.0,2893267.0,2904054.0,https://anaconda.org/conda-forge/onnx,2023-03-21 10:27:00.271,672148.0,,,,,1.0,18583.0,,,,,,,,,,,,,,,,,,,
