,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
10,Matplotlib,matplotlib/matplotlib,data-viz,,https://github.com/matplotlib/matplotlib,https://github.com/matplotlib/matplotlib,Python-2.0,2011-02-19 03:17:12.000,2024-04-11 13:17:07.000000,2024-04-10 22:21:12,50127.0,608.0,7385.0,594.0,17870.0,1516.0,9008.0,19167.0,matplotlib: plotting with Python.,1664.0,50,True,2024-04-04 01:47:18.000,3.8.4,123.0,matplotlib,conda-forge/matplotlib,,,,1215696.0,1149616.0,https://pypi.org/project/matplotlib,2024-04-09 18:34:26.000,66080.0,61709625.0,62202147.0,https://anaconda.org/conda-forge/matplotlib,2024-04-09 16:56:24.718,22656022.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11,scipy,scipy/scipy,others,,https://github.com/scipy/scipy,https://github.com/scipy/scipy,BSD-3-Clause,2011-03-09 18:52:03.000,2024-04-11 15:22:11.000000,2024-04-11 14:56:58,31998.0,572.0,4990.0,349.0,10569.0,1764.0,8362.0,12399.0,"Ecosystem of open-source software for mathematics, science, and engineering.",1612.0,50,True,2024-04-02 21:56:52.000,1.13.0,101.0,scipy,conda-forge/scipy,,,,1033023.0,965474.0,https://pypi.org/project/scipy,2024-04-02 21:41:20.000,67549.0,102791054.0,103928583.0,https://anaconda.org/conda-forge/scipy,2024-04-05 03:45:35.344,46483203.0,,,,,1.0,398355.0,,,,,,,,,,,,,,,,,,,
12,SymPy,sympy/sympy,others,,https://github.com/sympy/sympy,https://github.com/sympy/sympy,BSD-3-Clause,2010-04-30 20:37:14.000,2024-04-11 14:51:31.000000,2024-04-10 11:55:02,57428.0,513.0,4226.0,294.0,13094.0,4986.0,8718.0,12345.0,A computer algebra system written in pure Python.,1290.0,48,True,2024-03-31 22:49:13.000,1.12.1rc1,55.0,sympy,conda-forge/sympy,,,,130437.0,125413.0,https://pypi.org/project/sympy,2024-03-31 22:48:43.000,5024.0,28491004.0,28550111.0,https://anaconda.org/conda-forge/sympy,2023-06-16 13:17:18.981,5218835.0,,,,,1.0,538241.0,,,,,,,,,,,,,,,,,,,
13,Pillow,python-pillow/Pillow,image,,https://github.com/python-pillow/Pillow,https://github.com/python-pillow/Pillow,PIL,2012-07-24 21:38:39.000,2024-04-11 12:56:30.000000,2024-04-11 10:47:05,17632.0,623.0,2108.0,221.0,4758.0,89.0,2979.0,11649.0,Python Imaging Library (Fork).,464.0,48,True,2024-04-01 12:34:53.000,10.3.0,97.0,Pillow,conda-forge/pillow,,,,1611376.0,1609675.0,https://pypi.org/project/Pillow,2024-04-01 12:17:01.000,1701.0,93258369.0,94094544.0,https://anaconda.org/conda-forge/pillow,2024-04-03 15:56:48.771,37627893.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14,Keras,keras-team/keras,ml-frameworks,,https://github.com/keras-team/keras,https://github.com/keras-team/keras,Apache-2.0,2015-03-28 00:35:42.000,2024-04-11 13:10:21.000000,2024-04-11 04:13:34,10509.0,288.0,19325.0,1906.0,7070.0,229.0,11535.0,60849.0,Deep Learning for humans.,1287.0,47,True,2024-04-10 20:34:44.000,3.2.1,95.0,keras,conda-forge/keras,,https://keras.io,['tensorflow'],810.0,,https://pypi.org/project/keras,2024-04-10 20:34:44.000,810.0,17607908.0,17682378.0,https://anaconda.org/conda-forge/keras,2024-04-10 08:01:41.800,3425658.0,,,,,1.0,,4.0,,,,,,,,,,,,,,,,,,
15,Streamlit,streamlit/streamlit,others,,https://github.com/streamlit/streamlit,https://github.com/streamlit/streamlit,Apache-2.0,2019-08-24 00:14:52.000,2024-04-11 14:10:24.000000,2024-04-11 10:38:03,6234.0,209.0,2759.0,308.0,4320.0,796.0,3288.0,31298.0,Streamlit A faster way to build and share data apps.,224.0,46,True,2024-04-04 17:36:56.000,1.33.0,220.0,streamlit,,,,,353157.0,351636.0,https://pypi.org/project/streamlit,2024-04-04 17:36:47.000,1521.0,4051732.0,4051732.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
16,PySpark,apache/spark,ml-frameworks,,https://github.com/apache/spark,https://github.com/apache/spark,Apache-2.0,2014-02-25 08:00:08.000,2024-04-11 13:34:51.000000,2024-04-11 13:08:17,40513.0,988.0,27874.0,2031.0,45979.0,187.0,,38235.0,Apache Spark Python API.,3047.0,45,True,2024-02-26 02:41:49.000,3.5.1,43.0,pyspark,conda-forge/pyspark,,,['spark'],1300.0,,https://pypi.org/project/pyspark,2024-02-26 02:41:49.000,1300.0,29827666.0,29894377.0,https://anaconda.org/conda-forge/pyspark,2024-03-03 13:07:40.821,3068713.0,,,,,1.0,,7.0,stable/spark,,,,,,,,,,,,,,,,,
17,Ray,ray-project/ray,distributed-ml,,https://github.com/ray-project/ray,https://github.com/ray-project/ray,Apache-2.0,2016-10-25 19:38:30.000,2024-04-11 14:39:17.000000,2024-04-11 13:56:51,21274.0,901.0,5157.0,469.0,27116.0,3597.0,14104.0,30865.0,Ray is a unified framework for scaling AI and Python applications. Ray consists of a core distributed runtime and a..,997.0,45,True,2024-03-21 19:02:34.000,ray-2.10.0,100.0,ray,conda-forge/ray-tune,,,,15212.0,14718.0,https://pypi.org/project/ray,2024-03-21 18:35:24.000,494.0,3690809.0,3695649.0,https://anaconda.org/conda-forge/ray-tune,2024-03-24 13:08:51.334,193534.0,,,,,1.0,210.0,,,,,,,,,,,,,,,,,,,
18,jax,google/jax,ml-frameworks,,https://github.com/google/jax,https://github.com/google/jax,Apache-2.0,2018-10-25 21:25:02.000,2024-04-11 14:16:38.000000,2024-04-11 04:36:30,20168.0,1226.0,2522.0,320.0,13075.0,1667.0,3799.0,27749.0,"Composable transformations of Python+NumPy programs: differentiate, vectorize, JIT to GPU/TPU, and more.",670.0,45,True,2024-04-03 22:09:19.000,jax-v0.4.26,160.0,jax,conda-forge/jaxlib,,,,24760.0,23836.0,https://pypi.org/project/jax,2024-04-03 21:45:34.000,924.0,5686537.0,5710291.0,https://anaconda.org/conda-forge/jaxlib,2024-04-07 22:22:00.984,1092726.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
19,pytorch-lightning,Lightning-AI/lightning,ml-frameworks,,https://github.com/Lightning-AI/pytorch-lightning,https://github.com/Lightning-AI/pytorch-lightning,Apache-2.0,2019-03-31 00:45:57.000,2024-04-11 13:32:02.000000,2024-04-11 09:52:28,10262.0,209.0,3233.0,247.0,10069.0,685.0,6172.0,26727.0,"Pretrain, finetune and deploy AI models on multiple GPUs, TPUs with zero code changes.",944.0,45,True,2024-04-11 13:27:17.000,2.2.2,268.0,pytorch-lightning,conda-forge/pytorch-lightning,,,['pytorch'],31710.0,30887.0,https://pypi.org/project/pytorch-lightning,2024-03-04 18:59:32.000,823.0,4851429.0,4875311.0,https://anaconda.org/conda-forge/pytorch-lightning,2024-03-05 21:00:43.443,1088336.0,,,,,1.0,8045.0,,,Lightning-AI/pytorch-lightning,,,,,,,,,,,,,,,,
20,XGBoost,dmlc/xgboost,ml-frameworks,,https://github.com/dmlc/xgboost,https://github.com/dmlc/xgboost,Apache-2.0,2014-02-06 17:28:03.000,2024-04-11 13:02:11.000000,2024-04-10 17:29:28,6797.0,79.0,8652.0,910.0,5050.0,434.0,4750.0,25527.0,"Scalable, Portable and Distributed Gradient Boosting (GBDT, GBRT or GBM) Library, for Python, R, Java, Scala, C++ and..",638.0,45,True,2023-12-19 21:59:17.000,2.0.3,80.0,xgboost,conda-forge/xgboost,,https://xgboost.readthedocs.io/en/latest/,,88742.0,86855.0,https://pypi.org/project/xgboost,2023-12-19 21:59:17.000,1887.0,19124640.0,19227690.0,https://anaconda.org/conda-forge/xgboost,2024-04-02 17:25:29.060,4634197.0,,,,,1.0,8286.0,,,,,,,,,,,,,,,,,,,
21,PaddlePaddle,PaddlePaddle/Paddle,ml-frameworks,,https://github.com/PaddlePaddle/Paddle,https://github.com/PaddlePaddle/Paddle,Apache-2.0,2016-08-15 06:59:08.000,2024-04-11 14:14:04.000000,2024-04-11 12:10:26,47777.0,1816.0,5412.0,720.0,45321.0,1882.0,16928.0,21571.0,PArallel Distributed Deep LEarning: Machine Learning Framework from Industrial Practice &.,1186.0,45,True,2024-04-09 11:19:43.000,2.6.1,67.0,paddlepaddle,,,,['paddle'],5014.0,4908.0,https://pypi.org/project/paddlepaddle,2024-03-19 06:55:39.000,106.0,193188.0,193355.0,,,,,,,,1.0,15369.0,,,,,,,,,,,,,,,,,,,
22,Bokeh,bokeh/bokeh,data-viz,,https://github.com/bokeh/bokeh,https://github.com/bokeh/bokeh,BSD-3-Clause,2012-03-26 15:40:01.000,2024-04-11 13:56:10.000000,2024-04-10 23:18:16,20456.0,98.0,4154.0,442.0,6033.0,751.0,6867.0,18788.0,"Interactive Data Visualization in the browser, from Python.",691.0,45,True,2024-03-14 16:38:08.000,3.4.0,199.0,bokeh,conda-forge/bokeh,,,,89876.0,86031.0,https://pypi.org/project/bokeh,2024-03-18 16:22:43.000,3845.0,5057311.0,5353560.0,https://anaconda.org/conda-forge/bokeh,2024-03-15 07:03:52.633,13627456.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
23,spaCy,explosion/spaCy,nlp,,https://github.com/explosion/spaCy,https://github.com/explosion/spaCy,MIT,2014-07-03 15:15:40.000,2024-04-11 14:05:36.000000,2024-04-04 10:55:08,16122.0,28.0,4395.0,554.0,3984.0,94.0,5489.0,28647.0,Industrial-strength Natural Language Processing (NLP) in Python.,749.0,44,True,2024-02-15 19:16:59.000,3.7.4,229.0,spacy,conda-forge/spacy,,,,87888.0,84835.0,https://pypi.org/project/spacy,2024-02-15 18:47:21.000,3053.0,8086125.0,8159209.0,https://anaconda.org/conda-forge/spacy,2024-04-04 16:04:13.461,3361895.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
24,Gradio,gradio-app/gradio,others,,https://github.com/gradio-app/gradio,https://github.com/gradio-app/gradio,Apache-2.0,2018-12-19 08:24:04.000,2024-04-11 15:19:09.000000,2024-04-11 14:29:22,6485.0,374.0,2091.0,154.0,3580.0,515.0,3547.0,28423.0,"Wrap UIs around any model, share with anyone.",294.0,44,True,2024-04-08 19:16:48.000,4.26.0,556.0,gradio,,,,,27406.0,27051.0,https://pypi.org/project/gradio,2024-04-08 19:16:48.000,355.0,5545424.0,5545424.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
25,mlflow,mlflow/mlflow,ml-experiments,,https://github.com/mlflow/mlflow,https://github.com/mlflow/mlflow,Apache-2.0,2018-06-05 16:05:58.000,2024-04-11 12:13:50.000000,2024-04-11 12:13:50,5677.0,460.0,3907.0,289.0,7895.0,1413.0,2402.0,17161.0,Open source platform for the machine learning lifecycle.,719.0,44,True,2024-03-22 01:05:35.000,2.11.3,94.0,mlflow,conda-forge/mlflow,,,,33907.0,33326.0,https://pypi.org/project/mlflow,2024-03-21 21:09:52.000,581.0,12796144.0,12835813.0,https://anaconda.org/conda-forge/mlflow,2024-03-22 09:15:59.167,1824817.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
26,Plotly,plotly/plotly.py,data-viz,,https://github.com/plotly/plotly.py,https://github.com/plotly/plotly.py,MIT,2013-11-21 05:53:08.000,2024-04-10 18:25:38.000000,2024-03-22 15:38:47,6390.0,107.0,2471.0,280.0,1620.0,1487.0,1400.0,15181.0,The interactive graphing library for Python This project now includes Plotly Express!.,259.0,44,True,2024-03-13 16:27:36.000,5.20.0,296.0,plotly,conda-forge/plotly,,,,260838.0,255007.0,https://pypi.org/project/plotly,2024-03-13 16:21:20.000,5824.0,14951483.0,15075190.0,https://anaconda.org/conda-forge/plotly,2024-02-15 18:15:23.292,5503701.0,,,,,1.0,,,,,plotlywidget,https://www.npmjs.com/package/plotlywidget,2021-01-12 16:09:46.133,7.0,6607.0,,,,,,,,,,,
27,networkx,networkx/networkx,graph,,https://github.com/networkx/networkx,https://github.com/networkx/networkx,BSD-3-Clause,2010-09-06 00:53:44.000,2024-04-11 07:12:47.000000,2024-04-11 03:58:34,7668.0,105.0,3127.0,280.0,3733.0,319.0,2982.0,14112.0,Network Analysis in Python.,714.0,44,True,2024-04-06 13:09:07.000,networkx-3.3,94.0,networkx,conda-forge/networkx,,,,256165.0,240684.0,https://pypi.org/project/networkx,2024-04-06 12:59:44.000,15481.0,49108118.0,49453497.0,https://anaconda.org/conda-forge/networkx,2024-04-08 01:42:36.044,15196710.0,,,,,1.0,67.0,,,,,,,,,,,,,,,,,,,
28,dask,dask/dask,distributed-ml,,https://github.com/dask/dask,https://github.com/dask/dask,BSD-3-Clause,2015-01-04 18:50:00.000,2024-04-11 13:31:25.000000,2024-04-08 16:53:05,8153.0,157.0,1666.0,211.0,5780.0,1047.0,4139.0,11962.0,Parallel computing with task scheduling.,598.0,44,True,2024-04-04 16:15:28.000,2024.4.1,194.0,dask,conda-forge/dask,,,,62181.0,58979.0,https://pypi.org/project/dask,2024-04-04 16:15:28.000,3202.0,7246486.0,7478732.0,https://anaconda.org/conda-forge/dask,2024-04-05 15:23:34.728,10915576.0,,,,,1.0,,,stable/dask,,,,,,,,,,,,,,,,,
29,pydeck,visgl/deck.gl,geospatial-data,,https://github.com/visgl/deck.gl,https://github.com/visgl/deck.gl,MIT,2015-12-15 08:38:29.000,2024-04-11 15:26:40.000000,2024-04-11 12:57:27,4834.0,220.0,2030.0,1689.0,4675.0,287.0,2666.0,11670.0,WebGL2 powered visualization framework.,255.0,44,True,2024-04-07 17:49:58.000,9.0.6,644.0,pydeck,conda-forge/pydeck,,,['jupyter'],7972.0,7413.0,https://pypi.org/project/pydeck,2023-04-15 06:29:01.705,61.0,3211213.0,3631643.0,https://anaconda.org/conda-forge/pydeck,2023-06-16 19:17:51.392,496744.0,,,,,1.0,,,,,deck.gl,https://www.npmjs.com/package/deck.gl,2024-04-07 17:49:49.972,498.0,410496.0,,,,,,,,,,,
30,StatsModels,statsmodels/statsmodels,ml-frameworks,,https://github.com/statsmodels/statsmodels,https://github.com/statsmodels/statsmodels,BSD-3-Clause,2011-06-12 17:04:50.000,2024-04-11 13:23:26.000000,2024-04-08 12:42:07,15291.0,30.0,2812.0,280.0,3861.0,2744.0,2746.0,9501.0,Statsmodels: statistical modeling and econometrics in Python.,425.0,44,True,2023-12-14 14:50:21.000,0.14.1,36.0,statsmodels,conda-forge/statsmodels,,,,125804.0,120096.0,https://pypi.org/project/statsmodels,2023-12-14 14:50:21.000,5708.0,17159800.0,17434258.0,https://anaconda.org/conda-forge/statsmodels,2023-12-14 18:03:00.804,12625072.0,,,,,2.0,30.0,,,,,,,,,,,,,,,,,,,
31,Tensorboard,tensorflow/tensorboard,ml-experiments,,https://github.com/tensorflow/tensorboard,https://github.com/tensorflow/tensorboard,Apache-2.0,2017-05-15 20:08:07.000,2024-04-11 14:25:22.000000,2024-04-10 20:58:41,5814.0,74.0,1623.0,192.0,4978.0,661.0,1227.0,6525.0,TensorFlows Visualization Toolkit.,319.0,44,True,2024-02-16 19:56:55.000,2.16.2,60.0,tensorboard,conda-forge/tensorboard,,,['tensorflow'],229070.0,226060.0,https://pypi.org/project/tensorboard,2024-02-16 19:56:55.000,3010.0,28631291.0,28730883.0,https://anaconda.org/conda-forge/tensorboard,2024-02-18 19:53:36.212,4581251.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
32,shap,slundberg/shap,interpretability,,https://github.com/shap/shap,https://github.com/shap/shap,MIT,2016-11-22 19:17:08.000,2024-04-09 13:41:51.000000,2024-04-05 12:26:56,2648.0,63.0,3124.0,242.0,853.0,1167.0,1264.0,21525.0,A game theoretic approach to explain the output of any machine learning model.,237.0,43,True,2024-03-08 11:55:08.000,0.45.0,102.0,shap,conda-forge/shap,,,,17164.0,16676.0,https://pypi.org/project/shap,2024-03-08 11:55:08.000,488.0,8146632.0,8209662.0,https://anaconda.org/conda-forge/shap,2024-04-03 17:47:00.611,2521221.0,,,,,1.0,,,,shap/shap,,,,,,,,,,,,,,,,
33,onnx,onnx/onnx,model-serialisation,,https://github.com/onnx/onnx,https://github.com/onnx/onnx,Apache-2.0,2017-09-07 04:53:45.000,2024-04-11 14:57:25.000000,2024-04-04 19:58:58,2707.0,75.0,3592.0,437.0,3182.0,308.0,2402.0,16745.0,Open standard for machine learning interoperability.,313.0,43,True,2024-03-25 15:40:18.000,1.16.0,32.0,onnx,conda-forge/onnx,,,,26810.0,26077.0,https://pypi.org/project/onnx,2024-03-25 15:25:07.000,733.0,5210213.0,5231095.0,https://anaconda.org/conda-forge/onnx,2024-03-26 22:34:37.040,948668.0,,,,,1.0,20260.0,,,,,,,,,,,,,,,,,,,
34,Seaborn,mwaskom/seaborn,data-viz,,https://github.com/mwaskom/seaborn,https://github.com/mwaskom/seaborn,BSD-3-Clause,2012-06-18 18:41:19.000,2024-04-08 14:15:41.000000,2024-03-30 18:50:26,3231.0,6.0,1876.0,259.0,1097.0,129.0,2361.0,11899.0,Statistical data visualization in Python.,211.0,43,True,2024-01-25 13:21:49.000,0.13.2,37.0,seaborn,conda-forge/seaborn,,,,400845.0,388796.0,https://pypi.org/project/seaborn,2024-01-25 13:21:49.000,12049.0,18159114.0,18341203.0,https://anaconda.org/conda-forge/seaborn,2024-01-27 07:37:15.644,8375986.0,,,,,1.0,383.0,,,,,,,,,,,,,,,,,,,
35,triton,openai/triton,model-serialisation,,https://github.com/openai/triton,https://github.com/openai/triton,MIT,2014-08-30 17:07:16.000,2024-04-11 15:27:12.000000,2024-04-11 15:27:11,2051.0,448.0,1231.0,176.0,2365.0,501.0,652.0,10790.0,Development repository for the Triton language and compiler.,247.0,43,True,2024-04-05 02:47:42.000,2.3.0,193.0,triton,,,,,22120.0,22012.0,https://pypi.org/project/triton,2024-04-05 02:47:42.000,108.0,9961053.0,9961053.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
36,DeepSpeed,microsoft/DeepSpeed,distributed-ml,,https://github.com/microsoft/DeepSpeed,https://github.com/microsoft/DeepSpeed,Apache-2.0,2020-01-23 18:35:18.000,2024-04-11 08:30:30.000000,2024-04-10 18:50:47,2246.0,195.0,3742.0,323.0,2665.0,972.0,1579.0,32407.0,"DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and..",300.0,42,True,2024-03-08 01:11:46.000,0.14.0,88.0,deepspeed,,deepspeed/deepspeed,,['pytorch'],6598.0,6495.0,https://pypi.org/project/deepspeed,2024-03-08 01:11:46.000,103.0,456136.0,456485.0,,,,https://hub.docker.com/r/deepspeed/deepspeed,2022-09-02 00:25:31.275782,4.0,17848.0,1.0,,,,,,,,,,,,,,,,,,,,
37,dash,plotly/dash,data-viz,,https://github.com/plotly/dash,https://github.com/plotly/dash,MIT,2015-04-10 01:53:08.000,2024-04-10 15:42:40.000000,2024-04-09 14:12:45,7379.0,279.0,1974.0,417.0,1053.0,829.0,898.0,20419.0,Data Apps & Dashboards for Python. No JavaScript Required.,151.0,42,True,2024-03-06 20:00:34.000,2.16.1,177.0,dash,conda-forge/dash,,,,62617.0,61107.0,https://pypi.org/project/dash,2024-03-06 19:54:50.000,1510.0,2836337.0,2863210.0,https://anaconda.org/conda-forge/dash,2024-03-10 12:59:07.948,1236124.0,,,,,1.0,70.0,,,,,,,,,,,,,,,,,,,
