,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,updated_github_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
10,transformers,huggingface/transformers,nlp,,https://github.com/huggingface/transformers,https://github.com/huggingface/transformers,Apache-2.0,2018-10-29 13:56:00.000,2023-02-23 14:10:43.000000,2023-02-23 14:08:26,12119,702.0,17916,901.0,10749.0,552.0,10502.0,82169,"Transformers: State-of-the-art Machine Learning for Pytorch, TensorFlow, and JAX.",1748.0,49,True,2023-02-09 19:30:35.000,4.26.1,100.0,transformers,conda-forge/transformers,,,"['pytorch', 'tensorflow']",57931.0,56549.0,https://pypi.org/project/transformers,2023-01-24 17:05:59.598,1382.0,10074739.0,10096212.0,https://anaconda.org/conda-forge/transformers,2023-02-11 04:54:51.229,858585.0,,,,,1.0,401.0,,,,,,,,,,,,,,,,,,,
11,scipy,scipy/scipy,others,,https://github.com/scipy/scipy,https://github.com/scipy/scipy,BSD-3-Clause,2011-03-09 18:52:03.000,2023-02-23 12:40:38.269000,2023-02-22 22:00:41,29588,487.0,4593,344.0,9135.0,1677.0,7498.0,10869,"Ecosystem of open-source software for mathematics, science, and engineering.",1426.0,49,True,2023-02-19 21:46:42.000,1.10.1,89.0,scipy,conda-forge/scipy,,,,735297.0,674141.0,https://pypi.org/project/scipy,2023-01-03 22:36:58.305,61156.0,48516437.0,48929695.0,https://anaconda.org/conda-forge/scipy,2023-02-23 12:40:38.269,33148056.0,,,,,1.0,366168.0,,,,,,,,,,,,,,,,,,,
12,Pillow,python-pillow/Pillow,image,,https://github.com/python-pillow/Pillow,https://github.com/python-pillow/Pillow,PIL,2012-07-24 21:38:39.000,2023-02-23 14:06:51.000000,2023-02-21 10:42:10,14378,339.0,1973,218.0,4136.0,118.0,2636.0,10546,Python Imaging Library (Fork).,427.0,47,True,2023-01-02 21:32:51.909,9.4.0,91.0,Pillow,conda-forge/pillow,,,,1114329.0,1050884.0,https://pypi.org/project/Pillow,2023-01-02 21:32:51.909,63445.0,50733854.0,51022243.0,https://anaconda.org/conda-forge/pillow,2023-02-04 06:06:48.806,23647917.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
13,SymPy,sympy/sympy,others,,https://github.com/sympy/sympy,https://github.com/sympy/sympy,BSD-3-Clause,2010-04-30 20:37:14.000,2023-02-23 14:56:43.000000,2023-02-23 14:12:32,53410,867.0,3844,285.0,12153.0,4646.0,8298.0,10075,A computer algebra system written in pure Python.,1200.0,46,True,2022-08-30 17:34:08.040,1.11.1,48.0,sympy,conda-forge/sympy,,,,58428.0,54013.0,https://pypi.org/project/sympy,2022-08-30 17:34:08.040,4415.0,2954443.0,2994655.0,https://anaconda.org/conda-forge/sympy,2022-10-27 02:25:19.270,2913227.0,,,,,1.0,488416.0,1.0,,,,,,,,,,,,,,,,,,
14,Keras,keras-team/keras,ml-frameworks,,https://github.com/keras-team/keras,https://github.com/keras-team/keras,Apache-2.0,2015-03-28 00:35:42.000,2023-02-23 05:46:41.000000,2023-02-22 22:54:59,7786,255.0,19261,1927.0,5912.0,369.0,11365.0,57387,Deep Learning for humans.,1161.0,45,True,2022-11-14 18:10:37.000,2.11.0,74.0,keras,conda-forge/keras,,https://keras.io,['tensorflow'],345.0,,https://pypi.org/project/keras,2022-11-14 17:20:05.792,345.0,10105824.0,10142961.0,https://anaconda.org/conda-forge/keras,2022-11-21 08:56:09.864,2896735.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
15,PySpark,apache/spark,ml-frameworks,,https://github.com/apache/spark,https://github.com/apache/spark,Apache-2.0,2014-02-25 08:00:08.000,2023-02-23 14:14:43.000000,2023-02-23 12:36:16,35926,1109.0,26607,2058.0,40115.0,185.0,,35059,Apache Spark Python API.,2823.0,45,True,2023-02-15 22:45:09.199,3.3.2,34.0,pyspark,conda-forge/pyspark,,,['spark'],976.0,,https://pypi.org/project/pyspark,2022-11-28 18:27:04.218,976.0,24699188.0,24732274.0,https://anaconda.org/conda-forge/pyspark,2023-02-19 18:08:45.517,2349135.0,,,,,1.0,,,stable/spark,,,,,,,,,,,,,,,,,
16,Ray,ray-project/ray,distributed-ml,,https://github.com/ray-project/ray,https://github.com/ray-project/ray,Apache-2.0,2016-10-25 19:38:30.000,2023-02-23 13:47:38.000000,2023-02-23 06:39:15,16132,948.0,4214,441.0,19588.0,2748.0,10362.0,24258,Ray is a unified framework for scaling AI and Python applications. Ray consists of a core distributed runtime and a..,820.0,45,True,2022-12-13 19:58:35.871,2.2.0,80.0,ray,conda-forge/ray-tune,,,,8754.0,8329.0,https://pypi.org/project/ray,2022-12-13 19:58:35.871,425.0,1998401.0,2002249.0,https://anaconda.org/conda-forge/ray-tune,2023-01-25 00:30:28.229,100051.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
17,nltk,nltk/nltk,nlp,,https://github.com/nltk/nltk,https://github.com/nltk/nltk,Apache-2.0,2009-09-07 10:53:58.000,2023-02-20 11:48:46.000000,2023-02-20 11:48:46,14437,51.0,2681,468.0,1407.0,221.0,1471.0,11548,Suite of libraries and programs for symbolic and statistical natural language processing for English.,438.0,45,True,2023-01-02 22:02:43.849,3.8.1,52.0,nltk,conda-forge/nltk,,,,191624.0,179639.0,https://pypi.org/project/nltk,2023-01-02 22:02:43.849,11985.0,10302005.0,10324766.0,https://anaconda.org/conda-forge/nltk,2023-01-02 21:54:06.351,1775397.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
18,StatsModels,statsmodels/statsmodels,ml-frameworks,,https://github.com/statsmodels/statsmodels,https://github.com/statsmodels/statsmodels,BSD-3-Clause,2011-06-12 17:04:50.000,2023-02-23 01:31:21.000000,2023-02-20 22:05:02,14929,141.0,2654,275.0,3709.0,2510.0,2624.0,8216,Statsmodels: statistical modeling and econometrics in Python.,407.0,45,True,2022-11-02 17:40:09.913,0.13.5,33.0,statsmodels,conda-forge/statsmodels,,,,90672.0,85707.0,https://pypi.org/project/statsmodels,2022-11-02 17:40:09.913,4965.0,8939103.0,9048705.0,https://anaconda.org/conda-forge/statsmodels,2022-11-04 18:55:06.900,8768204.0,,,,,1.0,27.0,,,,,,,,,,,,,,,,,,,
19,spaCy,explosion/spaCy,nlp,,https://github.com/explosion/spaCy,https://github.com/explosion/spaCy,MIT,2014-07-03 15:15:40.000,2023-02-23 14:14:30.000000,2023-02-23 09:22:57,15828,115.0,4021,547.0,3624.0,96.0,5283.0,25307,Industrial-strength Natural Language Processing (NLP) in Python.,716.0,44,True,2023-01-20 09:56:12.000,3.5.0,211.0,spacy,conda-forge/spacy,,,,56903.0,54499.0,https://pypi.org/project/spacy,2023-01-20 09:51:09.566,2404.0,4377633.0,4418542.0,https://anaconda.org/conda-forge/spacy,2023-01-24 11:09:43.687,2945498.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
20,XGBoost,dmlc/xgboost,ml-frameworks,,https://github.com/dmlc/xgboost,https://github.com/dmlc/xgboost,Apache-2.0,2014-02-06 17:28:03.000,2023-02-22 18:17:07.000000,2023-02-17 14:37:01,6211,173.0,8541,926.0,4110.0,355.0,4406.0,23784,"Scalable, Portable and Distributed Gradient Boosting (GBDT, GBRT or GBM) Library, for Python, R, Java, Scala, C++ and..",593.0,44,True,2023-02-16 17:21:58.847,1.7.4,72.0,xgboost,conda-forge/xgboost,,https://xgboost.readthedocs.io/en/latest/,,49988.0,48466.0,https://pypi.org/project/xgboost,2023-01-06 19:21:10.487,1522.0,8890710.0,8941687.0,https://anaconda.org/conda-forge/xgboost,2022-11-07 20:50:22.110,3615362.0,,,,,2.0,6113.0,,,,,,,,,,,,,,,,,,,
21,jax,google/jax,ml-frameworks,,https://github.com/google/jax,https://github.com/google/jax,Apache-2.0,2018-10-25 21:25:02.000,2023-02-23 14:20:49.000000,2023-02-23 13:51:28,14949,1038.0,2057,307.0,8978.0,1323.0,2873.0,22014,"Composable transformations of Python+NumPy programs: differentiate, vectorize, JIT to GPU/TPU, and more.",508.0,43,True,2023-02-16 21:37:32.000,jaxlib-v0.4.4,138.0,jax,conda-forge/jaxlib,,,,9007.0,8492.0,https://pypi.org/project/jax,2023-01-25 19:22:32.273,515.0,925107.0,939479.0,https://anaconda.org/conda-forge/jaxlib,2023-02-18 10:58:31.412,618013.0,,,,,2.0,,-1.0,,,,,,,,,,,,,,,,,,
22,Bokeh,bokeh/bokeh,data-viz,,https://github.com/bokeh/bokeh,https://github.com/bokeh/bokeh,BSD-3-Clause,2012-03-26 15:40:01.000,2023-02-23 09:37:42.000000,2023-02-22 19:08:06,19966,86.0,4034,448.0,5532.0,713.0,6471.0,17259,"Interactive Data Visualization in the browser, from Python.",635.0,43,True,2022-12-09 18:39:04.000,3.0.3,154.0,bokeh,conda-forge/bokeh,,,,3848.0,195.0,https://pypi.org/project/bokeh,2022-12-20 09:06:57.840,3653.0,3397383.0,3542260.0,https://anaconda.org/conda-forge/bokeh,2022-12-12 20:33:04.197,10141439.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
23,LightGBM,microsoft/LightGBM,ml-frameworks,,https://github.com/microsoft/LightGBM,https://github.com/microsoft/LightGBM,MIT,2016-08-05 05:45:50.000,2023-02-23 13:56:51.000000,2023-02-19 21:56:26,3191,69.0,3678,446.0,2816.0,238.0,2692.0,14649,"A fast, distributed, high performance gradient boosting (GBT, GBDT, GBRT, GBM or MART) framework based on decision..",279.0,43,True,2023-01-24 03:35:51.144,3.3.5,32.0,lightgbm,conda-forge/lightgbm,,,,20030.0,19374.0,https://pypi.org/project/lightgbm,2023-01-24 03:35:51.144,656.0,5983743.0,6008911.0,https://anaconda.org/conda-forge/lightgbm,2023-01-24 13:04:34.282,1513670.0,,,,,2.0,180372.0,,,,,,,,,,,,,,,,,,,
24,networkx,networkx/networkx,graph,,https://github.com/networkx/networkx,https://github.com/networkx/networkx,BSD-3-Clause,2010-09-06 00:53:44.000,2023-02-23 10:15:37.000000,2023-02-23 04:42:24,7194,81.0,2830,279.0,3136.0,406.0,2737.0,12249,Network Analysis in Python.,641.0,43,True,2023-01-08 00:03:20.000,networkx-3.0,87.0,networkx,conda-forge/networkx,,,,156454.0,142906.0,https://pypi.org/project/networkx,2023-01-08 00:03:30.177,13548.0,21925608.0,22057910.0,https://anaconda.org/conda-forge/networkx,2023-01-08 04:17:56.857,10054978.0,,,,,1.0,63.0,,,,,,,,,,,,,,,,,,,
25,dask,dask/dask,distributed-ml,,https://github.com/dask/dask,https://github.com/dask/dask,BSD-3-Clause,2015-01-04 18:50:00.000,2023-02-23 10:47:58.000000,2023-02-23 09:29:23,7577,128.0,1590,215.0,5118.0,896.0,3897.0,10756,Parallel computing with task scheduling.,577.0,43,True,2023-02-10 19:47:13.524,2023.2.0,163.0,dask,conda-forge/dask,,,,49250.0,46285.0,https://pypi.org/project/dask,2023-01-27 23:29:03.513,2965.0,7106181.0,7204433.0,https://anaconda.org/conda-forge/dask,2023-02-10 21:20:29.792,7958469.0,,,,,1.0,,,stable/dask,,,,,,,,,,,,,,,,,
26,Seaborn,mwaskom/seaborn,data-viz,,https://github.com/mwaskom/seaborn,https://github.com/mwaskom/seaborn,BSD-3-Clause,2012-06-18 18:41:19.000,2023-02-23 14:34:54.000000,2023-02-22 23:44:33,3119,38.0,1691,253.0,974.0,112.0,2152.0,10383,Statistical data visualization in Python.,187.0,43,True,2023-01-02 17:36:07.692,0.12.2,33.0,seaborn,conda-forge/seaborn,,,,237654.0,228150.0,https://pypi.org/project/seaborn,2023-01-02 17:36:07.692,9504.0,9172008.0,9248367.0,https://anaconda.org/conda-forge/seaborn,2022-12-31 14:43:52.040,5955883.0,,,,,1.0,238.0,,,,,,,,,,,,,,,,,,,
27,Tensorboard,tensorflow/tensorboard,ml-experiments,,https://github.com/tensorflow/tensorboard,https://github.com/tensorflow/tensorboard,Apache-2.0,2017-05-15 20:08:07.000,2023-02-23 00:29:15.000000,2023-02-17 21:40:11,5366,88.0,1578,192.0,4451.0,619.0,1171.0,6116,TensorFlows Visualization Toolkit.,296.0,43,True,2023-02-09 23:06:04.060,2.12.0,48.0,tensorboard,conda-forge/tensorboard,,,['tensorflow'],152741.0,150163.0,https://pypi.org/project/tensorboard,2023-01-13 22:24:05.115,2578.0,17281015.0,17340220.0,https://anaconda.org/conda-forge/tensorboard,2023-02-13 14:15:05.263,3729927.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
28,scikit-image,scikit-image/scikit-image,image,,https://github.com/scikit-image/scikit-image,https://github.com/scikit-image/scikit-image,BSD-2-Clause,2011-07-07 22:07:20.000,2023-02-23 12:28:31.000000,2023-02-23 12:28:31,13433,102.0,2101,185.0,3981.0,667.0,1931.0,5252,Image processing in Python.,592.0,43,True,2022-06-12 18:12:41.000,0.19.3,53.0,scikit-image,conda-forge/scikit-image,,,,140608.0,130787.0,https://pypi.org/project/scikit-image,2022-06-12 18:11:12.000,9821.0,5526133.0,5583001.0,https://anaconda.org/conda-forge/scikit-image,2022-10-30 12:02:37.338,4606343.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
29,PaddlePaddle,PaddlePaddle/Paddle,ml-frameworks,,https://github.com/PaddlePaddle/Paddle,https://github.com/PaddlePaddle/Paddle,Apache-2.0,2016-08-15 06:59:08.000,2023-02-23 14:17:25.000000,2023-02-23 13:55:19,40081,1385.0,4893,731.0,34553.0,1823.0,15170.0,19647,PArallel Distributed Deep LEarning: Machine Learning Framework from Industrial Practice &.,926.0,42,True,2023-02-17 11:58:01.010,2.4.2,60.0,paddlepaddle,,,,['paddle'],263.0,195.0,https://pypi.org/project/paddlepaddle,2022-12-08 09:39:02.811,68.0,75620.0,75816.0,,,,,,,,2.0,15341.0,,,,,,,,,,,,,,,,,,,
30,Plotly,plotly/plotly.py,data-viz,,https://github.com/plotly/plotly.py,https://github.com/plotly/plotly.py,MIT,2013-11-21 05:53:08.000,2023-02-21 20:48:42.000000,2023-02-21 20:48:42,5774,108.0,2287,276.0,1461.0,1317.0,1278.0,12974,The interactive graphing library for Python (includes Plotly Express).,219.0,42,True,2023-01-23 19:05:38.000,5.13.0,286.0,plotly,conda-forge/plotly,,,,4239.0,18.0,https://pypi.org/project/plotly,2023-01-23 19:05:16.751,4216.0,7486581.0,7577804.0,https://anaconda.org/conda-forge/plotly,2023-01-24 02:53:10.309,3777922.0,,,,,1.0,,,,plotlywidget,https://www.npmjs.com/package/plotlywidget,2021-01-12 16:09:46.133,5.0,42789.0,,,,,,,,,,,,
31,pydeck,visgl/deck.gl,geospatial-data,,https://github.com/visgl/deck.gl,https://github.com/visgl/deck.gl,MIT,2015-12-15 08:38:29.000,2023-02-23 12:44:55.000000,2023-02-23 09:17:53,4345,83.0,1929,1720.0,4152.0,204.0,2424.0,10627,WebGL2 powered visualization framework.,217.0,42,True,2023-02-20 20:54:00.154,8.8.25,575.0,pydeck,conda-forge/pydeck,,,['jupyter'],5910.0,5443.0,https://pypi.org/project/pydeck,2022-11-04 14:23:59.154,36.0,1097130.0,1486384.0,https://anaconda.org/conda-forge/pydeck,2022-11-04 19:21:00.914,298385.0,,,,,1.0,,,,deck.gl,https://www.npmjs.com/package/deck.gl,2023-02-20 20:54:00.154,431.0,380966.0,,,,,,,,,,,,
32,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2023-02-23 09:20:08.000000,2023-02-23 08:16:19,45401,20142.0,1072,192.0,324.0,479.0,1523.0,6961,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1066.0,42,True,2022-11-01 19:55:14.000,1.1.1,105.0,catboost,conda-forge/catboost,,,,246.0,,https://pypi.org/project/catboost,2022-11-01 14:25:39.961,246.0,1892660.0,1916221.0,https://anaconda.org/conda-forge/catboost,2023-01-30 08:58:16.542,1234987.0,,,,,2.0,123181.0,,,,,,,,,,,,,,,,,,,
33,pytorch-lightning,Lightning-AI/lightning,ml-frameworks,,https://github.com/Lightning-AI/lightning,https://github.com/Lightning-AI/lightning,Apache-2.0,2019-03-31 00:45:57.000,2023-02-23 14:17:06.000000,2023-02-23 13:45:27,8842,609.0,2751,229.0,8443.0,649.0,5270.0,21647,"Deep learning framework to train, deploy, and ship AI products Lightning fast.",831.0,41,True,2023-02-21 21:35:05.877,1.9.3,242.0,pytorch-lightning,conda-forge/pytorch-lightning,,,['pytorch'],565.0,,https://pypi.org/project/pytorch-lightning,2023-01-18 02:35:00.780,565.0,3220458.0,3242859.0,https://anaconda.org/conda-forge/pytorch-lightning,2023-02-16 09:18:27.858,704730.0,,,,,2.0,10613.0,,,,,,,,,,,,,,,,,,,
34,Rasa,RasaHQ/rasa,nlp,,https://github.com/RasaHQ/rasa,https://github.com/RasaHQ/rasa,Apache-2.0,2016-10-14 12:27:49.000,2023-02-23 14:25:28.000000,2023-02-22 11:13:26,31226,369.0,4243,346.0,5412.0,105.0,6640.0,15653,"Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management,..",577.0,41,True,2023-02-22 16:35:01.262,3.3.5,295.0,rasa,,,,['tensorflow'],3130.0,3065.0,https://pypi.org/project/rasa,2023-01-27 12:09:01.783,65.0,105711.0,105711.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
35,onnx,onnx/onnx,model-serialisation,,https://github.com/onnx/onnx,https://github.com/onnx/onnx,Apache-2.0,2017-09-07 04:53:45.000,2023-02-23 12:19:38.000000,2023-02-23 06:40:30,2210,97.0,3331,429.0,2574.0,358.0,1945.0,14132,Open standard for machine learning interoperability.,269.0,41,True,2023-02-22 18:47:36.000,1.13.1,28.0,onnx,conda-forge/onnx,,,,13583.0,13118.0,https://pypi.org/project/onnx,2022-12-12 13:26:02.139,465.0,2091637.0,2102248.0,https://anaconda.org/conda-forge/onnx,2022-12-15 14:09:08.911,650382.0,,,,,1.0,18488.0,,,,,,,,,,,,,,,,,,,
36,gensim,RaRe-Technologies/gensim,nlp,,https://github.com/RaRe-Technologies/gensim,https://github.com/RaRe-Technologies/gensim,LGPL-2.1,2011-02-10 07:43:04.000,2023-02-20 15:53:05.000000,2023-02-17 14:45:00,4428,35.0,4311,429.0,1651.0,391.0,1427.0,13980,Topic Modelling for Humans.,441.0,41,True,2022-12-21 00:42:57.000,4.3.0,91.0,gensim,conda-forge/gensim,,,,45416.0,42442.0,https://pypi.org/project/gensim,2022-12-21 00:21:03.066,2974.0,4422776.0,4437927.0,https://anaconda.org/conda-forge/gensim,2022-12-21 13:44:44.543,981713.0,,,,,1.0,4256.0,,,,,,,,,,,,,,,,,,,
37,mlflow,mlflow/mlflow,ml-experiments,,https://github.com/mlflow/mlflow,https://github.com/mlflow/mlflow,Apache-2.0,2018-06-05 16:05:58.000,2023-02-23 07:47:09.000000,2023-02-23 01:57:20,3747,235.0,3182,286.0,5003.0,1021.0,1866.0,13696,Open source platform for the machine learning lifecycle.,548.0,41,True,2022-12-26 09:02:40.000,2.1.1,68.0,mlflow,conda-forge/mlflow,,,,410.0,,https://pypi.org/project/mlflow,2022-12-26 08:02:59.626,410.0,10201374.0,10227202.0,https://anaconda.org/conda-forge/mlflow,2023-01-19 00:29:16.131,1188108.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
38,torchvision,pytorch/vision,image,,https://github.com/pytorch/vision,https://github.com/pytorch/vision,BSD-3-Clause,2016-11-09 23:11:43.000,2023-02-23 13:47:13.000000,2023-02-23 13:46:35,3366,161.0,6485,384.0,4555.0,852.0,2053.0,13338,"Datasets, Transforms and Models specific to Computer Vision.",519.0,41,True,2022-12-16 00:34:17.000,0.14.1,34.0,torchvision,conda-forge/torchvision,,,['pytorch'],3786.0,,https://pypi.org/project/torchvision,2022-12-15 20:19:32.655,3786.0,5933642.0,5942583.0,https://anaconda.org/conda-forge/torchvision,2023-01-22 01:20:59.830,537181.0,,,,,1.0,19412.0,,,,,,,,,,,,,,,,,,,
