,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
10,Matplotlib,matplotlib/matplotlib,data-viz,,https://github.com/matplotlib/matplotlib,https://github.com/matplotlib/matplotlib,Python-2.0,2011-02-19 03:17:12.000,2024-05-09 12:35:46.000000,2024-05-09 07:26:23,50282.0,572.0,7412.0,594.0,17957.0,1535.0,9051.0,19351.0,matplotlib: plotting with Python.,1672.0,50,True,2024-04-04 01:47:18.000,3.8.4,123.0,matplotlib,conda-forge/matplotlib,,,,1227344.0,1183513.0,https://pypi.org/project/matplotlib,2024-04-09 18:34:26.000,43831.0,63034807.0,63532376.0,https://anaconda.org/conda-forge/matplotlib,2024-05-06 01:03:53.090,23385774.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11,scipy,scipy/scipy,others,,https://github.com/scipy/scipy,https://github.com/scipy/scipy,BSD-3-Clause,2011-03-09 18:52:03.000,2024-05-09 13:06:57.000000,2024-05-09 12:13:45,32349.0,767.0,5024.0,348.0,10718.0,1825.0,8432.0,12504.0,"Ecosystem of open-source software for mathematics, science, and engineering.",1628.0,50,True,2024-04-02 21:56:52.000,1.13.0,101.0,scipy,conda-forge/scipy,,,,1030394.0,989705.0,https://pypi.org/project/scipy,2024-04-02 21:41:20.000,40689.0,106968123.0,108107157.0,https://anaconda.org/conda-forge/scipy,2024-05-04 08:53:53.660,47680678.0,,,,,1.0,400753.0,,,,,,,,,,,,,,,,,,,
12,Keras,keras-team/keras,ml-frameworks,,https://github.com/keras-team/keras,https://github.com/keras-team/keras,Apache-2.0,2015-03-28 00:35:42.000,2024-05-08 18:59:51.000000,2024-05-08 18:59:44,10670.0,372.0,19344.0,1907.0,7172.0,199.0,11657.0,60996.0,Deep Learning for humans.,1295.0,48,True,2024-04-26 23:21:04.000,3.3.3,98.0,keras,conda-forge/keras,,https://keras.io,['tensorflow'],1289.0,,https://pypi.org/project/keras,2024-04-22 23:37:45.000,1289.0,18363468.0,18437263.0,https://anaconda.org/conda-forge/keras,2024-04-27 08:28:33.749,3468380.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
13,Pillow,python-pillow/Pillow,image,,https://github.com/python-pillow/Pillow,https://github.com/python-pillow/Pillow,PIL,2012-07-24 21:38:39.000,2024-05-08 23:11:05.000000,2024-05-08 06:57:32,17761.0,594.0,2121.0,220.0,4818.0,120.0,2994.0,11738.0,Python Imaging Library (Fork).,468.0,48,True,2024-04-01 12:34:53.000,10.3.0,97.0,Pillow,conda-forge/pillow,,,,1653669.0,1649548.0,https://pypi.org/project/Pillow,2024-04-01 12:17:01.000,4121.0,96810919.0,97657659.0,https://anaconda.org/conda-forge/pillow,2024-04-03 15:56:48.771,38950047.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14,SymPy,sympy/sympy,others,,https://github.com/sympy/sympy,https://github.com/sympy/sympy,BSD-3-Clause,2010-04-30 20:37:14.000,2024-05-09 14:43:55.000000,2024-05-09 14:43:55,57613.0,478.0,4307.0,295.0,13141.0,5028.0,8734.0,12435.0,A computer algebra system written in pure Python.,1300.0,47,True,2024-03-31 22:49:13.000,1.12.1rc1,55.0,sympy,conda-forge/sympy,,,,136632.0,133629.0,https://pypi.org/project/sympy,2024-03-31 22:48:43.000,3003.0,21116915.0,21177557.0,https://anaconda.org/conda-forge/sympy,2023-06-16 13:17:18.981,5422766.0,,,,,1.0,540233.0,-1.0,,,,,,,,,,,,,,,,,,
15,Streamlit,streamlit/streamlit,others,,https://github.com/streamlit/streamlit,https://github.com/streamlit/streamlit,Apache-2.0,2019-08-24 00:14:52.000,2024-05-09 13:59:18.000000,2024-05-08 20:45:56,6308.0,206.0,2798.0,313.0,4421.0,802.0,3330.0,31975.0,Streamlit A faster way to build and share data apps.,228.0,46,True,2024-05-02 17:44:20.000,1.34.0,221.0,streamlit,,,,,377138.0,374913.0,https://pypi.org/project/streamlit,2024-05-02 17:44:12.000,2225.0,4202069.0,4202069.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
16,jax,google/jax,ml-frameworks,,https://github.com/google/jax,https://github.com/google/jax,Apache-2.0,2018-10-25 21:25:02.000,2024-05-09 14:10:13.000000,2024-05-09 14:10:07,20619.0,1300.0,2571.0,321.0,13416.0,1683.0,3844.0,28098.0,"Composable transformations of Python+NumPy programs: differentiate, vectorize, JIT to GPU/TPU, and more.",687.0,46,True,2024-05-07 17:47:55.000,0.4.27,161.0,jax,conda-forge/jaxlib,,,,26471.0,24946.0,https://pypi.org/project/jax,2024-05-07 17:47:55.000,1525.0,6460334.0,6485035.0,https://anaconda.org/conda-forge/jaxlib,2024-05-03 19:45:09.278,1160983.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
17,PySpark,apache/spark,ml-frameworks,,https://github.com/apache/spark,https://github.com/apache/spark,Apache-2.0,2014-02-25 08:00:08.000,2024-05-09 13:37:58.000000,2024-05-09 09:27:04,40937.0,1121.0,27960.0,2031.0,46479.0,198.0,,38454.0,Apache Spark Python API.,3059.0,45,True,2024-04-18 08:17:20.000,3.4.3,44.0,pyspark,conda-forge/pyspark,,,['spark'],1380.0,,https://pypi.org/project/pyspark,2024-04-18 08:17:20.000,1380.0,29389586.0,29456124.0,https://anaconda.org/conda-forge/pyspark,2024-03-03 13:07:40.821,3127323.0,,,,,1.0,,,stable/spark,,,,,,,,,,,,,,,,,
18,Ray,ray-project/ray,distributed-ml,,https://github.com/ray-project/ray,https://github.com/ray-project/ray,Apache-2.0,2016-10-25 19:38:30.000,2024-05-09 14:10:30.000000,2024-05-09 04:36:14,21542.0,922.0,5287.0,472.0,27491.0,3670.0,14230.0,31287.0,Ray is a unified framework for scaling AI and Python applications. Ray consists of a core distributed runtime and a..,1012.0,45,True,2024-05-08 20:34:48.000,ray-2.21.0,104.0,ray,conda-forge/ray-tune,,,,15963.0,15286.0,https://pypi.org/project/ray,2024-05-08 20:29:44.000,677.0,4605873.0,4611005.0,https://anaconda.org/conda-forge/ray-tune,2024-04-27 07:43:08.400,210334.0,,,,,1.0,211.0,,,,,,,,,,,,,,,,,,,
19,PaddlePaddle,PaddlePaddle/Paddle,ml-frameworks,,https://github.com/PaddlePaddle/Paddle,https://github.com/PaddlePaddle/Paddle,Apache-2.0,2016-08-15 06:59:08.000,2024-05-09 13:44:51.000000,2024-05-09 13:44:51,48200.0,1574.0,5439.0,722.0,45981.0,1859.0,16997.0,21642.0,PArallel Distributed Deep LEarning: Machine Learning Framework from Industrial Practice &.,1196.0,45,True,2024-04-09 11:19:43.000,2.6.1,67.0,paddlepaddle,,,,['paddle'],5162.0,5056.0,https://pypi.org/project/paddlepaddle,2024-03-19 06:55:39.000,106.0,267771.0,267936.0,,,,,,,,1.0,15373.0,,,,,,,,,,,,,,,,,,,
20,Bokeh,bokeh/bokeh,data-viz,,https://github.com/bokeh/bokeh,https://github.com/bokeh/bokeh,BSD-3-Clause,2012-03-26 15:40:01.000,2024-05-09 13:07:33.000000,2024-05-09 09:49:31,20486.0,108.0,4161.0,442.0,6066.0,776.0,6886.0,18867.0,"Interactive Data Visualization in the browser, from Python.",693.0,45,True,2024-04-11 21:02:24.000,3.4.1,201.0,bokeh,conda-forge/bokeh,,,,88948.0,87381.0,https://pypi.org/project/bokeh,2024-05-08 19:44:08.000,1567.0,5476409.0,5770654.0,https://anaconda.org/conda-forge/bokeh,2024-04-12 05:55:15.282,13829537.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
21,Gradio,gradio-app/gradio,others,,https://github.com/gradio-app/gradio,https://github.com/gradio-app/gradio,Apache-2.0,2018-12-19 08:24:04.000,2024-05-09 15:07:16.000000,2024-05-09 15:04:17,6591.0,331.0,2154.0,154.0,3697.0,497.0,3683.0,29200.0,"Wrap UIs around any model, share with anyone.",315.0,44,True,2024-05-03 18:15:11.000,4.29.0,562.0,gradio,,,,,30036.0,29497.0,https://pypi.org/project/gradio,2024-05-03 18:15:11.000,539.0,6484366.0,6484366.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
22,spaCy,explosion/spaCy,nlp,,https://github.com/explosion/spaCy,https://github.com/explosion/spaCy,MIT,2014-07-03 15:15:40.000,2024-05-02 14:48:10.000000,2024-05-02 14:46:41,16130.0,17.0,4283.0,555.0,3998.0,107.0,5494.0,28825.0,Industrial-strength Natural Language Processing (NLP) in Python.,751.0,44,True,2024-02-15 19:16:59.000,3.7.4,230.0,spacy,conda-forge/spacy,,,,89885.0,87517.0,https://pypi.org/project/spacy,2024-04-22 09:55:45.000,2368.0,10088928.0,10161704.0,https://anaconda.org/conda-forge/spacy,2024-04-04 16:04:13.461,3420517.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
23,pytorch-lightning,Lightning-AI/lightning,ml-frameworks,,https://github.com/Lightning-AI/pytorch-lightning,https://github.com/Lightning-AI/pytorch-lightning,Apache-2.0,2019-03-31 00:45:57.000,2024-05-09 14:07:50.000000,2024-05-09 11:46:27,10281.0,151.0,3254.0,246.0,10099.0,725.0,6182.0,27015.0,"Pretrain, finetune and deploy AI models on multiple GPUs, TPUs with zero code changes.",945.0,44,True,2024-05-01 22:58:16.000,2.2.4,271.0,pytorch-lightning,conda-forge/pytorch-lightning,,,['pytorch'],33387.0,32041.0,https://pypi.org/project/pytorch-lightning,2024-05-01 22:58:16.000,1346.0,5043286.0,5067262.0,https://anaconda.org/conda-forge/pytorch-lightning,2024-04-12 18:53:30.868,1117131.0,,,,,2.0,7498.0,,,Lightning-AI/pytorch-lightning,,,,,,,,,,,,,,,,
24,mlflow,mlflow/mlflow,ml-experiments,,https://github.com/mlflow/mlflow,https://github.com/mlflow/mlflow,Apache-2.0,2018-06-05 16:05:58.000,2024-05-09 14:41:24.000000,2024-05-09 10:32:30,5810.0,438.0,3941.0,288.0,8105.0,1451.0,2422.0,17360.0,Open source platform for the machine learning lifecycle.,726.0,44,True,2024-04-17 13:49:52.000,2.12.1,96.0,mlflow,conda-forge/mlflow,,,,35487.0,34723.0,https://pypi.org/project/mlflow,2024-04-17 03:38:20.000,764.0,13918698.0,13959341.0,https://anaconda.org/conda-forge/mlflow,2024-05-09 09:35:02.346,1910266.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
25,Plotly,plotly/plotly.py,data-viz,,https://github.com/plotly/plotly.py,https://github.com/plotly/plotly.py,MIT,2013-11-21 05:53:08.000,2024-05-08 19:52:05.000000,2024-05-01 21:21:36,6470.0,117.0,2487.0,277.0,1638.0,1509.0,1405.0,15343.0,The interactive graphing library for Python This project now includes Plotly Express!.,262.0,44,True,2024-05-01 14:04:11.000,5.22.0,298.0,plotly,conda-forge/plotly,,,,269053.0,263669.0,https://pypi.org/project/plotly,2024-05-01 14:00:07.000,5375.0,16151194.0,16280438.0,https://anaconda.org/conda-forge/plotly,2024-05-04 13:44:40.868,5726675.0,,,,,1.0,,,,,plotlywidget,https://www.npmjs.com/package/plotlywidget,2021-01-12 16:09:46.133,9.0,9939.0,,,,,,,,,,,
26,networkx,networkx/networkx,graph,,https://github.com/networkx/networkx,https://github.com/networkx/networkx,BSD-3-Clause,2010-09-06 00:53:44.000,2024-05-09 08:50:29.000000,2024-05-08 00:18:14,7684.0,94.0,3140.0,281.0,3755.0,331.0,2987.0,14225.0,Network Analysis in Python.,717.0,44,True,2024-04-06 13:09:07.000,networkx-3.3,94.0,networkx,conda-forge/networkx,,,,258834.0,250544.0,https://pypi.org/project/networkx,2024-04-06 12:59:44.000,8290.0,53596797.0,53943718.0,https://anaconda.org/conda-forge/networkx,2024-04-08 01:42:36.044,15611486.0,,,,,1.0,68.0,,,,,,,,,,,,,,,,,,,
27,dask,dask/dask,distributed-ml,,https://github.com/dask/dask,https://github.com/dask/dask,BSD-3-Clause,2015-01-04 18:50:00.000,2024-05-09 08:17:44.000000,2024-05-08 16:07:26,8192.0,108.0,1670.0,211.0,5822.0,1060.0,4158.0,12036.0,Parallel computing with task scheduling.,600.0,44,True,2024-05-07 09:10:44.000,2024.5.0,196.0,dask,conda-forge/dask,,,,62048.0,59958.0,https://pypi.org/project/dask,2024-05-03 21:20:19.000,2090.0,8218874.0,8449559.0,https://anaconda.org/conda-forge/dask,2024-05-04 00:43:29.012,11072889.0,,,,,1.0,,,stable/dask,,,,,,,,,,,,,,,,,
28,pydeck,visgl/deck.gl,geospatial-data,,https://github.com/visgl/deck.gl,https://github.com/visgl/deck.gl,MIT,2015-12-15 08:38:29.000,2024-05-09 13:53:13.000000,2024-05-07 13:11:22,4880.0,230.0,2040.0,1684.0,4728.0,288.0,2683.0,11733.0,WebGL2 powered visualization framework.,263.0,44,True,2024-05-06 07:39:07.905,9.0.14,655.0,pydeck,conda-forge/pydeck,,,['jupyter'],7913.0,7538.0,https://pypi.org/project/pydeck,2024-04-29 19:16:05.000,87.0,3409803.0,3867252.0,https://anaconda.org/conda-forge/pydeck,2023-06-16 19:17:51.392,512706.0,,,,,1.0,,,,,deck.gl,https://www.npmjs.com/package/deck.gl,2024-05-06 07:39:07.905,288.0,447396.0,,,,,,,,,,,
29,StatsModels,statsmodels/statsmodels,ml-frameworks,,https://github.com/statsmodels/statsmodels,https://github.com/statsmodels/statsmodels,BSD-3-Clause,2011-06-12 17:04:50.000,2024-05-08 22:36:30.000000,2024-05-08 22:36:30,15317.0,41.0,2824.0,280.0,3878.0,2780.0,2754.0,9579.0,Statsmodels: statistical modeling and econometrics in Python.,426.0,44,True,2024-04-17 08:41:57.000,0.14.2,37.0,statsmodels,conda-forge/statsmodels,,,,126861.0,122947.0,https://pypi.org/project/statsmodels,2024-04-17 08:41:57.000,3914.0,17352302.0,17628366.0,https://anaconda.org/conda-forge/statsmodels,2023-12-14 18:03:00.804,12975046.0,,,,,2.0,31.0,-1.0,,,,,,,,,,,,,,,,,,
30,Tensorboard,tensorflow/tensorboard,ml-experiments,,https://github.com/tensorflow/tensorboard,https://github.com/tensorflow/tensorboard,Apache-2.0,2017-05-15 20:08:07.000,2024-05-09 02:29:47.000000,2024-05-08 13:45:59,5827.0,68.0,1629.0,192.0,4992.0,663.0,1229.0,6558.0,TensorFlows Visualization Toolkit.,319.0,44,True,2024-02-16 19:56:55.000,2.16.2,60.0,tensorboard,conda-forge/tensorboard,,,['tensorflow'],234616.0,232659.0,https://pypi.org/project/tensorboard,2024-02-16 19:56:55.000,1957.0,28927978.0,29026798.0,https://anaconda.org/conda-forge/tensorboard,2024-02-18 19:53:36.212,4644549.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
31,shap,slundberg/shap,interpretability,,https://github.com/shap/shap,https://github.com/shap/shap,MIT,2016-11-22 19:17:08.000,2024-05-08 21:55:59.406000,2024-05-03 15:53:31,2655.0,57.0,3172.0,241.0,861.0,1118.0,1329.0,21708.0,A game theoretic approach to explain the output of any machine learning model.,239.0,43,True,2024-05-07 11:40:34.000,0.45.1,103.0,shap,conda-forge/shap,,,,17952.0,17286.0,https://pypi.org/project/shap,2024-05-07 11:40:34.000,666.0,6974833.0,7041297.0,https://anaconda.org/conda-forge/shap,2024-05-08 21:55:59.406,2725054.0,,,,,1.0,,,,shap/shap,,,,,,,,,,,,,,,,
32,onnx,onnx/onnx,model-serialisation,,https://github.com/onnx/onnx,https://github.com/onnx/onnx,Apache-2.0,2017-09-07 04:53:45.000,2024-05-08 16:51:31.000000,2024-05-08 16:35:01,2733.0,80.0,3602.0,438.0,3212.0,318.0,2424.0,16911.0,Open standard for machine learning interoperability.,316.0,43,True,2024-03-25 15:40:18.000,1.16.0,32.0,onnx,conda-forge/onnx,,,,28285.0,27374.0,https://pypi.org/project/onnx,2024-03-25 15:25:07.000,911.0,5581562.0,5602675.0,https://anaconda.org/conda-forge/onnx,2024-03-26 22:34:37.040,980193.0,,,,,1.0,20443.0,,,,,,,,,,,,,,,,,,,
33,LightGBM,microsoft/LightGBM,ml-frameworks,,https://github.com/microsoft/LightGBM,https://github.com/microsoft/LightGBM,MIT,2016-08-05 05:45:50.000,2024-05-09 13:42:15.000000,2024-05-08 21:08:29,3466.0,49.0,3773.0,436.0,3133.0,383.0,2964.0,16088.0,"A fast, distributed, high performance gradient boosting (GBT, GBDT, GBRT, GBM or MART) framework based on decision..",301.0,43,True,2024-01-26 03:29:02.000,4.3.0,36.0,lightgbm,conda-forge/lightgbm,,,,33600.0,32594.0,https://pypi.org/project/lightgbm,2024-01-26 03:29:02.000,1006.0,7721651.0,7776204.0,https://anaconda.org/conda-forge/lightgbm,2024-01-26 13:26:41.503,2285863.0,,,,,2.0,221232.0,,,,,,,,,,,,,,,,,,,
34,Seaborn,mwaskom/seaborn,data-viz,,https://github.com/mwaskom/seaborn,https://github.com/mwaskom/seaborn,BSD-3-Clause,2012-06-18 18:41:19.000,2024-05-07 10:43:38.000000,2024-04-25 14:36:49,3234.0,5.0,1862.0,259.0,1104.0,150.0,2367.0,11985.0,Statistical data visualization in Python.,212.0,43,True,2024-01-25 13:21:49.000,0.13.2,37.0,seaborn,conda-forge/seaborn,,,,412387.0,402974.0,https://pypi.org/project/seaborn,2024-01-25 13:21:49.000,9413.0,17310054.0,17494097.0,https://anaconda.org/conda-forge/seaborn,2024-04-30 16:33:12.611,8649914.0,,,,,1.0,387.0,,,,,,,,,,,,,,,,,,,
35,triton,openai/triton,model-serialisation,,https://github.com/openai/triton,https://github.com/openai/triton,MIT,2014-08-30 17:07:16.000,2024-05-09 15:24:57.000000,2024-05-09 00:22:44,2199.0,505.0,1289.0,179.0,2545.0,541.0,679.0,11132.0,Development repository for the Triton language and compiler.,258.0,43,True,2024-04-05 02:47:42.000,2.3.0,193.0,triton,,,,,24994.0,24824.0,https://pypi.org/project/triton,2024-04-05 02:47:42.000,170.0,11643379.0,11643379.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
36,XGBoost,dmlc/xgboost,ml-frameworks,,https://github.com/dmlc/xgboost,https://github.com/dmlc/xgboost,Apache-2.0,2014-02-06 17:28:03.000,2024-05-09 00:13:31.000000,2024-05-08 23:44:07,6831.0,82.0,8666.0,911.0,5112.0,441.0,4757.0,25608.0,"Scalable, Portable and Distributed Gradient Boosting (GBDT, GBRT or GBM) Library, for Python, R, Java, Scala, C++ and..",640.0,42,True,2023-12-19 21:59:17.000,2.0.3,80.0,xgboost,conda-forge/xgboost,,https://xgboost.readthedocs.io/en/latest/,,1758.0,,https://pypi.org/project/xgboost,2023-12-19 21:59:17.000,1758.0,19193312.0,19296555.0,https://anaconda.org/conda-forge/xgboost,2024-04-18 01:21:37.436,4746036.0,,,,,2.0,8537.0,-3.0,,,,,,,,,,,,,,,,,,
37,dash,plotly/dash,data-viz,,https://github.com/plotly/dash,https://github.com/plotly/dash,MIT,2015-04-10 01:53:08.000,2024-05-09 12:51:20.000000,2024-05-06 13:23:02,7455.0,254.0,1991.0,419.0,1061.0,829.0,910.0,20575.0,Data Apps & Dashboards for Python. No JavaScript Required.,154.0,42,True,2024-05-03 17:00:38.000,2.17.0,178.0,dash,conda-forge/dash,,,,63714.0,62574.0,https://pypi.org/project/dash,2024-05-03 16:56:05.000,1140.0,2845997.0,2873050.0,https://anaconda.org/conda-forge/dash,2024-05-04 04:54:12.137,1271472.0,,,,,1.0,72.0,,,,,,,,,,,,,,,,,,,
