,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,updated_github_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
15,Keras,keras-team/keras,ml-frameworks,,https://github.com/keras-team/keras,https://github.com/keras-team/keras,Apache-2.0,2015-03-28 00:35:42.000,2023-01-12 10:52:43.000000,2023-01-10 17:59:22,7618,163.0,19252,1935.0,5790.0,363.0,11315.0,57056,Deep Learning for humans.,1137.0,44,True,2022-11-14 18:10:37.000,2.11.0,73.0,keras,conda-forge/keras,,https://keras.io,['tensorflow'],330.0,,https://pypi.org/project/keras,2022-05-13 18:15:03.000,330.0,9713633.0,9750230.0,https://anaconda.org/conda-forge/keras,2022-11-21 08:56:09.864,2818020.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
16,PySpark,apache/spark,ml-frameworks,,https://github.com/apache/spark,https://github.com/apache/spark,Apache-2.0,2014-02-25 08:00:08.000,2023-01-12 13:56:21.000000,2023-01-12 12:23:20,35431,1055.0,26386,2064.0,39506.0,218.0,,34730,Apache Spark Python API.,2797.0,44,True,2022-11-28 18:27:04.218,3.2.3,32.0,pyspark,conda-forge/pyspark,,,['spark'],845.0,,https://pypi.org/project/pyspark,2022-06-15 08:58:01.000,845.0,25699255.0,25731446.0,https://anaconda.org/conda-forge/pyspark,2022-12-20 19:29:42.235,2253436.0,,,,,1.0,,,stable/spark,,,,,,,,,,,,,,,,,
17,spaCy,explosion/spaCy,nlp,,https://github.com/explosion/spaCy,https://github.com/explosion/spaCy,MIT,2014-07-03 15:15:40.000,2023-01-12 14:10:46.000000,2023-01-12 11:13:55,15768,119.0,3988,550.0,3527.0,99.0,5245.0,24978,Industrial-strength Natural Language Processing (NLP) in Python.,713.0,44,True,2022-12-16 07:55:55.000,2.3.9,205.0,spacy,conda-forge/spacy,,,,50847.0,48472.0,https://pypi.org/project/spacy,2022-04-05 12:33:50.000,2375.0,4463456.0,4504391.0,https://anaconda.org/conda-forge/spacy,2022-12-29 11:37:56.768,2906419.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
18,XGBoost,dmlc/xgboost,ml-frameworks,,https://github.com/dmlc/xgboost,https://github.com/dmlc/xgboost,Apache-2.0,2014-02-06 17:28:03.000,2023-01-12 13:23:02.000000,2023-01-11 08:51:12,6137,156.0,8537,930.0,3997.0,351.0,4362.0,23638,"Scalable, Portable and Distributed Gradient Boosting (GBDT, GBRT or GBM) Library, for Python, R, Java, Scala, C++ and..",590.0,44,True,2023-01-06 19:21:10.487,1.7.3,71.0,xgboost,conda-forge/xgboost,,https://xgboost.readthedocs.io/en/latest/,,43450.0,42081.0,https://pypi.org/project/xgboost,2022-05-09 09:32:28.000,1369.0,8270498.0,8320585.0,https://anaconda.org/conda-forge/xgboost,2022-11-07 20:50:22.110,3502398.0,,,,,1.0,5698.0,,,,,,,,,,,,,,,,,,,
19,nltk,nltk/nltk,nlp,,https://github.com/nltk/nltk,https://github.com/nltk/nltk,Apache-2.0,2009-09-07 10:53:58.000,2023-01-03 10:31:40.000000,2023-01-03 10:31:40,14407,37.0,2673,469.0,1402.0,221.0,1463.0,11391,Suite of libraries and programs for symbolic and statistical natural language processing for English.,436.0,44,True,2023-01-02 22:02:43.849,3.8.1,52.0,nltk,conda-forge/nltk,,,,182399.0,170441.0,https://pypi.org/project/nltk,2022-02-09 12:40:48.000,11958.0,10118352.0,10140291.0,https://anaconda.org/conda-forge/nltk,2023-01-02 21:54:06.351,1689308.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
20,StatsModels,statsmodels/statsmodels,ml-frameworks,,https://github.com/statsmodels/statsmodels,https://github.com/statsmodels/statsmodels,BSD-3-Clause,2011-06-12 17:04:50.000,2023-01-10 18:07:00.000000,2023-01-10 18:07:00,14881,139.0,2620,271.0,3688.0,2470.0,2602.0,8093,Statsmodels: statistical modeling and econometrics in Python.,404.0,44,True,2022-11-02 17:40:09.913,0.13.5,33.0,statsmodels,conda-forge/statsmodels,,,,82072.0,77407.0,https://pypi.org/project/statsmodels,2022-02-08 18:11:09.000,4665.0,8418216.0,8523851.0,https://anaconda.org/conda-forge/statsmodels,2022-11-04 18:55:06.900,8345177.0,,,,,1.0,26.0,,,,,,,,,,,,,,,,,,,
21,jax,google/jax,ml-frameworks,,https://github.com/google/jax,https://github.com/google/jax,Apache-2.0,2018-10-25 21:25:02.000,2023-01-12 12:48:17.000000,2023-01-12 02:28:37,14375,947.0,2007,293.0,8538.0,1265.0,2804.0,21473,"Composable transformations of Python+NumPy programs: differentiate, vectorize, JIT to GPU/TPU, and more.",491.0,43,True,2022-12-13 18:24:20.000,jaxlib-v0.4.1,134.0,jax,conda-forge/jaxlib,,,,7094.0,6773.0,https://pypi.org/project/jax,2022-06-28 20:01:20.000,321.0,625855.0,639604.0,https://anaconda.org/conda-forge/jaxlib,2022-12-14 15:37:17.163,577468.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
22,LightGBM,microsoft/LightGBM,ml-frameworks,,https://github.com/microsoft/LightGBM,https://github.com/microsoft/LightGBM,MIT,2016-08-05 05:45:50.000,2023-01-12 07:26:56.000000,2023-01-12 04:24:09,3159,50.0,3667,448.0,2777.0,245.0,2672.0,14540,"A fast, distributed, high performance gradient boosting (GBT, GBDT, GBRT, GBM or MART) framework based on decision..",277.0,43,True,2023-01-05 03:01:03.350,3.3.4,31.0,lightgbm,conda-forge/lightgbm,,,,18237.0,17594.0,https://pypi.org/project/lightgbm,2022-01-07 15:20:18.000,643.0,5934385.0,5958556.0,https://anaconda.org/conda-forge/lightgbm,2023-01-05 16:30:00.876,1427125.0,,,,,2.0,175832.0,,,,,,,,,,,,,,,,,,,
23,networkx,networkx/networkx,graph,,https://github.com/networkx/networkx,https://github.com/networkx/networkx,BSD-3-Clause,2010-09-06 00:53:44.000,2023-01-12 10:01:59.000000,2023-01-11 09:28:01,7161,108.0,2818,280.0,3087.0,403.0,2710.0,12078,Network Analysis in Python.,639.0,43,True,2023-01-08 00:03:20.000,networkx-3.0,85.0,networkx,conda-forge/networkx,,,,144314.0,130855.0,https://pypi.org/project/networkx,2022-06-14 04:04:30.000,13459.0,18443497.0,18569953.0,https://anaconda.org/conda-forge/networkx,2023-01-08 04:17:56.857,9484265.0,,,,,1.0,63.0,-1.0,,,,,,,,,,,,,,,,,,
24,dask,dask/dask,distributed-ml,,https://github.com/dask/dask,https://github.com/dask/dask,BSD-3-Clause,2015-01-04 18:50:00.000,2023-01-12 14:35:57.000000,2023-01-11 18:45:17,7497,100.0,1574,216.0,5017.0,835.0,3867.0,10645,Parallel computing with task scheduling.,571.0,43,True,2022-12-16 22:19:04.243,2022.12.1,160.0,dask,conda-forge/dask,,,,45813.0,43148.0,https://pypi.org/project/dask,2022-06-24 16:00:12.000,2665.0,6994464.0,7089631.0,https://anaconda.org/conda-forge/dask,2022-12-16 23:50:30.501,7613382.0,,,,,1.0,,,stable/dask,,,,,,,,,,,,,,,,,
25,Seaborn,mwaskom/seaborn,data-viz,,https://github.com/mwaskom/seaborn,https://github.com/mwaskom/seaborn,BSD-3-Clause,2012-06-18 18:41:19.000,2023-01-10 12:37:29.000000,2023-01-10 01:15:19,3103,42.0,1688,253.0,959.0,108.0,2120.0,10231,Statistical data visualization in Python.,183.0,43,True,2023-01-02 17:36:07.692,0.12.2,33.0,seaborn,conda-forge/seaborn,,,,217539.0,208129.0,https://pypi.org/project/seaborn,2022-06-27 10:51:34.000,9410.0,8307643.0,8380513.0,https://anaconda.org/conda-forge/seaborn,2022-12-31 14:43:52.040,5610900.0,,,,,1.0,238.0,-1.0,,,,,,,,,,,,,,,,,,
26,Tensorboard,tensorflow/tensorboard,ml-experiments,,https://github.com/tensorflow/tensorboard,https://github.com/tensorflow/tensorboard,Apache-2.0,2017-05-15 20:08:07.000,2023-01-12 02:10:00.000000,2023-01-12 02:10:00,5322,108.0,1565,193.0,4400.0,616.0,1156.0,6086,TensorFlows Visualization Toolkit.,294.0,43,True,2022-11-09 01:43:55.758,2.11.0,45.0,tensorboard,conda-forge/tensorboard,,,['tensorflow'],143222.0,140803.0,https://pypi.org/project/tensorboard,2022-06-08 16:31:57.000,2419.0,16097855.0,16155966.0,https://anaconda.org/conda-forge/tensorboard,2022-11-09 05:16:36.975,3602936.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
27,scikit-image,scikit-image/scikit-image,image,,https://github.com/scikit-image/scikit-image,https://github.com/scikit-image/scikit-image,BSD-2-Clause,2011-07-07 22:07:20.000,2023-01-09 23:43:15.000000,2023-01-09 23:43:15,13348,44.0,2075,186.0,3908.0,650.0,1906.0,5191,Image processing in Python.,586.0,43,True,2022-06-12 18:12:41.000,0.19.3,45.0,scikit-image,conda-forge/scikit-image,,,,132833.0,123468.0,https://pypi.org/project/scikit-image,2022-06-12 18:11:12.000,9365.0,4971834.0,5027123.0,https://anaconda.org/conda-forge/scikit-image,2022-10-30 12:02:37.338,4423120.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
28,PaddlePaddle,PaddlePaddle/Paddle,ml-frameworks,,https://github.com/PaddlePaddle/Paddle,https://github.com/PaddlePaddle/Paddle,Apache-2.0,2016-08-15 06:59:08.000,2023-01-12 14:22:57.000000,2023-01-12 13:22:45,39511,1506.0,4845,733.0,33756.0,3060.0,15001.0,19401,PArallel Distributed Deep LEarning: Machine Learning Framework from Industrial Practice &.,905.0,42,True,2022-12-13 09:22:18.000,2.4.1,59.0,paddlepaddle,,,,['paddle'],234.0,184.0,https://pypi.org/project/paddlepaddle,2022-07-05 06:35:15.000,50.0,86655.0,86854.0,,,,,,,,2.0,15330.0,,,,,,,,,,,,,,,,,,,
29,Bokeh,bokeh/bokeh,data-viz,,https://github.com/bokeh/bokeh,https://github.com/bokeh/bokeh,BSD-3-Clause,2012-03-26 15:40:01.000,2023-01-12 00:01:25.000000,2023-01-10 19:41:37,19913,122.0,4013,452.0,5471.0,703.0,6428.0,17097,"Interactive Data Visualization in the browser, from Python.",628.0,42,True,2022-12-09 18:39:04.000,3.0.3,152.0,bokeh,conda-forge/bokeh,,,,3733.0,181.0,https://pypi.org/project/bokeh,2022-07-05 19:06:24.000,3552.0,3375700.0,3516664.0,https://anaconda.org/conda-forge/bokeh,2022-12-12 20:33:04.197,9726550.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
30,Plotly,plotly/plotly.py,data-viz,,https://github.com/plotly/plotly.py,https://github.com/plotly/plotly.py,MIT,2013-11-21 05:53:08.000,2023-01-12 07:34:58.000000,2023-01-11 19:57:53,5690,71.0,2250,275.0,1437.0,1316.0,1239.0,12731,The interactive graphing library for Python (includes Plotly Express).,209.0,42,True,2022-10-27 17:34:35.000,5.11.0,284.0,plotly,conda-forge/plotly,,,,4159.0,13.0,https://pypi.org/project/plotly,2022-06-24 01:07:53.000,4142.0,6348156.0,6424924.0,https://anaconda.org/conda-forge/plotly,2022-12-05 13:36:59.426,3588235.0,,,,,1.0,,,,plotlywidget,https://www.npmjs.com/package/plotlywidget,2021-01-12 16:09:46.133,4.0,30168.0,,,,,,,,,,,,
31,pydeck,visgl/deck.gl,geospatial-data,,https://github.com/visgl/deck.gl,https://github.com/visgl/deck.gl,MIT,2015-12-15 08:38:29.000,2023-01-09 19:18:09.000000,2023-01-09 19:18:04,4297,68.0,1898,1728.0,4086.0,187.0,2409.0,10537,WebGL2 powered visualization framework.,213.0,42,True,2023-01-07 19:41:54.013,8.8.22,570.0,pydeck,conda-forge/pydeck,,,['jupyter'],5658.0,5212.0,https://pypi.org/project/pydeck,2021-10-25 17:38:40.000,24.0,867095.0,1161881.0,https://anaconda.org/conda-forge/pydeck,2022-11-04 19:21:00.914,271317.0,,,,,1.0,,,,deck.gl,https://www.npmjs.com/package/deck.gl,2023-01-07 19:41:54.013,422.0,287035.0,,,,,,,,,,,,
32,pytorch-lightning,Lightning-AI/lightning,ml-frameworks,,https://github.com/Lightning-AI/lightning,https://github.com/Lightning-AI/lightning,Apache-2.0,2019-03-31 00:45:57.000,2023-01-12 14:25:41.000000,2023-01-12 14:06:36,8499,637.0,2704,230.0,8079.0,630.0,5178.0,21188,"Build and train PyTorch models and connect them to the ML lifecycle using Lightning App templates, without handling..",817.0,41,True,2022-12-21 19:21:24.787,1.8.6,238.0,pytorch-lightning,conda-forge/pytorch-lightning,,,['pytorch'],395.0,,https://pypi.org/project/pytorch-lightning,2022-06-01 14:43:53.000,395.0,3061529.0,3083183.0,https://anaconda.org/conda-forge/pytorch-lightning,2022-12-09 04:00:55.441,659764.0,,,,,2.0,10059.0,,,,,,,,,,,,,,,,,,,
33,Rasa,RasaHQ/rasa,nlp,,https://github.com/RasaHQ/rasa,https://github.com/RasaHQ/rasa,Apache-2.0,2016-10-14 12:27:49.000,2023-01-12 14:04:50.000000,2023-01-12 13:51:25,31003,269.0,4186,349.0,5265.0,672.0,6638.0,15332,"Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management,..",571.0,41,True,2022-12-22 19:06:11.993,2.8.34,284.0,rasa,,,,['tensorflow'],2947.0,2887.0,https://pypi.org/project/rasa,2022-07-06 04:02:56.000,60.0,95878.0,95878.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
34,onnx,onnx/onnx,model-serialisation,,https://github.com/onnx/onnx,https://github.com/onnx/onnx,Apache-2.0,2017-09-07 04:53:45.000,2023-01-12 14:52:18.000000,2023-01-11 19:34:11,2125,45.0,3259,430.0,2474.0,350.0,1900.0,13929,Open standard for machine learning interoperability.,265.0,41,True,2022-12-12 14:38:36.000,1.13.0,27.0,onnx,conda-forge/onnx,,,,10619.0,10227.0,https://pypi.org/project/onnx,2022-06-18 02:36:59.000,392.0,2153329.0,2163637.0,https://anaconda.org/conda-forge/onnx,2022-12-15 14:09:08.911,621120.0,,,,,1.0,18314.0,,,,,,,,,,,,,,,,,,,
35,gensim,RaRe-Technologies/gensim,nlp,,https://github.com/RaRe-Technologies/gensim,https://github.com/RaRe-Technologies/gensim,LGPL-2.1,2011-02-10 07:43:04.000,2023-01-11 11:54:27.000000,2022-12-21 00:41:18,4427,36.0,4299,429.0,1639.0,387.0,1423.0,13854,Topic Modelling for Humans.,440.0,41,True,2022-12-21 00:42:57.000,4.3.0,91.0,gensim,conda-forge/gensim,,,,42925.0,40024.0,https://pypi.org/project/gensim,2022-05-01 16:17:56.000,2901.0,4195682.0,4210619.0,https://anaconda.org/conda-forge/gensim,2022-12-21 13:44:44.543,952959.0,,,,,1.0,4161.0,,,,,,,,,,,,,,,,,,,
36,mlflow,mlflow/mlflow,ml-experiments,,https://github.com/mlflow/mlflow,https://github.com/mlflow/mlflow,Apache-2.0,2018-06-05 16:05:58.000,2023-01-12 13:33:26.000000,2023-01-12 01:55:12,3644,340.0,3123,287.0,4868.0,1004.0,1820.0,13404,Open source platform for the machine learning lifecycle.,538.0,41,True,2022-12-26 09:02:40.000,2.1.1,68.0,mlflow,conda-forge/mlflow,,,,329.0,,https://pypi.org/project/mlflow,2022-06-29 03:41:27.000,329.0,10436285.0,10461512.0,https://anaconda.org/conda-forge/mlflow,2022-12-07 04:28:47.238,1135256.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
37,torchvision,pytorch/vision,image,,https://github.com/pytorch/vision,https://github.com/pytorch/vision,BSD-3-Clause,2016-11-09 23:11:43.000,2023-01-12 12:49:51.000000,2023-01-12 10:19:49,3251,157.0,6451,386.0,4398.0,826.0,2012.0,13100,"Datasets, Transforms and Models specific to Computer Vision.",516.0,41,True,2022-12-16 00:34:17.000,0.14.1,34.0,torchvision,conda-forge/torchvision,,,['pytorch'],3716.0,,https://pypi.org/project/torchvision,2022-06-28 16:31:05.000,3716.0,7853867.0,7862080.0,https://anaconda.org/conda-forge/torchvision,2022-12-10 21:10:27.610,485608.0,,,,,1.0,17516.0,,,,,,,,,,,,,,,,,,,
38,DVC,iterative/dvc,ml-experiments,,https://github.com/iterative/dvc,https://github.com/iterative/dvc,Apache-2.0,2017-03-04 08:16:33.000,2023-01-12 12:53:46.000000,2023-01-12 12:53:45,8287,254.0,1013,136.0,4467.0,618.0,3452.0,10884,Data Version Control | Git for Data & Models | ML Experiments Management.,276.0,41,True,2023-01-11 01:15:03.629,2.41.1,401.0,dvc,conda-forge/dvc,,,,5948.0,5901.0,https://pypi.org/project/dvc,2022-07-05 20:50:17.000,47.0,1536478.0,1574344.0,https://anaconda.org/conda-forge/dvc,2022-12-16 11:26:34.758,1371275.0,,,,,1.0,114788.0,,,,,,,,dvc,dvc,dvc,,,,,,,,,
