,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,helm_id,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,updated_github_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
15,PySpark,apache/spark,ml-frameworks,,https://github.com/apache/spark,https://github.com/apache/spark,Apache-2.0,2014-02-25 08:00:08.000,2023-03-02 14:17:25.000000,2023-03-02 11:37:19,36027.0,1138.0,26607,2056.0,40225.0,185.0,,35114,Apache Spark Python API.,2825.0,45,True,2023-02-15 22:45:09.199,3.3.2,34.0,pyspark,conda-forge/pyspark,,,['spark'],976.0,,https://pypi.org/project/pyspark,2022-11-28 18:27:04.218,976.0,25601591.0,25634434.0,https://anaconda.org/conda-forge/pyspark,2023-02-19 18:08:45.517,2364696.0,,,,,1.0,,stable/spark,,,,,,,,,,,,,,,,,,
16,nltk,nltk/nltk,nlp,,https://github.com/nltk/nltk,https://github.com/nltk/nltk,Apache-2.0,2009-09-07 10:53:58.000,2023-02-26 07:23:49.000000,2023-02-20 11:48:46,14437.0,48.0,2681,468.0,1408.0,221.0,1471.0,11577,Suite of libraries and programs for symbolic and statistical natural language processing for English.,438.0,45,True,2023-01-02 22:02:43.849,3.8.1,52.0,nltk,conda-forge/nltk,,,,192503.0,180518.0,https://pypi.org/project/nltk,2023-01-02 22:02:43.849,11985.0,10872322.0,10894974.0,https://anaconda.org/conda-forge/nltk,2023-01-02 21:54:06.351,1789555.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
17,StatsModels,statsmodels/statsmodels,ml-frameworks,,https://github.com/statsmodels/statsmodels,https://github.com/statsmodels/statsmodels,BSD-3-Clause,2011-06-12 17:04:50.000,2023-02-28 04:10:52.000000,2023-02-26 12:48:15,14935.0,124.0,2654,275.0,3711.0,2510.0,2627.0,8229,Statsmodels: statistical modeling and econometrics in Python.,408.0,45,True,2022-11-02 17:40:09.913,0.13.5,33.0,statsmodels,conda-forge/statsmodels,,,,91204.0,86239.0,https://pypi.org/project/statsmodels,2022-11-02 17:40:09.913,4965.0,9268925.0,9378144.0,https://anaconda.org/conda-forge/statsmodels,2022-11-04 18:55:06.900,8846794.0,,,,,1.0,27.0,,,,,,,,,,,,,,,,,,,
18,spaCy,explosion/spaCy,nlp,,https://github.com/explosion/spaCy,https://github.com/explosion/spaCy,MIT,2014-07-03 15:15:40.000,2023-03-02 13:51:55.000000,2023-03-01 15:02:55,15838.0,109.0,4034,547.0,3638.0,101.0,5287.0,25371,Industrial-strength Natural Language Processing (NLP) in Python.,718.0,44,True,2023-01-20 09:56:12.000,3.5.0,211.0,spacy,conda-forge/spacy,,,,57471.0,54872.0,https://pypi.org/project/spacy,2023-01-20 09:51:09.566,2599.0,4728533.0,4768969.0,https://anaconda.org/conda-forge/spacy,2023-01-24 11:09:43.687,2951891.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
19,Ray,ray-project/ray,distributed-ml,,https://github.com/ray-project/ray,https://github.com/ray-project/ray,Apache-2.0,2016-10-25 19:38:30.000,2023-03-02 14:45:59.000000,2023-03-02 04:53:32,16206.0,946.0,4220,441.0,19711.0,2772.0,10391.0,24365,Ray is a unified framework for scaling AI and Python applications. Ray consists of a core distributed runtime and a..,821.0,44,True,2023-02-24 15:34:15.000,ray-2.3.0,81.0,ray,conda-forge/ray-tune,,,,8821.0,8395.0,https://pypi.org/project/ray,2022-12-13 19:58:35.871,426.0,2171762.0,2175518.0,https://anaconda.org/conda-forge/ray-tune,2023-02-26 10:20:09.550,101429.0,,,,,1.0,10.0,,-1.0,,,,,,,,,,,,,,,,,
20,XGBoost,dmlc/xgboost,ml-frameworks,,https://github.com/dmlc/xgboost,https://github.com/dmlc/xgboost,Apache-2.0,2014-02-06 17:28:03.000,2023-03-02 11:18:39.000000,2023-03-02 04:37:14,6220.0,169.0,8541,925.0,4128.0,355.0,4417.0,23822,"Scalable, Portable and Distributed Gradient Boosting (GBDT, GBRT or GBM) Library, for Python, R, Java, Scala, C++ and..",595.0,44,True,2023-02-16 17:21:58.847,1.7.4,72.0,xgboost,conda-forge/xgboost,,https://xgboost.readthedocs.io/en/latest/,,50377.0,48855.0,https://pypi.org/project/xgboost,2023-01-06 19:21:10.487,1522.0,9394519.0,9445121.0,https://anaconda.org/conda-forge/xgboost,2022-11-07 20:50:22.110,3639363.0,,,,,2.0,6134.0,,,,,,,,,,,,,,,,,,,
21,scikit-image,scikit-image/scikit-image,image,,https://github.com/scikit-image/scikit-image,https://github.com/scikit-image/scikit-image,BSD-2-Clause,2011-07-07 22:07:20.000,2023-03-02 08:31:18.000000,2023-03-02 08:31:17,13453.0,114.0,2104,185.0,3985.0,666.0,1934.0,5275,Image processing in Python.,595.0,44,True,2023-02-28 23:32:35.000,0.20.0,54.0,scikit-image,conda-forge/scikit-image,,,,141234.0,131388.0,https://pypi.org/project/scikit-image,2022-06-12 18:11:12.000,9846.0,6041151.0,6097737.0,https://anaconda.org/conda-forge/scikit-image,2022-10-30 12:02:37.338,4640096.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
22,jax,google/jax,ml-frameworks,,https://github.com/google/jax,https://github.com/google/jax,Apache-2.0,2018-10-25 21:25:02.000,2023-03-02 14:15:31.000000,2023-03-02 00:38:58,15038.0,1042.0,2057,307.0,9049.0,1323.0,2882.0,22100,"Composable transformations of Python+NumPy programs: differentiate, vectorize, JIT to GPU/TPU, and more.",511.0,43,True,2023-02-16 21:37:32.000,jaxlib-v0.4.4,138.0,jax,conda-forge/jaxlib,,,,9154.0,8639.0,https://pypi.org/project/jax,2023-01-25 19:22:32.273,515.0,1068584.0,1082735.0,https://anaconda.org/conda-forge/jaxlib,2023-02-18 10:58:31.412,622681.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
23,Bokeh,bokeh/bokeh,data-viz,,https://github.com/bokeh/bokeh,https://github.com/bokeh/bokeh,BSD-3-Clause,2012-03-26 15:40:01.000,2023-03-02 10:41:58.000000,2023-03-01 21:57:32,19996.0,112.0,4035,449.0,5551.0,697.0,6501.0,17277,"Interactive Data Visualization in the browser, from Python.",636.0,43,True,2022-12-09 18:39:04.000,3.0.3,155.0,bokeh,conda-forge/bokeh,,,,3858.0,197.0,https://pypi.org/project/bokeh,2022-12-20 09:06:57.840,3661.0,3450707.0,3594709.0,https://anaconda.org/conda-forge/bokeh,2022-12-12 20:33:04.197,10224192.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
24,LightGBM,microsoft/LightGBM,ml-frameworks,,https://github.com/microsoft/LightGBM,https://github.com/microsoft/LightGBM,MIT,2016-08-05 05:45:50.000,2023-03-02 06:13:23.000000,2023-03-01 05:35:20,3210.0,77.0,3678,446.0,2831.0,238.0,2696.0,14683,"A fast, distributed, high performance gradient boosting (GBT, GBDT, GBRT, GBM or MART) framework based on decision..",280.0,43,True,2023-01-24 03:35:51.144,3.3.5,32.0,lightgbm,conda-forge/lightgbm,,,,20198.0,19542.0,https://pypi.org/project/lightgbm,2023-01-24 03:35:51.144,656.0,6245318.0,6270346.0,https://anaconda.org/conda-forge/lightgbm,2023-01-24 13:04:34.282,1528356.0,,,,,2.0,181326.0,,,,,,,,,,,,,,,,,,,
25,networkx,networkx/networkx,graph,,https://github.com/networkx/networkx,https://github.com/networkx/networkx,BSD-3-Clause,2010-09-06 00:53:44.000,2023-03-02 14:40:41.000000,2023-03-02 14:40:41,7203.0,86.0,2830,280.0,3142.0,406.0,2741.0,12280,Network Analysis in Python.,641.0,43,True,2023-01-08 00:03:20.000,networkx-3.0,87.0,networkx,conda-forge/networkx,,,,157229.0,143681.0,https://pypi.org/project/networkx,2023-01-08 00:03:30.177,13548.0,22732439.0,22864470.0,https://anaconda.org/conda-forge/networkx,2023-01-08 04:17:56.857,10166394.0,,,,,1.0,63.0,,,,,,,,,,,,,,,,,,,
26,dask,dask/dask,distributed-ml,,https://github.com/dask/dask,https://github.com/dask/dask,BSD-3-Clause,2015-01-04 18:50:00.000,2023-03-02 04:22:50.000000,2023-03-01 21:13:45,7587.0,129.0,1597,216.0,5130.0,907.0,3900.0,10771,Parallel computing with task scheduling.,577.0,43,True,2023-03-01 21:19:05.337,2023.3.0,165.0,dask,conda-forge/dask,,,,49471.0,46470.0,https://pypi.org/project/dask,2023-01-27 23:29:03.513,3001.0,7229358.0,7327280.0,https://anaconda.org/conda-forge/dask,2023-03-02 00:52:00.986,8029682.0,,,,,1.0,,stable/dask,,,,,,,,,,,,,,,,,,
27,Seaborn,mwaskom/seaborn,data-viz,,https://github.com/mwaskom/seaborn,https://github.com/mwaskom/seaborn,BSD-3-Clause,2012-06-18 18:41:19.000,2023-02-27 06:10:09.000000,2023-02-26 20:42:50,3121.0,37.0,1691,252.0,976.0,112.0,2157.0,10411,Statistical data visualization in Python.,188.0,43,True,2023-01-02 17:36:07.692,0.12.2,33.0,seaborn,conda-forge/seaborn,,,,239372.0,229868.0,https://pypi.org/project/seaborn,2023-01-02 17:36:07.692,9504.0,9464829.0,9541049.0,https://anaconda.org/conda-forge/seaborn,2022-12-31 14:43:52.040,6021258.0,,,,,1.0,238.0,,,,,,,,,,,,,,,,,,,
28,Tensorboard,tensorflow/tensorboard,ml-experiments,,https://github.com/tensorflow/tensorboard,https://github.com/tensorflow/tensorboard,Apache-2.0,2017-05-15 20:08:07.000,2023-03-02 00:15:54.000000,2023-03-02 00:15:54,5371.0,82.0,1580,192.0,4453.0,614.0,1172.0,6127,TensorFlows Visualization Toolkit.,296.0,43,True,2023-02-09 23:06:04.060,2.12.0,48.0,tensorboard,conda-forge/tensorboard,,,['tensorflow'],153750.0,151162.0,https://pypi.org/project/tensorboard,2023-01-13 22:24:05.115,2588.0,18201189.0,18259756.0,https://anaconda.org/conda-forge/tensorboard,2023-02-13 14:15:05.263,3748331.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
29,pytorch-lightning,Lightning-AI/lightning,ml-frameworks,,https://github.com/Lightning-AI/lightning,https://github.com/Lightning-AI/lightning,Apache-2.0,2019-03-31 00:45:57.000,2023-03-02 14:02:27.000000,2023-03-01 21:00:21,8873.0,614.0,2757,229.0,8489.0,667.0,5284.0,21747,"Deep learning framework to train, deploy, and ship AI products Lightning fast.",833.0,42,True,2023-03-01 13:54:24.000,1.9.4,243.0,pytorch-lightning,conda-forge/pytorch-lightning,,,['pytorch'],573.0,,https://pypi.org/project/pytorch-lightning,2023-01-18 02:35:00.780,573.0,3566848.0,3588897.0,https://anaconda.org/conda-forge/pytorch-lightning,2023-02-23 15:33:17.045,715487.0,,,,,2.0,10695.0,,1.0,,,,,,,,,,,,,,,,,
30,PaddlePaddle,PaddlePaddle/Paddle,ml-frameworks,,https://github.com/PaddlePaddle/Paddle,https://github.com/PaddlePaddle/Paddle,Apache-2.0,2016-08-15 06:59:08.000,2023-03-02 14:17:01.000000,2023-03-02 13:22:57,40237.0,1379.0,4953,731.0,34785.0,1893.0,15198.0,19696,PArallel Distributed Deep LEarning: Machine Learning Framework from Industrial Practice &.,940.0,42,True,2023-02-17 11:58:01.010,2.4.2,60.0,paddlepaddle,,,,['paddle'],269.0,201.0,https://pypi.org/project/paddlepaddle,2022-12-08 09:39:02.811,68.0,82022.0,82216.0,,,,,,,,2.0,15341.0,,,,,,,,,,,,,,,,,,,
31,Plotly,plotly/plotly.py,data-viz,,https://github.com/plotly/plotly.py,https://github.com/plotly/plotly.py,MIT,2013-11-21 05:53:08.000,2023-02-25 16:30:10.000000,2023-02-24 16:37:30,5788.0,115.0,2303,275.0,1463.0,1313.0,1281.0,13011,The interactive graphing library for Python (includes Plotly Express).,219.0,42,True,2023-02-24 16:34:40.000,5.13.1,287.0,plotly,conda-forge/plotly,,,,4666.0,18.0,https://pypi.org/project/plotly,2023-01-23 19:05:16.751,4642.0,7922851.0,8014862.0,https://anaconda.org/conda-forge/plotly,2023-02-24 20:56:07.021,3811547.0,,,,,1.0,,,,plotlywidget,https://www.npmjs.com/package/plotlywidget,2021-01-12 16:09:46.133,6.0,43764.0,,,,,,,,,,,,
32,pydeck,visgl/deck.gl,geospatial-data,,https://github.com/visgl/deck.gl,https://github.com/visgl/deck.gl,MIT,2015-12-15 08:38:29.000,2023-03-01 18:23:54.000000,2023-03-01 05:16:59,4361.0,97.0,1933,1720.0,4164.0,208.0,2428.0,10642,WebGL2 powered visualization framework.,219.0,42,True,2023-02-24 20:58:12.689,8.8.26,577.0,pydeck,conda-forge/pydeck,,,['jupyter'],5939.0,5472.0,https://pypi.org/project/pydeck,2022-11-04 14:23:59.154,36.0,1184056.0,1583327.0,https://anaconda.org/conda-forge/pydeck,2022-11-04 19:21:00.914,302825.0,,,,,1.0,,,,deck.gl,https://www.npmjs.com/package/deck.gl,2023-02-24 20:58:12.689,431.0,391087.0,,,,,,,,,,,,
33,Catboost,catboost/catboost,ml-frameworks,,https://github.com/catboost/catboost,https://github.com/catboost/catboost,Apache-2.0,2017-07-18 05:29:04.000,2023-03-02 13:28:54.000000,2023-03-02 13:24:09,45422.0,19808.0,1072,192.0,325.0,479.0,1523.0,6974,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification,..",1068.0,42,True,2022-11-01 19:55:14.000,1.1.1,105.0,catboost,conda-forge/catboost,,,,246.0,,https://pypi.org/project/catboost,2022-11-01 14:25:39.961,246.0,1954332.0,1977578.0,https://anaconda.org/conda-forge/catboost,2023-01-30 08:58:16.542,1238304.0,,,,,2.0,125153.0,,,,,,,,,,,,,,,,,,,
34,Rasa,RasaHQ/rasa,nlp,,https://github.com/RasaHQ/rasa,https://github.com/RasaHQ/rasa,Apache-2.0,2016-10-14 12:27:49.000,2023-03-02 01:31:18.000000,2023-02-27 12:54:21,31247.0,301.0,4243,346.0,5428.0,105.0,6640.0,15702,"Open source machine learning framework to automate text- and voice-based conversations: NLU, dialogue management,..",578.0,41,True,2023-02-22 16:35:01.262,3.3.5,295.0,rasa,,,,['tensorflow'],3146.0,3081.0,https://pypi.org/project/rasa,2023-01-27 12:09:01.783,65.0,125756.0,125756.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
35,onnx,onnx/onnx,model-serialisation,,https://github.com/onnx/onnx,https://github.com/onnx/onnx,Apache-2.0,2017-09-07 04:53:45.000,2023-03-02 03:13:50.000000,2023-03-01 22:51:41,2222.0,107.0,3334,431.0,2587.0,354.0,1947.0,14181,Open standard for machine learning interoperability.,270.0,41,True,2023-02-22 18:47:36.000,1.13.1,28.0,onnx,conda-forge/onnx,,,,13711.0,13245.0,https://pypi.org/project/onnx,2022-12-12 13:26:02.139,466.0,2272451.0,2282967.0,https://anaconda.org/conda-forge/onnx,2022-12-15 14:09:08.911,654894.0,,,,,1.0,18518.0,,,,,,,,,,,,,,,,,,,
36,gensim,RaRe-Technologies/gensim,nlp,,https://github.com/RaRe-Technologies/gensim,https://github.com/RaRe-Technologies/gensim,LGPL-2.1,2011-02-10 07:43:04.000,2023-02-26 21:31:17.000000,2023-02-17 14:45:00,4428.0,35.0,4311,430.0,1652.0,391.0,1427.0,14011,Topic Modelling for Humans.,441.0,41,True,2022-12-21 00:42:57.000,4.3.0,91.0,gensim,conda-forge/gensim,,,,45625.0,42651.0,https://pypi.org/project/gensim,2022-12-21 00:21:03.066,2974.0,4638596.0,4653583.0,https://anaconda.org/conda-forge/gensim,2022-12-21 13:44:44.543,985996.0,,,,,1.0,4262.0,,,,,,,,,,,,,,,,,,,
37,mlflow,mlflow/mlflow,ml-experiments,,https://github.com/mlflow/mlflow,https://github.com/mlflow/mlflow,Apache-2.0,2018-06-05 16:05:58.000,2023-03-02 14:03:49.000000,2023-03-02 13:42:37,3779.0,250.0,3212,287.0,5035.0,1024.0,1872.0,13750,Open source platform for the machine learning lifecycle.,551.0,41,True,2023-03-02 06:07:21.000,2.2.0,69.0,mlflow,conda-forge/mlflow,,,,418.0,,https://pypi.org/project/mlflow,2022-12-26 08:02:59.626,418.0,10637361.0,10662807.0,https://anaconda.org/conda-forge/mlflow,2023-01-19 00:29:16.131,1195974.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
