,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,helm_id,updated_github_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,brew_id,apt_id,yum_id,conda_dependent_project_count,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,dnf_id,yay_id,snap_id
10,scipy,scipy/scipy,others,,https://github.com/scipy/scipy,https://github.com/scipy/scipy,BSD-3-Clause,2011-03-09 18:52:03.000,2024-10-24 00:39:38.000000,2024-10-24 00:39:38,33648.0,570.0,5160.0,348.0,11378.0,1745.0,8882.0,13016.0,"Ecosystem of open-source software for mathematics, science, and engineering.",1698.0,50,True,2024-08-21 00:10:50.000,1.14.1,108.0,scipy,conda-forge/scipy,,,,1169778.0,1123902.0,https://pypi.org/project/scipy,2024-08-21 00:03:32.000,45876.0,138310150.0,139454226.0,https://anaconda.org/conda-forge/scipy,2024-10-21 07:19:53.878,53593571.0,,,,,1.0,420491.0,,,,,,,,,,,,,,,,,,,
11,SymPy,sympy/sympy,others,,https://github.com/sympy/sympy,https://github.com/sympy/sympy,BSD-3-Clause,2010-04-30 20:37:14.000,2024-10-24 12:06:47.000000,2024-10-24 12:06:47,59060.0,618.0,4410.0,291.0,13462.0,5137.0,8884.0,12934.0,A computer algebra system written in pure Python.,1333.0,49,True,2024-09-18 21:54:45.000,1.13.3,64.0,sympy,conda-forge/sympy,,,,184839.0,181339.0,https://pypi.org/project/sympy,2024-09-18 21:54:23.000,3500.0,31433120.0,31567221.0,https://anaconda.org/conda-forge/sympy,2024-10-09 14:38:28.134,6891599.0,,,,,1.0,549606.0,,,,,,,,,,,,,,,,,,,
12,Keras,keras-team/keras,ml-frameworks,,https://github.com/keras-team/keras,https://github.com/keras-team/keras,Apache-2.0,2015-03-28 00:35:42.000,2024-10-24 05:06:22.000000,2024-10-24 05:06:22,11073.0,225.0,19446.0,1910.0,7505.0,260.0,11936.0,61928.0,Deep Learning for humans.,1339.0,48,True,2024-10-03 19:44:54.000,3.6.0,103.0,keras,conda-forge/keras,,https://keras.io,['tensorflow'],1582.0,,https://pypi.org/project/keras,2024-10-03 19:44:54.000,1582.0,14023504.0,14095760.0,https://anaconda.org/conda-forge/keras,2024-10-07 20:46:42.672,3757346.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
13,Matplotlib,matplotlib/matplotlib,data-viz,,https://github.com/matplotlib/matplotlib,https://github.com/matplotlib/matplotlib,,2011-02-19 03:17:12.000,2024-10-24 07:31:47.000000,2024-10-24 05:02:26,51225.0,431.0,7601.0,592.0,18458.0,1590.0,9326.0,20181.0,matplotlib: plotting with Python.,1737.0,48,True,2024-08-13 01:44:21.000,3.9.2,127.0,matplotlib,conda-forge/matplotlib,,,,1432938.0,1383198.0,https://pypi.org/project/matplotlib,2024-08-13 01:44:21.000,49740.0,82342765.0,82851332.0,https://anaconda.org/conda-forge/matplotlib,2024-09-12 20:10:05.995,26445513.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14,Pillow,python-pillow/Pillow,image,,https://github.com/python-pillow/Pillow,https://github.com/python-pillow/Pillow,PIL,2012-07-24 21:38:39.000,2024-10-23 04:30:40.000000,2024-10-23 04:30:34,18740.0,505.0,2218.0,219.0,5133.0,111.0,3095.0,12211.0,Python Imaging Library (Fork).,479.0,48,True,2024-10-15 14:29:17.000,11.0.0,99.0,Pillow,conda-forge/pillow,,,,1887410.0,1878515.0,https://pypi.org/project/Pillow,2024-10-15 14:21:49.000,8895.0,129905232.0,130797031.0,https://anaconda.org/conda-forge/pillow,2024-10-18 22:08:55.292,45481767.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
15,Streamlit,streamlit/streamlit,others,,https://github.com/streamlit/streamlit,https://github.com/streamlit/streamlit,Apache-2.0,2019-08-24 00:14:52.000,2024-10-24 07:59:51.000000,2024-10-24 07:59:51,6732.0,239.0,3064.0,320.0,5009.0,999.0,3656.0,35302.0,Streamlit A faster way to build and share data apps.,243.0,46,True,2024-10-01 17:36:45.000,1.39.0,228.0,streamlit,,,,,558951.0,556204.0,https://pypi.org/project/streamlit,2024-10-01 17:36:39.000,2747.0,7296709.0,7296709.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
16,XGBoost,dmlc/xgboost,ml-frameworks,,https://github.com/dmlc/xgboost,https://github.com/dmlc/xgboost,Apache-2.0,2014-02-06 17:28:03.000,2024-10-24 13:16:56.000000,2024-10-24 13:16:56,7146.0,143.0,8716.0,908.0,5611.0,461.0,4906.0,26221.0,"Scalable, Portable and Distributed Gradient Boosting (GBDT, GBRT or GBM) Library, for Python, R, Java, Scala, C++ and..",652.0,46,True,2024-10-23 14:31:13.000,2.1.2,84.0,xgboost,conda-forge/xgboost,,https://xgboost.readthedocs.io/en/latest/,,114789.0,112743.0,https://pypi.org/project/xgboost,2024-10-23 14:19:26.000,2046.0,29173158.0,29278396.0,https://anaconda.org/conda-forge/xgboost,2024-09-29 19:48:48.053,5362629.0,,,,,1.0,11349.0,,,,,,,,,,,,,,,,,,,
17,PySpark,apache/spark,ml-frameworks,,https://github.com/apache/spark,https://github.com/apache/spark,Apache-2.0,2014-02-25 08:00:08.000,2024-10-24 13:09:30.000000,2024-10-24 13:09:25,42577.0,890.0,28255.0,2019.0,48605.0,233.0,,39551.0,Apache Spark Python API.,3133.0,45,True,2024-09-24 00:28:04.000,3.5.3,48.0,pyspark,conda-forge/pyspark,,,['spark'],1545.0,,https://pypi.org/project/pyspark,2024-09-27 14:56:40.000,1545.0,30637675.0,30704624.0,https://anaconda.org/conda-forge/pyspark,2024-03-03 13:07:40.821,3481354.0,,,,,1.0,,,stable/spark,,,,,,,,,,,,,,,,,
18,Ray,ray-project/ray,distributed-ml,,https://github.com/ray-project/ray,https://github.com/ray-project/ray,Apache-2.0,2016-10-25 19:38:30.000,2024-10-24 06:38:57.000000,2024-10-24 06:38:56,22837.0,591.0,5696.0,473.0,29285.0,4201.0,15044.0,33559.0,Ray is an AI compute engine. Ray consists of a core distributed runtime and a set of AI Libraries for accelerating ML..,1084.0,45,True,2024-10-23 21:57:05.000,ray-2.38.0,118.0,ray,conda-forge/ray-tune,,,,19300.0,18512.0,https://pypi.org/project/ray,2024-10-23 19:27:39.000,788.0,6174350.0,6183836.0,https://anaconda.org/conda-forge/ray-tune,2024-10-23 01:52:29.788,436296.0,,,,,1.0,240.0,,,,,,,,,,,,,,,,,,,
19,jax,google/jax,ml-frameworks,,https://github.com/jax-ml/jax,https://github.com/jax-ml/jax,Apache-2.0,2018-10-25 21:25:02.000,2024-10-24 14:13:35.000000,2024-10-24 13:56:32,23750.0,1620.0,2776.0,338.0,15974.0,1409.0,4242.0,30316.0,"Composable transformations of Python+NumPy programs: differentiate, vectorize, JIT to GPU/TPU, and more.",771.0,45,True,2024-10-22 21:01:49.000,jax-v0.4.35,169.0,jax,conda-forge/jaxlib,,,,33517.0,31610.0,https://pypi.org/project/jax,2024-10-22 20:56:34.000,1907.0,4073441.0,4107715.0,https://anaconda.org/conda-forge/jaxlib,2024-10-24 10:52:07.546,1782257.0,,,,,1.0,,,,jax-ml/jax,,,,,,,,,,,,,,,,
20,spaCy,explosion/spaCy,nlp,,https://github.com/explosion/spaCy,https://github.com/explosion/spaCy,MIT,2014-07-03 15:15:40.000,2024-10-23 10:43:24.000000,2024-10-23 10:42:54,16212.0,78.0,4383.0,561.0,4026.0,150.0,5521.0,29931.0,Industrial-strength Natural Language Processing (NLP) in Python.,762.0,45,True,2024-10-01 18:20:24.000,3.8.2,237.0,spacy,conda-forge/spacy,,,,105171.0,102482.0,https://pypi.org/project/spacy,2024-10-01 18:20:24.000,2689.0,14211845.0,14295392.0,https://anaconda.org/conda-forge/spacy,2024-09-22 12:43:59.353,4344312.0,,,,,1.0,289.0,,,,,,,,,,,,,,,,,,,
21,PaddlePaddle,PaddlePaddle/Paddle,ml-frameworks,,https://github.com/PaddlePaddle/Paddle,https://github.com/PaddlePaddle/Paddle,Apache-2.0,2016-08-15 06:59:08.000,2024-10-24 09:58:40.000000,2024-10-24 09:58:40,51358.0,1535.0,5554.0,717.0,50334.0,1710.0,17410.0,22189.0,PArallel Distributed Deep LEarning: Machine Learning Framework from Industrial Practice &.,1291.0,45,True,2024-09-13 08:31:46.000,2.6.2,70.0,paddlepaddle,,,,['paddle'],6319.0,6141.0,https://pypi.org/project/paddlepaddle,2024-09-13 08:31:46.000,178.0,330138.0,330295.0,,,,,,,,1.0,15407.0,,,,,,,,,,,,,,,,,,,
22,Bokeh,bokeh/bokeh,data-viz,,https://github.com/bokeh/bokeh,https://github.com/bokeh/bokeh,BSD-3-Clause,2012-03-26 15:40:01.000,2024-10-24 08:54:19.000000,2024-10-22 17:15:27,20624.0,65.0,4178.0,442.0,6189.0,760.0,6985.0,19309.0,"Interactive Data Visualization in the browser, from Python.",702.0,45,True,2024-09-26 16:27:00.000,3.6.0,218.0,bokeh,conda-forge/bokeh,,,,95514.0,93770.0,https://pypi.org/project/bokeh,2024-09-26 16:55:03.000,1744.0,4354723.0,4646519.0,https://anaconda.org/conda-forge/bokeh,2024-10-14 19:05:13.977,15173396.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
23,Plotly,plotly/plotly.py,data-viz,,https://github.com/plotly/plotly.py,https://github.com/plotly/plotly.py,MIT,2013-11-21 05:53:08.000,2024-10-23 21:38:20.000000,2024-10-22 17:08:54,6880.0,266.0,2533.0,275.0,1725.0,527.0,2448.0,16168.0,The interactive graphing library for Python This project now includes Plotly Express!.,277.0,45,True,2024-09-12 15:42:27.000,5.24.1,301.0,plotly,conda-forge/plotly,,,,322442.0,316113.0,https://pypi.org/project/plotly,2024-09-12 15:36:24.000,6320.0,20516515.0,20659715.0,https://anaconda.org/conda-forge/plotly,2024-09-12 22:24:43.567,7268722.0,,,,,1.0,,,,,plotlywidget,https://www.npmjs.com/package/plotlywidget,2021-01-12 16:09:46.133,9.0,6055.0,,,,,,,,,,,
24,nltk,nltk/nltk,nlp,,https://github.com/nltk/nltk,https://github.com/nltk/nltk,Apache-2.0,2009-09-07 10:53:58.000,2024-09-25 08:35:09.000000,2024-09-25 08:35:04,14681.0,74.0,2878.0,462.0,1494.0,277.0,1558.0,13547.0,Suite of libraries and programs for symbolic and statistical natural language processing for English.,461.0,45,True,2024-08-18 19:48:21.000,3.9.1,63.0,nltk,conda-forge/nltk,,,,319825.0,315128.0,https://pypi.org/project/nltk,2024-08-18 19:48:21.000,4697.0,22953483.0,23019232.0,https://anaconda.org/conda-forge/nltk,2024-08-18 23:14:52.073,2827238.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
25,StatsModels,statsmodels/statsmodels,ml-frameworks,,https://github.com/statsmodels/statsmodels,https://github.com/statsmodels/statsmodels,BSD-3-Clause,2011-06-12 17:04:50.000,2024-10-24 10:32:53.000000,2024-10-24 10:32:52,15559.0,98.0,2875.0,282.0,3949.0,2833.0,2796.0,10087.0,Statsmodels: statistical modeling and econometrics in Python.,446.0,45,True,2024-10-03 16:13:31.000,0.14.4,39.0,statsmodels,conda-forge/statsmodels,,,,144243.0,139774.0,https://pypi.org/project/statsmodels,2024-10-03 16:13:31.000,4469.0,16934558.0,17230657.0,https://anaconda.org/conda-forge/statsmodels,2024-10-03 20:40:26.151,15397156.0,,,,,1.0,35.0,,,,,,,,,,,,,,,,,,,
26,Gradio,gradio-app/gradio,others,,https://github.com/gradio-app/gradio,https://github.com/gradio-app/gradio,Apache-2.0,2018-12-19 08:24:04.000,2024-10-24 14:11:28.000000,2024-10-24 14:03:10,7162.0,307.0,2516.0,175.0,4537.0,522.0,4457.0,33431.0,"Wrap UIs around any model, share with anyone.",437.0,44,True,2024-10-22 02:47:32.000,5.3.0,603.0,gradio,,,,,45126.0,44310.0,https://pypi.org/project/gradio,2024-10-22 02:47:32.000,816.0,6717011.0,6717011.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
27,pytorch-lightning,Lightning-AI/lightning,ml-frameworks,,https://github.com/Lightning-AI/pytorch-lightning,https://github.com/Lightning-AI/pytorch-lightning,Apache-2.0,2019-03-31 00:45:57.000,2024-10-21 15:15:33.000000,2024-10-21 15:15:31,10434.0,48.0,3374.0,250.0,10289.0,799.0,6306.0,28244.0,"Pretrain, finetune ANY AI model of ANY size on multiple GPUs, TPUs with zero code changes.",975.0,44,True,2024-08-07 09:46:38.000,2.4.0,277.0,pytorch-lightning,conda-forge/pytorch-lightning,,,['pytorch'],39190.0,37747.0,https://pypi.org/project/pytorch-lightning,2024-08-07 09:46:38.000,1443.0,6926958.0,6952485.0,https://anaconda.org/conda-forge/pytorch-lightning,2024-08-07 15:45:27.965,1315392.0,,,,,2.0,9274.0,,,Lightning-AI/pytorch-lightning,,,,,,,,,,,,,,,,
28,mlflow,mlflow/mlflow,ml-experiments,,https://github.com/mlflow/mlflow,https://github.com/mlflow/mlflow,Apache-2.0,2018-06-05 16:05:58.000,2024-10-24 11:34:14.000000,2024-10-24 11:34:14,6640.0,351.0,4208.0,301.0,9313.0,1644.0,2598.0,18579.0,Open source platform for the machine learning lifecycle.,780.0,44,True,2024-10-14 15:08:06.000,2.17.0,115.0,mlflow,conda-forge/mlflow,,,,45502.0,44619.0,https://pypi.org/project/mlflow,2024-10-12 01:37:13.000,883.0,16263001.0,16309272.0,https://anaconda.org/conda-forge/mlflow,2024-10-16 17:14:22.919,2406128.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
29,networkx,networkx/networkx,graph,,https://github.com/networkx/networkx,https://github.com/networkx/networkx,BSD-3-Clause,2010-09-06 00:53:44.000,2024-10-23 17:54:23.000000,2024-10-23 17:54:23,7818.0,67.0,3235.0,278.0,3908.0,343.0,3033.0,14869.0,Network Analysis in Python.,753.0,44,True,2024-10-21 12:40:41.000,networkx-3.4.2,98.0,networkx,conda-forge/networkx,,,,315763.0,306133.0,https://pypi.org/project/networkx,2024-10-21 12:39:36.000,9630.0,81093552.0,81457843.0,https://anaconda.org/conda-forge/networkx,2024-10-21 17:15:32.856,18214556.0,,,,,1.0,76.0,,,,,,,,,,,,,,,,,,,
30,dask,dask/dask,distributed-ml,,https://github.com/dask/dask,https://github.com/dask/dask,BSD-3-Clause,2015-01-04 18:50:00.000,2024-10-24 10:35:00.000000,2024-10-24 10:35:00,8342.0,95.0,1702.0,212.0,5984.0,1107.0,4278.0,12527.0,Parallel computing with task scheduling.,612.0,44,True,2024-10-17 09:20:07.000,2024.10.0,209.0,dask,conda-forge/dask,,,,68298.0,65862.0,https://pypi.org/project/dask,2024-10-17 09:13:37.000,2436.0,13078395.0,13306609.0,https://anaconda.org/conda-forge/dask,2024-10-18 13:49:42.706,12095389.0,,,,,1.0,,,stable/dask,,,,,,,,,,,,,,,,,
31,shap,slundberg/shap,interpretability,,https://github.com/shap/shap,https://github.com/shap/shap,MIT,2016-11-22 19:17:08.000,2024-10-21 22:22:20.000000,2024-10-15 08:44:34,2771.0,53.0,3262.0,243.0,974.0,744.0,1798.0,22732.0,A game theoretic approach to explain the output of any machine learning model.,251.0,43,True,2024-06-27 10:16:34.000,0.46.0,104.0,shap,conda-forge/shap,,,,21907.0,21159.0,https://pypi.org/project/shap,2024-06-27 10:16:34.000,748.0,6792141.0,6881703.0,https://anaconda.org/conda-forge/shap,2024-05-08 21:55:59.406,4119863.0,,,,,1.0,,,,shap/shap,,,,,,,,,,,,,,,,
32,dash,plotly/dash,data-viz,,https://github.com/plotly/dash,https://github.com/plotly/dash,MIT,2015-04-10 01:53:08.000,2024-10-23 19:41:39.000000,2024-10-23 19:41:35,7723.0,138.0,2057.0,423.0,1142.0,483.0,1358.0,21369.0,Data Apps & Dashboards for Python. No JavaScript Required.,167.0,43,True,2024-09-12 16:11:13.000,2.18.1,181.0,dash,conda-forge/dash,,,,72015.0,70732.0,https://pypi.org/project/dash,2024-09-12 16:08:23.000,1283.0,3561150.0,3590449.0,https://anaconda.org/conda-forge/dash,2024-09-14 04:47:51.793,1523545.0,,,,,1.0,85.0,,,,,,,,,,,,,,,,,,,
33,onnx,onnx/onnx,model-serialisation,,https://github.com/onnx/onnx,https://github.com/onnx/onnx,Apache-2.0,2017-09-07 04:53:45.000,2024-10-23 19:41:12.000000,2024-10-23 17:10:35,2880.0,105.0,3669.0,438.0,3422.0,345.0,2527.0,17819.0,Open standard for machine learning interoperability.,325.0,43,True,2024-10-01 21:45:45.000,1.17.0,35.0,onnx,conda-forge/onnx,,,,35910.0,34857.0,https://pypi.org/project/onnx,2024-10-01 21:45:45.000,1053.0,6023663.0,6048698.0,https://anaconda.org/conda-forge/onnx,2024-10-21 21:30:32.889,1288194.0,,,,,1.0,22099.0,,,,,,,,,,,,,,,,,,,
34,LightGBM,microsoft/LightGBM,ml-frameworks,,https://github.com/microsoft/LightGBM,https://github.com/microsoft/LightGBM,MIT,2016-08-05 05:45:50.000,2024-10-23 12:35:47.000000,2024-10-21 19:25:22,3587.0,50.0,3828.0,433.0,3275.0,371.0,3070.0,16638.0,"A fast, distributed, high performance gradient boosting (GBT, GBDT, GBRT, GBM or MART) framework based on decision..",319.0,43,True,2024-07-26 14:38:57.000,4.5.0,38.0,lightgbm,conda-forge/lightgbm,,,,39954.0,38877.0,https://pypi.org/project/lightgbm,2024-07-26 14:38:57.000,1077.0,9588023.0,9647379.0,https://anaconda.org/conda-forge/lightgbm,2024-10-10 08:17:38.424,2778969.0,,,,,2.0,237949.0,,,,,,,,,,,,,,,,,,,
35,triton,openai/triton,model-serialisation,,https://github.com/triton-lang/triton,https://github.com/triton-lang/triton,MIT,2014-08-30 17:07:16.000,2024-10-24 13:55:04.000000,2024-10-24 13:55:04,2828.0,321.0,1596.0,193.0,3383.0,662.0,797.0,13157.0,Development repository for the Triton language and compiler.,335.0,43,True,2024-10-14 16:05:32.000,3.1.0,196.0,triton,,,,,40725.0,40460.0,https://pypi.org/project/triton,2024-10-14 16:05:32.000,265.0,15120538.0,15120538.0,,,,,,,,1.0,,,,triton-lang/triton,,,,,,,,,,,,,,,,
36,pydeck,visgl/deck.gl,geospatial-data,,https://github.com/visgl/deck.gl,https://github.com/visgl/deck.gl,MIT,2015-12-15 08:38:29.000,2024-10-24 14:58:38.000000,2024-10-21 11:44:19,5007.0,60.0,2083.0,1671.0,4872.0,343.0,2728.0,12200.0,WebGL2 powered visualization framework.,273.0,43,True,2024-10-24 14:59:06.000,9.0.34,673.0,pydeck,conda-forge/pydeck,,,['jupyter'],8621.0,8202.0,https://pypi.org/project/pydeck,2024-05-10 15:36:17.000,120.0,5678182.0,6295138.0,https://anaconda.org/conda-forge/pydeck,2023-06-16 19:17:51.392,628974.0,,,,,1.0,,,,,deck.gl,https://www.npmjs.com/package/deck.gl,2024-10-08 18:05:20.283,299.0,605725.0,,,,,,,,,,,
37,Optuna,optuna/optuna,hyperopt,,https://github.com/optuna/optuna,https://github.com/optuna/optuna,MIT,2018-02-21 06:12:56.000,2024-10-24 05:29:52.000000,2024-10-24 05:29:52,18327.0,235.0,1021.0,117.0,3674.0,72.0,1612.0,10756.0,A hyperparameter optimization framework.,273.0,43,True,2024-09-02 05:17:47.000,4.0.0,66.0,optuna,conda-forge/optuna,,,,19450.0,18452.0,https://pypi.org/project/optuna,2024-09-02 05:17:47.000,998.0,3690735.0,3724714.0,https://anaconda.org/conda-forge/optuna,2024-09-03 06:05:16.374,1766915.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
